Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Billiluna Clinic,Hospital,,,,-19.55656,127.660897,Australia
Biloela Hospital,Hospital,+61 7 4992 7000,,"2 Hospital Street, 4715",-24.396061,150.517673,Australia
Bingara Multi-Purpose Service,Hospital,+61 2 6728 0100,,8A Copeton Dam Road,-29.863762,150.579102,Australia
Birdsville Health Clinic,Hospital,,,,-25.897576,139.355385,Australia
Blackall Hospital,Hospital,,,,-24.422606,145.449541,Australia
Blackall Hospital,Hospital,,,,-24.422801,145.449002,Australia
Blackwater Hospital,Hospital,,,"41 Mackenzie Street, 4717",-23.571734,148.878663,Australia
Blue Care Respite Care,Hospital,,,,-21.163131,149.182784,Australia
Blue Care Respite Centre,Hospital,,,,-20.010833,148.241104,Australia
Blue Mountains District ANZAC Memorial Hospital,Hospital,+61 2 4784 6500,,"Great Western Highway, 2780",-33.705234,150.321719,Australia
BlueCross Broughtonlea,Hospital,,,,-37.82805,145.104643,Australia
Boardwalk Health MedicalCentre,Hospital,,,,-37.884303,144.73249,Australia
Boddington Hospital,Hospital,,,,-32.803816,116.475827,Australia
Boggabri Multi-Purpose Service,Hospital,+61 2 6749 7000,,1 Wee Waa Street,-30.711479,150.040247,Australia
Bonalbo Multi-Purpose Service,Hospital,+61 2 6665 4100,,"Hospital Road, 2469",-28.73406,152.622578,Australia
Bondi Junction Private Hospital,Hospital,,,,-33.892392,151.245728,Australia
Boonah Hospital,Hospital,+61 7 5463 3300,,"11-17 Leonard Street, 4310",-27.999078,152.678831,Australia
Bordertown Memorial Hospital,Hospital,,,,-36.312074,140.766464,Australia
Boulia Health Centre,Hospital,,,,-22.908264,139.908672,Australia
Bowen Hospital,Hospital,,,,-20.00703,148.239808,Australia
Bowral and District Hospital,Hospital,,,150 Mona Road,-34.484891,150.423437,Australia
Box Hill Hospital,Hospital,,,,-37.81362,145.118406,Australia
Brewarrina Multi-Purpose Service,Hospital,+61 2 6830 5000,,56 Doyle Street,-29.961609,146.864251,Australia
Bright District Hospital & Health Services,Hospital,,,,-36.733036,146.966029,Australia
Bright Hospital,Hospital,+61 3 5755 0100,,"36-42 Cobden Street, 3741",-36.732956,146.965973,Australia
Brighton Cabrini,Hospital,+61 3 9508 5888,,"243 New Street, 3186",-37.911801,144.991178,Australia
Brisbane Private Hospital,Hospital,+61 7 3834 6111,,259 Wickham Terrace,-27.464624,153.022595,Australia
Broadmeadows Hospital,Hospital,,,35 Johnstone Street,-37.684614,144.912216,Australia
Broken Hill Base Hospital,Hospital,,,,-31.947531,141.454435,Australia
Broome Hospital,Hospital,+61 8 9194 2222,,Robinson Street,-17.96079,122.236527,Australia
Brunswick Private Hospital,Hospital,,,,-37.756814,144.971713,Australia
Buderim Private Hospital,Hospital,+61 7 5430 3303,,"12 Elsa Wilson Drive, 4556",-26.683914,153.093013,Australia
Bulli District Hospital,Hospital,,,,-34.336694,150.907375,Australia
Bunbury Regional Hospital,Hospital,,,,-33.366163,115.648646,Australia
Bundaberg Base Hospital,Hospital,,,,-24.868871,152.335363,Australia
Bundarra Community Health,Hospital,,,,-30.16462,151.075717,Australia
Bundoora Extended Care Centre,Hospital,,,1231 Plenty Road,-37.701609,145.05559,Australia
Burnside War Memorial Hospital,Hospital,,,,-34.92764,138.638588,Australia
Burra Hospital,Hospital,,,"46 Commercial Street, 5417",-33.685433,138.934632,Australia
Caboolture Hospital,Hospital,+61 7 5433 8888,,"McKean Street, 4510",-27.081503,152.964023,Australia
Cabrini Hospital,Hospital,,,"181-183 Wattletree Road, 3144",-37.861828,145.033597,Australia
Cabrini Rehabilitation - Glen Huntly,Hospital,+61 3 9508 5200,,"494 Glen Huntly Road, 3185",-37.886112,145.009214,Australia
Cabrini Rehabilitation - Hopetoun Road,Hospital,+61 3 9508 5100,,"2-6 Hopetoun Street, 3185",-37.884843,145.010384,Australia
Cairns Private Hospital,Hospital,,,,-16.91524,145.770962,Australia
Cairns South Health Facility,Hospital,,,21-55 Walker Road,-17.017891,145.724658,Australia
Caloundra Hospital,Hospital,,,,-26.800564,153.119805,Australia
Calvary Adelaide Hospital,Hospital,+61 8 8227 7000,,"120 Angas Street, 5000",-34.929425,138.605412,Australia
Calvary Healthcare Tasmania - St John's Campus,Hospital,,,,-42.89572,147.306028,Australia
Calvary Hospital,Hospital,,,"49 Augusta Road, 7008",-42.865941,147.303585,Australia
Calvary Kooyong Bethlehem Hospital,Hospital,,,476 Kooyong Road,-37.896949,145.013902,Australia
Campbell Town Health and Community Service,Hospital,,,,-41.926319,147.492853,Australia
Campbelltown Hospital,Hospital,+61 2 4634 3000,,"Therry Road, 2560, AU",-34.078008,150.80594,Australia
Campbelltown Private Hospital,Hospital,,,,-34.075552,150.804947,Australia
Canberra Hospital,Hospital,,,,-35.346766,149.102109,Australia
Cann Valley Bush Nursing Centre,Hospital,+61 3 5158 6274,cvbncadmin@gha.net.au,"27 Monaro Highway, 3890",-37.563662,149.151655,Australia
Canossa Private Hospital,Hospital,+61 7 3717 5555,,"169 Seventeen Mile Rocks Road, 4075",-27.554584,152.963669,Australia
Canterbury Hospital,Hospital,,,,-33.919449,151.098346,Australia
Capella Health Services,Hospital,,,,-23.08025,148.021897,Australia
Capricorn Coast Hospital and Health Service,Hospital,+61 7 4913 3000,,8 Hoskyn Drive,-23.143455,150.73378,Australia
Caritas Christi Hospice,Hospital,,,,-37.804395,145.015771,Australia
Carnarvon Hospital,Hospital,,,,-24.886785,113.658987,Australia
Casino and District Memorial Hospital,Hospital,+61 2 6662 2111,,"Hotham Street, 2470",-28.859835,153.035896,Australia
Casterton Memorial Hospital,Hospital,+61 3 5554 2555,,"63–69 Russell Street, 3311",-37.590175,141.392357,Australia
Castlemaine Health,Hospital,+61 3 5471 1555,,,-37.052175,144.212253,Australia
Caulfield Hospital,Hospital,,,,-37.882881,145.017383,Australia
Ceduna District Health Services,Hospital,,,,-32.119006,133.672727,Australia
Central Gippsland Health,Hospital,+61 3 5143 8600,,155 Guthridge Parade,-38.108898,147.080807,Australia
"Central Gippsland Health, Community Services",Hospital,+61 3 5143 8600,,47 Palmerston Street,-38.107363,147.080269,Australia
Cervantes Health Centre,Hospital,,,,-30.503978,115.066037,Australia
Chandler Road Medical Centre,Hospital,,,,-37.975219,145.185927,Australia
Charleville Hospital,Hospital,+61 7 4621 2200,,"72 King Street, 4470",-26.411706,146.239049,Australia
Childers Hospital,Hospital,,,44 Broadhurst Street,-25.239634,152.273151,Australia
Chinchilla Hospital,Hospital,,,,-26.740827,150.634996,Australia
Christmas Island Hospital,Hospital,+61 8 9164 8333,,"33 Phosphate Hill Road, 6798, AU",-10.425392,105.683189,Australia
City Lower West Older Adult Mental Health Service (Selby OAMH),Hospital,,,,-31.958203,115.802056,Australia
Clare Hospital,Hospital,,,,-33.829633,138.61439,Australia
Clear Orthodontic Studio,Hospital,+61 8 6594 3000,info@clearorthodonticstudio.com.au,"36 Eric Street, 6011",-31.989309,115.757306,Australia
Clermont Hospital,Hospital,,,24 Francis Street,-22.825405,147.631906,Australia
Clifton Co-Op Hospital,Hospital,+61 7 4697 3377,,"20 Norman Street, 4361, AU",-27.930356,151.911569,Australia
Cloncurry Hospital,Hospital,+61 7 4742 4500,,"Musgrave Street, 4824",-20.704594,140.527743,Australia
Cobden Hospital,Hospital,,,,-38.332447,143.075819,Australia
Cobram District Hospital,Hospital,+61 3 5871 0777,,"Broadway Street, 3644",-35.915738,145.650726,Australia
Coffs Harbour Health Campus,Hospital,,,345 Pacific Highway,-30.317867,153.094294,Australia
Colac Area Health,Hospital,,,"2-28 Connor Street, 3250",-38.341273,143.582838,Australia
Collie Hospital,Hospital,,,,-33.351393,116.162129,Australia
Collinsville Multi-Purpose Health Service,Hospital,,,,-20.546287,147.838004,Australia
Community Health Care,Hospital,,,,-21.35812,148.118837,Australia
Community Health Centre,Hospital,+61 3 5363 1200,,"23-25 Church Street, 3392",-36.463335,142.591772,Australia
Community Rehabilitation Centre,Hospital,+61 3 5143 8560,,155 Guthridge Parade,-38.109562,147.081181,Australia
Como Private Hospital,Hospital,,,,-37.990839,145.072504,Australia
Concord Hospital,Hospital,,,Hospital Road,-33.83767,151.094859,Australia
Cooktown Multipurpose Health Service,Hospital,+61 7 4043 0100,,"48 Hope Street, 4895",-15.477718,145.250384,Australia
Coolah Multi-Purpose Service,Hospital,+61 2 6377 9100,,"111-135 Martin Street, 2843",-31.821535,149.709989,Australia
Coolamon-Ganmain Multi Purpose Service,Hospital,,,,-34.820136,147.199177,Australia
Coolgardie Health Centre,Hospital,,,,-30.960037,121.164498,Australia
Cooma Hospital and Health Service,Hospital,+61 2 6455 3222,,2 Bent Street,-36.241405,149.130591,Australia
Coonabarabran Health Service,Hospital,,,101-103 Edwards Street,-31.274624,149.284342,Australia
Coonamble Multi-Purpose Service,Hospital,+61 2 6827 1100,,150 Castlereagh Highway,-30.965218,148.387643,Australia
Cootamundra Health Service,Hospital,,,120 Mackay Street,-34.634728,148.012944,Australia
Cootamundra Hospital,Hospital,,,,-34.634512,148.012816,Australia
Corowa Hospital,Hospital,,,,-35.993263,146.383419,Australia
Corryong Hospital,Hospital,,,,-36.199127,147.902783,Australia
Cowra Health Service,Hospital,+61 2 5338 5500,,"Liverpool Street, 2794",-33.831693,148.692544,Australia
Cowra Hospital,Hospital,,,,-33.832387,148.69228,Australia
Craigieburn Community Hospital,Hospital,+61 3 8338 3000,,"274-304 Craigieburn Road West, 3064",-37.595464,144.919017,Australia
Cranbourne Integrated Care Centre,Hospital,,,,-38.113413,145.281106,Australia
Creswick Hospital and Nursing Home,Hospital,,,"Cushing Avenue, 3363",-37.420088,143.89176,Australia
Creswick Hospital and Nursing Home,Hospital,,,,-37.420511,143.892028,Australia
Cronulla Medical Practice,Hospital,,admin@cronullamp.com.au,"1 Kingsway, 2230",-34.051229,151.153994,Australia
Crystal Brook Hospital,Hospital,,,,-33.354396,138.21345,Australia
Culcairn Multi-Purpose Service,Hospital,+61 2 6029 8203,,51-55 Balfour Street,-35.667617,147.04244,Australia
Cummins and District Memorial Hospital,Hospital,,,,-34.264155,135.732942,Australia
Cunderdin Health Centre,Hospital,+61 8 9635 2222,,"55 Lundy Avenue, 6407",-31.649291,117.240485,Australia
Cunnamulla Hospital,Hospital,,,,-28.071074,145.689941,Australia
Currumbin Private Clinic,Hospital,+61 7 5534 4944,,"37 Bilinga Street, 4223",-28.133446,153.486936,Australia
Dajarra Health Centre,Hospital,,,,-21.69417,139.514835,Australia
Dalby Health Services,Hospital,,,,-27.16662,151.278706,Australia
Dalby Hospital Accident and Emergency,Hospital,,,,-27.1667,151.280258,Australia
Dandenong Hospital,Hospital,,,,-37.976363,145.218002,Australia
Dartmoor & District Bush Nursing Centre,Hospital,+61 3 5528 1381,,"28 Ascot Street, 3304",-37.924247,141.27545,Australia
Davell Lodge,Hospital,,,,-37.952306,145.177317,Australia
Daylesford Hospital and Nursing Home,Hospital,+61 3 5321 6500,,"13 Hospital Street, 3460",-37.337226,144.145293,Australia
Delmar Private Hospital,Hospital,,,,-33.757981,151.288186,Australia
Delmont Private Hospital,Hospital,,,,-37.856897,145.094006,Australia
Deloraine District Hospital,Hospital,,,,-41.528116,146.659655,Australia
Deniliquin Health Service,Hospital,,,,-35.524132,144.963221,Australia
Denman Multi-Purpose Service,Hospital,+61 2 6547 3999,,51-53 Ogilvie Street,-32.389659,150.684542,Australia
Denmark Hospital,Hospital,,,,-34.955969,117.357565,Australia
Dentist Near Me - Merrylands,Hospital,,admin@dentistnearme.clinic,"Shop 1/40 Earl Street, 2160",-33.846876,150.997877,Australia
Dentist Near Me - Toongabbie,Hospital,,,"58-62 Fitzwilliam Road, 2146",-33.78625,150.966402,Australia
Derby Regional Hospital,Hospital,,,,-17.306198,123.633226,Australia
Doncaster Private Hospital,Hospital,,,,-37.787394,145.13282,Australia
Dongara Health Centre,Hospital,,,,-29.265039,114.933893,Australia
Dorrigo Multi-Purpose Service,Hospital,+61 2 6692 7700,,"14 Beech Street, 2453",-30.34076,152.713783,Australia
Dorset Rehabilitation Centre,Hospital,,,,-37.72325,144.947712,Australia
Double Bay Day Hospital,Hospital,+61 2 9096 3100,,,-33.8776,151.243801,Australia
Dover Multi-Purpose Health Centre,Hospital,,,,-43.314487,147.016391,Australia
Dr Mani Panat,Hospital,,,,-31.075023,150.922709,Australia
Dubbo Base Hospital,Hospital,,,"Myall Street, 2830",-32.239348,148.620953,Australia
Dudley Private Hospital,Hospital,,,,-33.281586,149.121518,Australia
Dumbleyung Health Service,Hospital,,,,-33.310199,117.740287,Australia
Dungog Hospital,Hospital,,,22 Hospital Road,-32.401428,151.745781,Australia
Dunolly District Hospital,Hospital,,,,-36.855308,143.73546,Australia
East Grampians Health Service,Hospital,,,,-37.278649,142.932822,Australia
East Grampians Health Service,Hospital,,,,-37.544666,142.745977,Australia
East Melbourne Specialist Day Hospital,Hospital,+61 3 9473 4600,,"21-29 Clarendon Street, 3002, AU",-37.809645,144.983242,Australia
East Wimmera Health Service (Birchip Campus),Hospital,+61 3 5477 7100,,"26 Duncan Street, 3483",-35.980213,142.915877,Australia
East Wimmera Health Service - Charlton Campus,Hospital,,,,-36.268393,143.352496,Australia
East Wimmera Health Service - Donald Campus,Hospital,,,,-36.366637,142.976351,Australia
East Wimmera Health Service St Arnaud Campus,Hospital,,,,-36.609562,143.246854,Australia
Eastern Health,Hospital,+61 3 9895 3281,,"5 Arnold Street, 3128",-37.814558,145.118466,Australia
Eastern Health Blackburn,Hospital,,,188-198 Canterbury Road,-37.833219,145.155609,Australia
Echuca Regional Health,Hospital,,,,-36.138348,144.747557,Australia
Eden Private Hospital,Hospital,+61 7 5472 6472,eden.private@healthecare.com.au,"50 Maple Street, 4563",-26.41992,152.90875,Australia
Emergency,Hospital,,,,-37.938036,145.21272,Australia
Emergency,Hospital,,,,-27.959093,153.382058,Australia
Emergency,Hospital,,,,-28.070356,153.376339,Australia
Emergency,Hospital,,,,-25.522222,152.688846,Australia
Emergency Department,Hospital,,,,-36.749236,144.280191,Australia
"Emergency Department, Sydney Children's Hospital, Randwick",Hospital,,,"79 Botany Street, 2031",-33.917997,151.236696,Australia
Emergency Ward,Hospital,,,,-36.362909,145.405138,Australia
Epworth Cliveden,Hospital,+61 3 9419 7122,,"29-37 Simpson Street, 3002, AU",-37.815693,144.987467,Australia
Epworth Eastern,Hospital,+61 3 8807 7100,,"1 Arnold Street, 3128",-37.814899,145.119239,Australia
Epworth Hawthorn,Hospital,,,46-52 Burwood Road,-37.821703,145.022848,Australia
Epworth Rehabilitation,Hospital,,,"29 Erin Street, 3121",-37.816005,144.992511,Australia
Epworth Richmond Emergency Department,Hospital,,,"62 Erin Street, 3121",-37.81682,144.994011,Australia
Epworth Richmond Hospital,Hospital,,,89 Bridge Road,-37.817182,144.993038,Australia
Esk District Hospital,Hospital,,,,-27.240049,152.418232,Australia
Esperance Hospital,Hospital,,,,-33.856099,121.891951,Australia
Essendon Private Hospital,Hospital,,,,-37.748566,144.885399,Australia
Euroa Health,Hospital,+61 3 5795 0200,,"36 Kennedy Street, 3666",-36.75982,145.569404,Australia
Evolve Therapeutic Services,Hospital,+61 7 3355 8999,,"289 Wardell Street, 4051",-27.424764,152.99062,Australia
Exmouth Hospital,Hospital,,,,-21.928133,114.119928,Australia
Fairfield Hospital,Hospital,,,,-33.8601,150.903388,Australia
Finley Health Service,Hospital,,,20-22 Dawe Avenue,-35.641766,145.568053,Australia
Fiona Stanley Hospital (Emergency Department),Hospital,,,,-32.070969,115.846814,Australia
First Aid Muja Power Station,Hospital,,,,-33.446267,116.304145,Australia
Flinders Medical Centre,Hospital,,,1 Flinders Drive,-35.021583,138.569251,Australia
Frankston Hospital,Hospital,,,2 Hastings Road,-38.150994,145.128844,Australia
Fremantle Hospital and Health Service,Hospital,+61 8 9431 3333,,"Alma Street, 6160, AU",-32.057458,115.753003,Australia
Friendly Society Private Hospital,Hospital,+61 7 4331 1000,,"33 Crofton Street, 4670",-24.871001,152.342473,Australia
GP Super Clinic,Hospital,,,,-21.060855,149.159279,Australia
Galway Medical Centre,Hospital,,,,-34.948818,138.553908,Australia
Gatton Hospital,Hospital,,,103 William Street,-27.566691,152.27638,Australia
Gawler Health Service,Hospital,,,,-34.593404,138.755194,Australia
Gayndah Hospital,Hospital,,,,-25.631327,151.604391,Australia
Geelong Clinic,Hospital,,,,-38.182388,144.39339,Australia
Gilgandra Multi-Purpose Service,Hospital,,,6 Chelmsford Avenue,-31.704218,148.664841,Australia
Gippsland Base Hospital,Hospital,,,"Guthridge Parade, 3850",-38.108902,147.080909,Australia
Gippsland Southern Health Service - Korumburra,Hospital,,,,-38.430351,145.828116,Australia
Gloucester Soldiers Memorial Hospital,Hospital,+61 2 6538 5000,,Church Street,-32.014921,151.958376,Australia
Golf Links Road Rehabilitation Centre,Hospital,,,"125 Golf Links Road, 3199",-38.173136,145.149323,Australia
Goodooga Health Service,Hospital,,,58 Hammond Street,-29.110256,147.456018,Australia
Goondiwindi Hospital,Hospital,+61 7 4578 2400,,"Bowen Street, 4390",-28.547951,150.302067,Australia
Goroke Community Health Centre,Hospital,+61 3 5363 2200,,,-36.714911,141.483369,Australia
Gosford Hospital,Hospital,,,,-33.420399,151.339064,Australia
Goulburn Base Hospital,Hospital,,,,-34.747867,149.713204,Australia
Goulburn Valley Health (Shepparton),Hospital,,,,-36.363714,145.404663,Australia
Goulburn Valley Health (Tatura),Hospital,,,"64-68 Park Street, 3616",-36.439118,145.22548,Australia
Gove District Hospital,Hospital,+61 8 8987 0211,,"Mathew Flinders Way, 0880",-12.186655,136.777771,Australia
Grafton Base Hospital,Hospital,+61 2 6640 2222,,"174 Arthur Street, 2460",-29.674809,152.941132,Australia
Greenwich Hospital,Hospital,,,,-33.827538,151.184048,Australia
Griffith Base Hospital,Hospital,,,,-34.282016,146.043943,Australia
Gumeracha District Soldiers’ Memorial Hospital,Hospital,+61 8 8209 9200,,"2 Albert Street, 5233",-34.826121,138.88196,Australia
Gundagai Multi-Purpose Service,Hospital,+61 2 6944 1022,,56 Tor Street,-35.05232,148.102208,Australia
Gympie General Hospital,Hospital,,,"12 Henry Street, 4570",-26.18439,152.658148,Australia
Halls Creek District Hospital,Hospital,,,,-18.225895,127.666141,Australia
Hamilton Base Hospital,Hospital,,,,-37.737017,142.031015,Australia
Hampstead Centre,Hospital,,,,-34.860415,138.620721,Australia
Hawker Hospital,Hospital,,,,-31.893494,138.427971,Australia
Hawkesbury District Health Service,Hospital,,,1 Day Street,-33.610578,150.820809,Australia
Hay Multi-Purpose Service,Hospital,+61 2 6990 8700,,"351 Murray Street, 2711, AU",-34.50041,144.851519,Australia
Healesville & District Hospital,Hospital,,,"377 Maroondah Highway, 3777",-37.646848,145.528989,Australia
Health Care Centre,Hospital,,,,-20.271994,148.705467,Australia
Heathcote Hospital,Hospital,,,,-36.92556,144.708717,Australia
Heidelberg Repatriation Hospital,Hospital,,,,-37.754411,145.047534,Australia
Hervey Bay Hospital,Hospital,+61 7 4325 6666,,"Nissen Street, 4655",-25.298704,152.82108,Australia
Heyfield Hospital,Hospital,,,,-37.976318,146.784229,Australia
Heywood Rural Health,Hospital,+61 3 5527 0555,,21 Barclay Street,-38.137946,141.624074,Australia
Hillcrest Private Hospital,Hospital,,,,-23.377538,150.49632,Australia
Hirondelle Private Hospital,Hospital,,,"10 Wyvern Avenue, 2067",-33.790105,151.178608,Australia
Hobart Private Hospital,Hospital,,,,-42.880736,147.329844,Australia
Holbrook Multi-Purpose Service,Hospital,+61 2 6036 2522,,"22 Bowler Street, 2644, AU",-35.72418,147.320184,Australia
Hollywood Private Hospital,Hospital,+61 8 9346 6000,,"Monash Avenue, 6009, AU",-31.968902,115.809985,Australia
Holsworthy Health Centre,Hospital,+61 2 8782 1340,,,-33.98221,150.960896,Australia
Hornsby Ku-ring-gai Hospital,Hospital,+61 2 9477 9123,,Palmerston Road,-33.702568,151.112484,Australia
Hospital,Hospital,,,,-31.230796,119.337785,Australia
Hughenden Hospital,Hospital,,,,-20.842765,144.187801,Australia
Hunters Hill Private Hospital,Hospital,,,,-33.835206,151.150132,Australia
Inglewood Hospital,Hospital,,,,-36.571983,143.873773,Australia
Insight Private Hospital,Hospital,,,,-36.081674,146.910858,Australia
Integrative Clinical Psychology,Hospital,+61 7 5370 8858,admin@icpsych.com.au,76 Wises Road,-26.672267,153.087328,Australia
Isisford Primary Health Centre,Hospital,+61 7 4658 8500,,Saint Helena Street,-24.26082,144.439756,Australia
Jamestown Hospital,Hospital,,,,-33.212083,138.616149,Australia
Jeparit Hospital,Hospital,,,,-36.141405,141.984647,Australia
Jessie McPherson Private Hospital,Hospital,,,,-37.920823,145.122443,Australia
John Fawkner Private Hospital,Hospital,+61 3 9385 2500,,"275 Moreland Road, 3058",-37.754276,144.958842,Australia
John Fawkner Private Hospital,Hospital,+61 3 9385 2500,,"275 Moreland Road, 3058",-37.7541,144.959127,Australia
John Flynn Private Hospital,Hospital,+61 7 5598 9000,,"42 Inland Drive, 4224",-28.154255,153.48826,Australia
John James Healthcare Campus,Hospital,,,,-35.319764,149.095595,Australia
Julanimawu Health Care Centre,Hospital,,,,-11.758782,130.639168,Australia
Julia Creek Hospital,Hospital,,,,-20.656011,141.750192,Australia
Jundah Primary Health Care Centre,Hospital,,,,-24.820072,143.070415,Australia
Junee Medical Centre,Hospital,,,,-34.867139,147.582691,Australia
Junee Multi-Purpose Service,Hospital,+61 2 6924 8200,,67 Broadway,-34.865009,147.579229,Australia
Kalamunda District Hospital,Hospital,,,,-31.966955,116.060181,Australia
Kalgoorlie Regional Hospital,Hospital,,,Piccadilly Street,-30.74094,121.470405,Australia
Kareena Private Hospital,Hospital,,,,-34.035123,151.11426,Australia
Kempsey District Hospital,Hospital,,,,-31.067779,152.82081,Australia
Kerang District Health,Hospital,,,,-35.723865,143.917826,Australia
Kilcoy Hospital,Hospital,,,,-26.940978,152.561344,Australia
Kilmore & District Hospital,Hospital,+61 3 5734 2000,,"1 Rutledge Street, 3764",-37.301939,144.958157,Australia
King Edward Memorial Hospital,Hospital,+61 8 6458 2222,,"374 Bagot Road, AU",-31.949531,115.818779,Australia
King Island District Hospital and Health Centre,Hospital,,,,-39.929839,143.858648,Australia
Kingaroy Hospital,Hospital,,,,-26.532575,151.838158,Australia
Kingston Centre,Hospital,,,400 Warrigal Road,-37.955949,145.078493,Australia
Kingston Hospital,Hospital,,,,-36.835531,139.848552,Australia
Knox Private Hospital,Hospital,,,"262 Mountain Highway, 3152",-37.849417,145.228067,Australia
Kojonup Hospital,Hospital,,,,-33.829296,117.153102,Australia
Kondinin Hospital & Aged Care,Hospital,,,,-32.489045,118.265551,Australia
Koo Wee Rup Hospital,Hospital,,,,-38.200679,145.484258,Australia
Kununoppin Hospital,Hospital,,,,-31.109627,117.9227,Australia
Kununurra District Hospital,Hospital,+61 8 9166 4222,,,-15.775658,128.734316,Australia
Kurri Kurri District Hospital,Hospital,,,,-32.824995,151.463019,Australia
Kwinana Dental,Hospital,,,,-32.241041,115.807281,Australia
Kyabram Hospital,Hospital,+61 3 5857 0200,,"88 Fenaughty Street, 3620",-36.315573,145.04218,Australia
Kyabram Hospital,Hospital,+61 3 5857 0200,,"88 Fenaughty Street, 3620",-36.315534,145.042367,Australia
Kyneton District Health Service,Hospital,+61 3 5422 9900,,"7-25 Caroline Chisholm Drive, 3444",-37.254767,144.469853,Australia
Kyogle Multi-Purpose Service,Hospital,+61 2 6630 0400,,"199 Summerland Way, 2474",-28.627084,153.001772,Australia
Lady Bjelke-Petersen Community Hospital,Hospital,,,,-26.542788,151.836951,Australia
Lady Davidson Private Hospital,Hospital,,,,-33.690846,151.150682,Australia
Lake Cargelligo Multi Purpose Service,Hospital,+61 2 6898 0200,,,-33.292699,146.374162,Australia
Latrobe Regional Health,Hospital,,,,-38.218679,146.472103,Australia
Launceston General Hospital,Hospital,,,"280 Charles Street, 7250",-41.44701,147.141755,Australia
Laverton Hospital,Hospital,+61 8 9088 2600,,"2 Beria Road, 6440",-28.626606,122.399623,Australia
Leeton District Hospital,Hospital,,,,-34.545252,146.409057,Australia
Leigh Creek Hospital,Hospital,,,,-30.591615,138.398486,Australia
Leongatha Memorial Hospital,Hospital,,,,-38.487662,145.95053,Australia
Leonora Hospital,Hospital,,,,-28.894427,121.337669,Australia
Lismore Base Hospital,Hospital,+61 2 6624 0200,,"60 Uralba Street, 2480",-28.808743,153.291615,Australia
Lithgow Hospital,Hospital,,,,-33.498989,150.127802,Australia
Lockhart Multi-Purpose Service,Hospital,+61 2 6920 5206,,53-55 Hebben Road,-35.222368,146.719187,Australia
Logan Cardiology & Specialist Centre,Hospital,+61 7 3200 2900,,,-27.675408,153.131673,Australia
Longreach Base Hospital,Hospital,,,,-23.439037,144.261104,Australia
Lorne Community Hospital,Hospital,+61 3 5289 4300,enquiries@lch.org.au,"Albert Street, 3232",-38.545442,143.980425,Australia
Mackay Day Surgery,Hospital,,,,-21.12938,149.165167,Australia
Maclean District Hospital,Hospital,,,,-29.454076,153.201299,Australia
Mafra District Hospital,Hospital,,,,-37.960959,146.983755,Australia
Main Reception,Hospital,,,,-25.522369,152.689346,Australia
Maldon Hospital,Hospital,,,,-36.992834,144.063668,Australia
Maleny Soldiers Memorial Hospital,Hospital,,,,-26.755005,152.844797,Australia
Mallacoota Medical Centre,Hospital,,,,-37.558366,149.753458,Australia
Malvern Private Hospital,Hospital,,,,-37.866888,145.060713,Australia
Manangatang Hospital,Hospital,,,,-35.05114,142.880892,Australia
Manilla Multi-Purpose Service,Hospital,+61 2 6785 4000,,112 Court Street,-30.745572,150.732031,Australia
Manning Base Hospital,Hospital,+61 2 6592 9111,,"30-38 York Street, 2430",-31.910154,152.454936,Australia
Mannum District Hospital,Hospital,,,,-34.915671,139.307496,Australia
Mansfield District Hospital,Hospital,,,53 Highett St8,-37.057583,146.086121,Australia
Mareeba Hospital,Hospital,,,,-16.986824,145.424816,Australia
Margaret River District Hospital,Hospital,+61 8 9757 0400,,"17 Farrelly Street, 6285, AU",-33.952162,115.07116,Australia
Marjorie Brislee Wing,Hospital,,,,-31.969592,115.810094,Australia
Maroondah Hospital,Hospital,+61 3 8804 9999,,"1-15 Davey Drive, 3135",-37.806911,145.254384,Australia
Maryborough Base Public Hospital,Hospital,,,,-25.52184,152.690645,Australia
Maryvale Private Hospital,Hospital,,,,-38.215404,146.418688,Australia
Masada Private Hospital,Hospital,,,,-37.869522,145.003296,Australia
Mater Hospital Brisbane,Hospital,+61 7 3163 8111,,"Raymond Terrace, 4101",-27.485967,153.027222,Australia
Mater Misericordiae Hospital,Hospital,,,,-19.288879,146.787697,Australia
Mater Misericordiae Hospital,Hospital,,,76 Willetts Road,-21.130745,149.166255,Australia
Mater Misericordiae Hospital Bundaberg,Hospital,+61 7 4153 9539,,"313 Bourbong Street, 4670",-24.870275,152.329885,Australia
Mater Private Hospital,Hospital,,,,-27.484353,153.028949,Australia
Mater Private Hospital Rockhampton,Hospital,+61 7 4931 3313,,Ward Street,-23.398115,150.49794,Australia
Maternal and Child Health,Hospital,,,"44 Palmerston Street, 3850",-38.108094,147.080218,Australia
May Shaw Health and Aged Care for Living,Hospital,,,"37 Wellington Street, 7190",-42.127615,148.077106,Australia
Mayo Private Hospital,Hospital,,,,-31.882995,152.430666,Australia
McKellar Centre,Hospital,,,45 - 95 Ballarat Road,-38.119756,144.336608,Australia
Medical Centre,Hospital,,,,-20.346607,148.955367,Australia
Medical Centre I,Hospital,,,"85 Monash Avenue, 6009",-31.970081,115.811409,Australia
Medicare Centre,Hospital,,,Grafton Street,-16.922396,145.774598,Australia
Melbourne Private Hospital,Hospital,+61 3 8341 3400,,"1F Royal Parade, 3052",-37.798269,144.957135,Australia
