Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Centro Médico de Estomatología,Clinic,,,"Av. Orinoco, Caracas, 1060",10.480903,-66.855856,Venezuela
Centro Médico de Occidente,Clinic,,,,10.667334,-71.609804,Venezuela
"Centro Nacional de Genética ""José G. Hernández""",Clinic,,,"Guarenas, 1220",10.475156,-66.614575,Venezuela
Centro Obstrético Ginecológico Dr. Luís F Marcano,Clinic,+58 212-3341713,,"Calle 3 Álamo, Macuto",10.603525,-66.90237,Venezuela
Centro Oftalmológico Santa Lucia,Clinic,,,,8.587166,-71.157505,Venezuela
Centro Oftalmológico Unare,Clinic,,,,8.274595,-62.761826,Venezuela
Centro Oftalmológico de Chuao,Clinic,,,,10.482993,-66.842972,Venezuela
Centro Oncologico Dr. Ramon Canizalez,Clinic,,,"Calle 21, Barquisimeto, 3001",10.075653,-69.31264,Venezuela
Centro Ortopédico Podológico,Clinic,,,,10.511184,-66.897591,Venezuela
Centro Policlínico Coromoto,Clinic,,,,7.894414,-67.476155,Venezuela
Centro Profeciónal de Rehabilitación Anaco,Clinic,,,,9.421856,-64.468485,Venezuela
"Centro Profesional ""Cardonal""",Clinic,,,,10.226867,-67.330405,Venezuela
Centro Quirurgico Maracay,Clinic,,,,10.272291,-67.587102,Venezuela
Centro Quirurgico Niño Jesús,Clinic,,,"Carrera Cuenca, Ciudad Guayana (Puerto Ordaz)",8.311132,-62.718209,Venezuela
Centro Quirúrgico Linda Vallee,Clinic,+58 286-9238508,,"C.C. Venezuela Avenida Bolivia, Ciudad Guayana (Puerto Ordaz)",8.308264,-62.714357,Venezuela
Centro Quirúrgico San Antonio,Clinic,,,"4ª Av. de Los Palos Grandes, Caracas, 1060",10.503519,-66.842723,Venezuela
Centro Quirúrgico Winston Churchill,Clinic,,,"Avenida Winston Churchill, El Tigre, 6050",8.88474,-64.23655,Venezuela
Centro Quirúrgico de Especialidades,Clinic,,,,7.774099,-72.216801,Venezuela
Centro Salud,Clinic,,,"Sorocaima, Caracas, 1010",10.513511,-66.896156,Venezuela
Centro Urológico 2000 C.A.,Clinic,,,"Calle 11, San Cristóbal, 5001",7.769894,-72.221254,Venezuela
Centro clínico Universidad de Oriente,Clinic,,,"Calle Guaraguao, Puerto La Cruz, 6023",10.223864,-64.633139,Venezuela
Centro de Alta Tecnología (CAT) «La Mantuana»,Clinic,,,,10.220391,-67.481228,Venezuela
Centro de Análisis Ulia,Clinic,,,1ª Av. de Los Palos Grandes,10.496808,-66.847119,Venezuela
Centro de Cirugía Ambulatoria Zaragoza,Clinic,,,,7.773949,-72.216877,Venezuela
Centro de Diagnóstico Cardiovascular La Victoria,Clinic,,,,10.229218,-67.331174,Venezuela
Centro de Diálisis de Occidente,Clinic,,,"Calle 74, Maracaibo",10.667147,-71.619037,Venezuela
Centro de Emergencia Infantil Coromoto,Clinic,,,"Carrera 24, San Cristóbal, 5001",7.767331,-72.216226,Venezuela
Centro de Especialidades 17.19,Clinic,,,17-19 Calle 19,10.064588,-69.309897,Venezuela
Centro de Especialidades Calicanto,Clinic,,,,10.25337,-67.599769,Venezuela
Centro de Especialidades Dr. Luis Razetti,Clinic,,,,9.047469,-69.742623,Venezuela
Centro de Especialidades Medicas,Clinic,,,,9.739664,-63.169821,Venezuela
Centro de Especialidades Quirúrgicas Guacara,Clinic,,,,10.229026,-67.878941,Venezuela
Centro de Especialidades Washington,Clinic,,,"Av. Washington, Caracas, 1020",10.484458,-66.939363,Venezuela
Centro de Especialistas San Bernardino,Clinic,,,"Av. Galipán, Caracas, 1010",10.510096,-66.900572,Venezuela
Centro de Rehabilitación,Clinic,,,Cumaná,10.438474,-64.178356,Venezuela
Centro de Salud Integral La Urbina,Clinic,,,"Envolvente, Caracas, 1073",10.496575,-66.796154,Venezuela
Centro de Salud Integral Palo Verde,Clinic,,,,10.483805,-66.790889,Venezuela
"Centro de Salud Mental ""Francisco Sotillo""",Clinic,,,,9.413357,-70.438419,Venezuela
Centro de diagnostico integral,Clinic,,,"Barcelona, 6001",10.117087,-64.680505,Venezuela
Centro de diagnostico integral Jorge Rodriguez,Clinic,,,"Calle 8 de noviembre, Puerto La Cruz, 6023",10.184383,-64.627237,Venezuela
Centro de diagnostico integral Lechería,Clinic,,,"Avenida Diego Bautista Urbaneja, Lechería, 6016",10.174521,-64.683825,Venezuela
Centro de diagnostico y tratamiento de enfermedades inmunoalergicas,Clinic,,,"Calle Ruiz Pineda, Barcelona, 6001",10.173041,-64.685357,Venezuela
Centro de diagnóstico Venecia,Clinic,,,"Avenida Centurión, Barcelona, 6001",10.147838,-64.693439,Venezuela
Centro de especialidades médicas Neverí,Clinic,,,"Avenida Cajigal, Barcelona, 6001",10.136588,-64.680699,Venezuela
Centro de especialidades médiicos colina,Clinic,,,"Avenida Domingo Guzmán Lander, Barcelona, 6001",10.160895,-64.685196,Venezuela
Centro de especilidades Cajigal,Clinic,,,"Avenida Cajigal, Barcelona, 6001",10.136421,-64.68072,Venezuela
Centro de profesionales zeid,Clinic,,,"Calle Arismendi, Puerto La Cruz, 6023",10.222276,-64.632441,Venezuela
Centro médico radiológico Miranda,Clinic,,,"Calle Maturín, Barcelona, 6001",10.137935,-64.686074,Venezuela
Centro médico san mateo,Clinic,,,"Av. Pedro Maria Freites, Barcelona, 6001",10.128037,-64.685945,Venezuela
Centro profesional Caraballeda,Clinic,,,,10.616811,-66.850629,Venezuela
Centro profesional PD,Clinic,,,"Calle Democracia, Puerto La Cruz, 6023",10.221663,-64.632158,Venezuela
Centro trauma quirúrgico Nazareth,Clinic,,,"Calle las flores, Puerto La Cruz, 6023",10.224969,-64.631984,Venezuela
Ceoval,Clinic,,,,10.222681,-68.010477,Venezuela
Ciat centro médico,Clinic,,,"Avenida Caracas, Barcelona, 6001",10.136304,-64.690665,Venezuela
CliniSalud El Vigia,Clinic,,,,8.617212,-71.646874,Venezuela
"Clinica A.B.G, C.A.",Clinic,,,,10.470455,-66.622169,Venezuela
Clinica Achaguas,Clinic,,,,10.22684,-67.330813,Venezuela
Clinica Adventista,Clinic,,,"Calle 42, Barquisimeto, 3001",10.062981,-69.333086,Venezuela
Clinica Calicanto,Clinic,,,,10.253902,-67.59737,Venezuela
Clinica Candelaria,Clinic,,,,9.367794,-70.43432,Venezuela
Clinica Cecobar,Clinic,,,Calle Calz Páez,8.613394,-70.197307,Venezuela
Clinica Cemell,Clinic,,,Avenida 13 de Julio,9.559822,-69.215325,Venezuela
Clinica Dr Jose Gregorio Hernandez,Clinic,,,,9.299387,-70.615439,Venezuela
Clinica ELOHIM,Clinic,,,,9.742423,-63.168571,Venezuela
Clinica El Pilar,Clinic,,,,8.626843,-70.209212,Venezuela
Clinica IDB,Clinic,,,,10.030237,-69.253239,Venezuela
Clinica IMD,Clinic,,,,10.354561,-68.750654,Venezuela
Clinica Josefina Figuera,Clinic,,,Cumaná,10.466206,-64.168487,Venezuela
Clinica La Isabelica,Clinic,,,,10.163314,-67.972436,Venezuela
Clinica Los Jarales,Clinic,,,"Avenida El Parque, SAN DIEGO",10.213729,-67.962837,Venezuela
Clinica Moromoy,Clinic,,,,8.758331,-70.414241,Venezuela
Clinica Oriente,Clinic,,,"Avenida Andrés Eloy Blanco, Cumaná, 6101",10.456855,-64.169985,Venezuela
Clinica Razetti,Clinic,,,,10.068071,-69.318315,Venezuela
Clinica San Jose,Clinic,,,,9.573449,-69.214428,Venezuela
Clinica San Jose,Clinic,,,,10.4564,-68.006619,Venezuela
Clinica Santa Sofia,Clinic,,,,9.74387,-63.173747,Venezuela
Clinica UGA CA,Clinic,,,,9.305321,-70.612113,Venezuela
Clinica Valladolid,Clinic,,,,8.351269,-62.628452,Venezuela
Clinica de La Mujer,Clinic,,,,8.896402,-64.261264,Venezuela
Clinica de Ojos AOCO,Clinic,+584125249679,,"Carrera 21 Calle 54 y 55, Barquisimeto, 3001",10.065618,-69.345619,Venezuela
Cliníca Los Colorados,Clinic,,,Calle Guzmán Blanco,10.19322,-68.01,Venezuela
Club de Leones,Clinic,,,,7.75179,-72.226231,Venezuela
Clínica  Flores,Clinic,,,,10.294901,-67.717543,Venezuela
Clínica  de Trabajadores de la Alcaldia de Barcelona,Clinic,,,,10.149005,-64.678913,Venezuela
Clínica AMP,Clinic,+58-212-4624380,amporganizacion@gmail.com,"Av. A-1 de El Pinar, Caracas, 1020",10.483614,-66.937624,Venezuela
Clínica AVANZA,Clinic,,,"C.C. Chilemex Avenida México, Ciudad Guayana (Puerto Ordaz)",8.306913,-62.725174,Venezuela
Clínica Albarregas,Clinic,,,,8.612104,-71.14285,Venezuela
Clínica Alfa,Clinic,,,,9.741355,-63.170814,Venezuela
Clínica Altagracia,Clinic,,,,9.926725,-69.620754,Venezuela
Clínica Amay,Clinic,,,"Av. Berrezbeitia, Caracas, 1020",10.488513,-66.935473,Venezuela
Clínica Amay (Consulta Externa),Clinic,,,"Av. E de El Pinar, Caracas, 1020",10.488715,-66.935808,Venezuela
Clínica Amazonas,Clinic,,,,5.656721,-67.616433,Venezuela
Clínica Andina,Clinic,,,"Avenida Lucio Oquendo, San Cristóbal, 5001",7.754447,-72.227092,Venezuela
Clínica Andrés Bello,Clinic,,,,8.128903,-63.535752,Venezuela
Clínica Andrés Bello,Clinic,,,,8.128455,-63.536531,Venezuela
Clínica Aquamater,Clinic,,,,10.483311,-66.843768,Venezuela
Clínica Atías,Clinic,,,"El Cortijo, Caracas, 1040",10.480715,-66.902012,Venezuela
Clínica Bello Campo,Clinic,,,"Av. Principal de Bello Campo, Caracas, 1060",10.493782,-66.852264,Venezuela
Clínica Bello Monte,Clinic,,,,10.653049,-63.256904,Venezuela
Clínica Briceño Rossi,Clinic,,,"Av. Este 2, Caracas, 1010",10.502753,-66.899648,Venezuela
Clínica CEMOC,Clinic,,,,7.78236,-72.225781,Venezuela
Clínica Calicanto,Clinic,,,,10.254117,-67.597557,Venezuela
Clínica Campo Oficina,Clinic,,,,8.881217,-64.25993,Venezuela
Clínica Camuribe,Clinic,,,"Avenida La Costanera, Caraballeda",10.616317,-66.850621,Venezuela
Clínica Cantaura,Clinic,,,,9.307647,-64.362861,Venezuela
Clínica Cardio Salud,Clinic,,,,8.999918,-71.922962,Venezuela
Clínica Casablanca,Clinic,,,"Prolongacion Av. Fernando Peñalver, Caracas, 1010",10.522323,-66.906449,Venezuela
Clínica Caurimare,Clinic,,,"Caroní, Caracas, 1050",10.482267,-66.879286,Venezuela
Clínica Cedeño,Clinic,,,,9.91229,-67.356332,Venezuela
Clínica Celis Pérez,Clinic,,,,10.180899,-68.005479,Venezuela
Clínica Cemo,Clinic,,,"Av. Arturo Michelena, Caracas, 1040",10.47871,-66.889594,Venezuela
Clínica Charatuy,Clinic,,,"Av. 2 Bolívar, Charallave, 1210",10.237837,-66.858198,Venezuela
Clínica Chilemex,Clinic,+58 286-7132201; +58 286-7132202; +58 286-7132203; +58 286-7132204; +58 286-7132205; +58 286-7132206; +58 286-7132207; +58 286-7132208; +58 286-7132209; +58 286-7132210,,"Calle Chile, Ciudad Guayana (Puerto Ordaz)",8.30388,-62.724339,Venezuela
Clínica Corazón de Jesús,Clinic,,,,10.193587,-71.316719,Venezuela
Clínica D'Empaire,Clinic,,,,10.695355,-71.624964,Venezuela
Clínica D'Empaire,Clinic,,,,10.663448,-71.617709,Venezuela
Clínica De La Mujer y El Niño,Clinic,,,,8.61736,-71.650849,Venezuela
Clínica Divino Niño,Clinic,,,,7.238747,-70.725618,Venezuela
Clínica Dr. Amauri Rangel,Clinic,+582418242103,clinicaamaurirangel@cantv.net,,10.206248,-68.008791,Venezuela
Clínica Dr. Plata,Clinic,,,,7.774909,-72.231935,Venezuela
Clínica Dr. Prada,Clinic,,,"Calle 6 #10-25 Sector La Esperanza., San Juan de Colón, Venezuela",8.030439,-72.258345,Venezuela
Clínica Ejido C.A.,Clinic,,,Ejido,8.546416,-71.242585,Venezuela
Clínica El Carmen,Clinic,,,,10.247264,-67.59628,Venezuela
Clínica El Marqués,Clinic,,,"Guaicaipuro, Caracas, 1071",10.496568,-66.805634,Venezuela
Clínica El Pilar,Clinic,,,,9.574373,-69.214782,Venezuela
Clínica El Varillal,Clinic,,,,10.624267,-71.658542,Venezuela
Clínica El Vigia,Clinic,,,,8.617572,-71.650567,Venezuela
Clínica El Ávila,Clinic,,,"6ª Transversal de Altamira, Caracas, 1060",10.504102,-66.850015,Venezuela
Clínica Esmeralda,Clinic,,,"Av. Los Próceres, Caracas, 1010",10.514527,-66.897025,Venezuela
Clínica Esperanza Paraco,Clinic,,,,8.898309,-64.18537,Venezuela
Clínica Falcón,Clinic,,,,10.656732,-71.608533,Venezuela
Clínica Ferrebus,Clinic,,,,10.195943,-71.312124,Venezuela
Clínica Félix Boada,Clinic,,,"Bolivar, Caracas, 1080",10.434449,-66.872754,Venezuela
Clínica Félix Boada Anexo A,Clinic,,,"Bolivar, Caracas, 1080",10.434798,-66.872948,Venezuela
Clínica Glamar,Clinic,,,,10.602961,-66.902219,Venezuela
Clínica Guadalupe,Clinic,,,,10.255402,-67.597898,Venezuela
Clínica Herrera Lynch,Clinic,,,"Av. George Washington, Caracas, 1010",10.516158,-66.896751,Venezuela
Clínica Humana,Clinic,,,,8.361729,-62.665955,Venezuela
Clínica IBIDSA,Clinic,,,,7.767258,-72.215207,Venezuela
Clínica ICEA Guayana,Clinic,+58 286-9516972; +58 286-9516772,iceaguayana@cantv.net,,8.269128,-62.751637,Venezuela
Clínica IEQ Los Mangos,Clinic,,,,10.19722,-68.026457,Venezuela
Clínica Idet,Clinic,,,"Av. Luis Roche, Caracas, 1060",10.498156,-66.848175,Venezuela
Clínica Industrial,Clinic,,,,10.212524,-64.623299,Venezuela
Clínica Industrial San Tomé,Clinic,,,San Tomé,8.940579,-64.128578,Venezuela
Clínica Integral de la Mujer,Clinic,,,,7.774059,-72.222917,Venezuela
Clínica Jaimes Córdova,Clinic,,,"Caracas, 1040",10.480016,-66.890146,Venezuela
Clínica Jaimes Córdova,Clinic,,,"Caracas, 1040",10.480254,-66.889908,Venezuela
Clínica Jesus de Nazareth,Clinic,,,Puerto La cruz,10.206784,-64.623677,Venezuela
Clínica Jesús de Nazaret,Clinic,,,Av. Bolivar,9.664361,-68.585042,Venezuela
Clínica Jiménez Muñóz,Clinic,,,"Av. Gran Colombia, Caracas, 1040",10.484336,-66.898085,Venezuela
Clínica Jose Gregorio Hernandez,Clinic,,,,8.617949,-71.650578,Venezuela
Clínica Josue,Clinic,,,,8.365612,-62.64343,Venezuela
Clínica José María Vargas,Clinic,,,,5.645816,-67.601792,Venezuela
Clínica La Arboleda,Clinic,,,"Av. Cajigal, Caracas, 1010",10.51044,-66.902702,Venezuela
Clínica La Candelaria,Clinic,,,Av. Libertador,9.211414,-65.998921,Venezuela
Clínica La Carlota,Clinic,,,"Av. B de La Carlota, Caracas, 1071",10.491987,-66.833734,Venezuela
Clínica La Concepción,Clinic,,,"Mariscál Sucre, Caracas, 1010",10.511998,-66.895543,Venezuela
Clínica La Esperanza,Clinic,,,,9.742558,-63.168951,Venezuela
Clínica La Esperanza,Clinic,+58 286-9622218; +58 286-9621828; +58 286-9670943; +58 286-9670944,,"Calle Caura, Ciudad Guayana",8.292629,-62.735158,Venezuela
Clínica La Maestranza,Clinic,,,,10.254099,-67.599651,Venezuela
Clínica La Trinidad,Clinic,,,,7.773057,-72.217637,Venezuela
Clínica La Trinidad,Clinic,,,,7.790762,-72.207327,Venezuela
Clínica Las Ciencias,Clinic,,,"Zuluaga, Caracas, 1040",10.482368,-66.888484,Venezuela
Clínica Las Nieves,Clinic,,,,8.130535,-63.536569,Venezuela
Clínica Los Olivos,Clinic,,,,10.673244,-71.653754,Venezuela
Clínica Los Ángeles,Clinic,,,,10.207141,-71.322209,Venezuela
Clínica Lugo,Clinic,,,"Av.19 de Abril, Maracay",10.258311,-67.604108,Venezuela
Clínica Luis Razetti,Clinic,,,"Avenida Este 2, Caracas, 1010",10.502368,-66.901357,Venezuela
Clínica Luis Razetti,Clinic,,,"Avenida Este 2, Caracas, 1010",10.50228,-66.901273,Venezuela
Clínica Luis Razetti,Clinic,,,"Avenida Este 2, Caracas, 1010",10.502268,-66.901244,Venezuela
Clínica Lumonty Sinai,Clinic,,,,8.598096,-71.168112,Venezuela
Clínica MEPRECU,Clinic,,,"Av. 71, Bachaquero, 4014, VE",9.958615,-71.114559,Venezuela
Clínica Madre María,Clinic,,,,10.561026,-71.637081,Venezuela
Clínica Mansur-Bahsas C.A.,Clinic,,,,8.593168,-71.150663,Venezuela
Clínica Manuel Piar,Clinic,,,,8.360762,-62.635003,Venezuela
Clínica Muñoz,Clinic,,,,7.234861,-70.725942,Venezuela
Clínica Mérida,Clinic,,,,8.583671,-71.162023,Venezuela
Clínica Mérida,Clinic,,,,9.426913,-64.475162,Venezuela
Clínica Naguanagua,Clinic,,,,10.278716,-68.018408,Venezuela
Clínica Nevery,Clinic,,,,8.367227,-62.664101,Venezuela
Clínica Nova,Clinic,,,"Av. Principal de Las Mercedes, Caracas, 1060",10.480769,-66.859928,Venezuela
Clínica Nueva Caracas,Clinic,,,"Av. Teresa de La Parra, Caracas, 1040",10.479054,-66.891216,Venezuela
Clínica Odontologica Burguera,Clinic,,crburguera@hotmail.com,Av. 5 Zerpa,8.594845,-71.145762,Venezuela
Clínica Oftalmológica Campo Alegre,Clinic,,,"2ª Transversal de Campo Alegre, Caracas, 1060",10.494084,-66.860041,Venezuela
Clínica Oftalmológica Santa Fe,Clinic,+58 286-9719812; +58 286-5143791,presupuesto@cosantafe.com.ve,"Calle Cuchivero, Ciudad Guayana",8.29472,-62.735671,Venezuela
Clínica Oftalmológica Sirit,Clinic,,,"6ª Transversal de Los Palos Grandes, Caracas, 1060",10.504605,-66.847467,Venezuela
Clínica Opthalmic Eye Center,Clinic,,,"Urape, Caracas, 1060",10.472455,-66.855604,Venezuela
Clínica PDVSA Dr. Emigdio Cañizalez Guedez,Clinic,,,,9.758223,-63.185049,Venezuela
Clínica PDVSA lago medio,Clinic,,,,10.538837,-71.624739,Venezuela
Clínica Panamericana,Clinic,,,"Colombia, Caracas, 1030",10.516017,-66.945416,Venezuela
Clínica Paraguaná,Clinic,,,"Calle Comercio de Caja de Agua, Punto fijo, 4102",11.710879,-70.197169,Venezuela
Clínica Paraíso,Clinic,,,,10.683924,-71.616176,Venezuela
Clínica Piedra Azul,Clinic,,,"Carretera: El Placer - Baruta, Caracas, 1080",10.428099,-66.873859,Venezuela
Clínica Plan Salud,Clinic,,,Zea,7.287759,-61.50974,Venezuela
Clínica Popular,Clinic,,,,9.308722,-64.364284,Venezuela
Clínica Popular,Clinic,,,"Av. Louis Braille, Caracas, 1040",10.485266,-66.906704,Venezuela
Clínica Popular Lebrún,Clinic,,,"Lebrún, Caracas, 1071",10.482173,-66.812626,Venezuela
Clínica Popular Santa Rita,Clinic,+58 286-9321626,clinicapopularsantarita.ca@gmail.com,"Edificio Santa Rita Avenida Antonio de Berrío, Ciudad Guayana (San Félix)",8.351254,-62.674562,Venezuela
Clínica Popular de Mesuca,Clinic,,,,10.476429,-66.800151,Venezuela
Clínica Puerto Ordaz,Clinic,+58 286-9205711; +58 286-9215711; +58 286-9225711; +58 286-9235711,,"Avenida Vía Venezuela, Ciudad Guayana (Puerto Ordaz)",8.309251,-62.714267,Venezuela
Clínica Puerto Píritu,Clinic,,,"Avenida Bolívar, Puerto Píritu, 6022",10.053252,-65.038381,Venezuela
Clínica Pérez Guillén,Clinic,,,"Calle 6 entre carreras 13 y 14, Calabozo, 2312",8.932645,-67.429187,Venezuela
Clínica Quirúrgica Razetti,Clinic,+58 286-9626173,,"Carrera Guri, Ciudad Guayana (Puerto Ordaz)",8.295156,-62.734521,Venezuela
Clínica ROA,Clinic,,,,8.331972,-71.753043,Venezuela
Clínica Renace,Clinic,,,Calle 137 Los Sauces,10.208425,-68.009976,Venezuela
Clínica Ribas,Clinic,,,"Calle Ribas, Los Teques, 1201",10.344845,-67.04258,Venezuela
Clínica Rotary,Clinic,,,,7.764327,-72.213262,Venezuela
Clínica SANGO,Clinic,,,,7.773565,-72.219569,Venezuela
Clínica Sagrada Familia,Clinic,,,,10.597746,-71.648981,Venezuela
Clínica Sagrada Familia,Clinic,,,,10.664131,-71.65797,Venezuela
Clínica Salud y Familia,Clinic,,,"Av. El Ejercito, Catia La Mar, 1162",10.601898,-67.030552,Venezuela
Clínica San Agustín,Clinic,,,,9.425329,-64.473532,Venezuela
Clínica San Juan,Clinic,,,,8.625279,-70.212821,Venezuela
Clínica San Lucas,Clinic,,,,10.650545,-71.619132,Venezuela
Clínica San Pablo,Clinic,,,,10.668438,-63.247151,Venezuela
Clínica Sanatrix,Clinic,,,"2ª Transversal de Campo Alegre, Caracas, 1060",10.494522,-66.85991,Venezuela
Clínica Santa Ana,Clinic,,,"34 Avenida Fernández de Zerpa, Cumaná, 6101",10.475211,-64.174919,Venezuela
Clínica Santa Cruz,Clinic,,,,10.076125,-69.311328,Venezuela
Clínica Santa Ines,Clinic,,,"Av. Teherán, Caracas, 1020",10.466238,-66.974354,Venezuela
Clínica Santa Maria,Clinic,,,,10.186396,-67.992057,Venezuela
Clínica Santa Maria,Clinic,,,,10.186166,-67.992096,Venezuela
Clínica Santa Paula,Clinic,+58-212-6555600,,"Av. Circunvalación del Sol, Caracas, 1061",10.461909,-66.839785,Venezuela
Clínica Santa Rosa,Clinic,,,,8.891279,-64.247418,Venezuela
Clínica Santa Rosalía,Clinic,,,"Calle Principal Urbanización La Tropical 1, San Juan de Los Morros, 2301",9.918095,-67.361851,Venezuela
Clínica Santa Sofía,Clinic,,,"Av. Principal de Santa Sofia, Caracas, 1061",10.474384,-66.842505,Venezuela
Clínica Santiago de León,Clinic,,,"Av. Libertador, Caracas, 1050",10.496105,-66.874743,Venezuela
Clínica Santiago de Mérida,Clinic,,,,8.587947,-71.158118,Venezuela
Clínica Santisima Trinidad,Clinic,,,"Avenida Fernández Peña, Ejido",8.548676,-71.23839,Venezuela
Clínica Servi Médica Express,Clinic,,,,9.425391,-64.470038,Venezuela
Clínica Social SP,Clinic,,,,8.893851,-64.160646,Venezuela
Clínica Sthory Ruíz,Clinic,,,"Av. Este 2, Caracas, 1010",10.503541,-66.904652,Venezuela
Clínica Sucre,Clinic,,,,10.663316,-71.640411,Venezuela
Clínica Sur,Clinic,,,"Carretera V, 4016",10.114513,-71.253401,Venezuela
Clínica Tierra Santa,Clinic,+582916609311,,Avenida Fuerzas Armadas,9.742267,-63.166579,Venezuela
Clínica Tovar y Tovar,Clinic,,,,9.930019,-69.620868,Venezuela
Clínica Universitaria,Clinic,,,,9.751144,-63.463244,Venezuela
Clínica Vargas,Clinic,,,,8.609928,-71.645407,Venezuela
Clínica Varyna,Clinic,,,,8.61162,-70.244762,Venezuela
Clínica Venezuela,Clinic,,,"Avenida Sur 15, Caracas, 1010",10.504042,-66.903777,Venezuela
Clínica Venezuela,Clinic,,,,10.186806,-68.007297,Venezuela
Clínica Venezuela,Clinic,+58 286-9520485,,"Edificio Rodaima Avenida Principal de Unare, Ciudad Guayana (Puerto Ordaz)",8.276789,-62.764666,Venezuela
Clínica Virgen del Carmen,Clinic,,,,8.339091,-62.653883,Venezuela
Clínica Vista Alegre,Clinic,+58-212-4715519,,"Av. Loira, Centro Médico Loira, PB, El Paraíso, Caracas",10.488571,-66.948687,Venezuela
Clínica Vista California,Clinic,,,"Av. Trieste, Caracas, 1071",10.479261,-66.831357,Venezuela
Clínica Zulia,Clinic,,,,10.631781,-71.636091,Venezuela
Clínica cardiovascular,Clinic,,,"calle cecilio acosta, puerto la cruz, 6023",10.195715,-64.639659,Venezuela
Clínica de Especialidades,Clinic,0294-3322448,,"Calle Cantaura, Carúpano, 6150, VE",10.66628,-63.247906,Venezuela
Clínica de Prevención del Cáncer,Clinic,+58-212-5647356,,"43 Av. Norte 3, Caracas, 1010",10.510116,-66.910929,Venezuela
Clínica de Reposo La Macarena,Clinic,,,,10.482797,-66.843522,Venezuela
Clínica de los Trabajadores del Estado Anzoátegui,Clinic,,,"Avenida Intercomunal Andrés Bello, Barcelona, 6001",10.164289,-64.683814,Venezuela
Clínica de mamas,Clinic,,,,7.759448,-72.215484,Venezuela
Clínica de prevención del cáncer,Clinic,02767624515,,"Calle 12, Rubio, 5030",7.705387,-72.360975,Venezuela
Clínica del Dolor Doctor Cho,Clinic,,,,7.779408,-72.227375,Venezuela
Clínica del Este,Clinic,,,,9.055281,-69.73396,Venezuela
Clínica del Niño,Clinic,,,,8.587628,-71.158461,Venezuela
Clínica el Morro,Clinic,,,"Avenida Diego Bautista Urbaneja, Lechería, 6016",10.198188,-64.692393,Venezuela
Clínica municipal de Lechería IMASUR,Clinic,,,,10.200592,-64.694966,Venezuela
Clínica popular Club Rotary,Clinic,,,"Av. Principal de Boyacá, Barcelona, 6001",10.166867,-64.67827,Venezuela
Clínica santa Lucía,Clinic,,,"Calle Freites, Puerto La Cruz, 6023",10.221392,-64.633149,Venezuela
Clínica tricentenaria,Clinic,,,"Avenida Centurión, Barcelona, 6001",10.149701,-64.691389,Venezuela
ClínicabRosa Mistica,Clinic,,,,9.743808,-63.173128,Venezuela
Consulta,Clinic,,,,10.148531,-64.677626,Venezuela
Consultorio Barrio Adentro,Clinic,,,,9.951289,-71.104702,Venezuela
Consultorio Barrio Adentro (Oftalmológico),Clinic,,,,9.963467,-71.118182,Venezuela
Consultorio Clinico Doctores  Granallido,Clinic,,,"Av. Rafael Gonzalez, Punto Fijo, 4102",11.695614,-70.203986,Venezuela
Consultorio Dr. Rodolfo Bustamante,Clinic,,,,7.917388,-72.014708,Venezuela
Consultorio Medico,Clinic,,,,9.40754,-70.507158,Venezuela
Consultorio Medico Sur del Lago,Clinic,,,,8.999874,-71.92297,Venezuela
Consultorio Mili,Clinic,,,,10.675012,-71.609948,Venezuela
"Consultorio Médico ""12 de Febrero""",Clinic,,,,10.711106,-71.683308,Venezuela
Consultorio Médico Popular Armando Reverón 1,Clinic,,,,10.708775,-71.672091,Venezuela
Consultorio Médico Popular Armando Reverón 2,Clinic,,,Avenida 99,10.708631,-71.673208,Venezuela
Consultorio Popoular Timirisis,Clinic,,,,9.35277,-70.435209,Venezuela
Consultorio Popular,Clinic,,,,8.62594,-71.15744,Venezuela
Consultorio Popular,Clinic,,,,8.765248,-70.408735,Venezuela
Consultorio Popular,Clinic,,,"Carrera 7 con carrera 6, Barinitas, 5206",8.752166,-70.407681,Venezuela
Consultorio Popular,Clinic,,,"Barinitas, 5206",8.74767,-70.405611,Venezuela
Consultorio Popular,Clinic,,,,9.369461,-70.435593,Venezuela
Consultorio Popular,Clinic,,,,9.410302,-70.434984,Venezuela
Consultorio Popular,Clinic,,,,9.374491,-70.43751,Venezuela
Consultorio Popular,Clinic,,,,9.364195,-70.435183,Venezuela
Consultorio Popular,Clinic,,,,9.76954,-70.613211,Venezuela
Consultorio Popular,Clinic,,,,10.465247,-66.950069,Venezuela
Consultorio Popular,Clinic,,,,9.098188,-69.038483,Venezuela
Consultorio Popular,Clinic,,,Papelón,8.941905,-69.463994,Venezuela
Consultorio Popular,Clinic,,,Guanarito,8.695918,-69.211443,Venezuela
Consultorio Popular,Clinic,,,Guanarito,8.693314,-69.202342,Venezuela
Consultorio Popular,Clinic,,,Paraíso de Chabasquén,9.42564,-69.950568,Venezuela
Consultorio Popular,Clinic,,,,7.29944,-61.517548,Venezuela
Consultorio Popular,Clinic,,,,9.300994,-64.352494,Venezuela
Consultorio Popular,Clinic,,,,8.280273,-62.74506,Venezuela
Consultorio Popular,Clinic,,,,8.276879,-62.749455,Venezuela
Consultorio Popular,Clinic,,,,8.326652,-62.783142,Venezuela
Consultorio Popular,Clinic,,,,8.282319,-62.749817,Venezuela
