Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,50.917222,81.391611,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,50.887056,79.483192,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,50.430782,80.229801,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,50.417517,80.256001,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,51.8174,68.358593,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,53.273139,69.365439,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,51.119459,66.328025,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,53.230945,69.339395,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,46.610483,49.280013,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,46.960723,54.006595,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,48.557246,51.743546,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,47.53771,52.982324,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,47.029341,51.911118,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.670039,51.135542,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.677498,51.155181,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.786902,51.055487,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.683601,51.313663,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.646763,51.172214,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.662237,51.137152,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.63894,51.171881,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.178438,51.679336,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.686337,51.219694,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.699015,51.301963,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.664104,51.13462,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.900317,71.362451,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.835125,71.320547,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.907017,71.412109,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.908223,71.387626,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.535218,75.212949,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.169395,70.464962,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.854775,73.188858,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.906828,71.383635,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.612741,73.759884,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.885316,71.346009,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.803816,65.55247,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.835528,65.508707,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.77973,65.513704,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.822741,65.522847,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.913001,67.247421,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.847658,65.522761,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.0007,78.355157,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.159369,79.995463,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.015283,78.412272,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.11338,79.87847,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.900614,78.222426,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.537469,79.464641,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.283671,76.833237,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.201095,76.643919,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.387784,77.121038,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.981776,77.461882,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.30658,76.89985,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.302637,77.059785,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.263783,76.820069,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.319029,76.964322,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.264179,76.832414,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.1945,76.834903,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.21988,76.870946,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.228746,76.860351,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.21124,76.841343,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.848746,65.496245,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,46.841793,75.001693,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.787992,65.513634,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.370197,69.54468,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,48.573196,83.648712,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.016007,78.350989,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.403611,79.50013,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.409757,76.90928,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.21132,80.206268,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,47.118431,51.865253,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,51.226718,51.438058,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.318314,69.601962,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,49.801579,72.827666,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.430406,68.275636,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,54.774634,69.109614,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.5204,68.506512,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,53.858288,69.780527,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,53.21073,66.818746,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,54.676188,67.159767,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,53.890639,67.42515,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,54.348873,68.45584,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.804433,65.513433,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.613501,63.309966,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,50.436243,80.241147,Kazakhstan
Invivo,Clinic,+7 777 603 3706,consultant@invivo.kz,,43.300392,68.233321,Kazakhstan
Invivo,Clinic,+7 747 352 8460,consultant@invivo.kz,,43.412179,77.018951,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.921911,71.424699,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.215326,76.681872,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.440945,77.256613,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.811854,65.529311,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,44.85372,65.47115,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,42.410605,69.614847,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,52.627241,70.445441,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,52.344996,71.879398,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,52.355018,71.90496,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,51.819028,68.361724,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,49.975578,82.644916,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,51.121395,71.414709,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.213308,76.87189,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.265683,76.898401,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,54.896113,70.421118,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.046648,64.971315,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.658131,51.151748,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.193398,76.541326,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,51.133501,71.377063,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.296988,68.24464,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.540151,79.467413,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.401337,77.531698,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,44.856124,65.530298,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,46.029716,73.704277,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,50.564694,72.567932,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,47.088391,51.912315,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,47.107669,51.844493,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.303515,68.232259,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,50.053928,72.966122,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,50.054452,72.966272,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.217617,76.773115,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.641363,51.153508,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.283462,68.191806,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.260507,68.398342,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,47.091265,51.874754,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,44.816699,65.517569,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.269208,76.856816,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.295192,68.285957,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,43.284768,76.884816,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,51.13922,71.396386,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.284761,76.884838,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,45.013017,78.373817,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.295851,68.219181,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,43.304671,77.219419,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,49.848406,73.189614,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,44.813213,76.254017,Kazakhstan
Invivo,Clinic,+7 778 020 2072;+7 778 769 3881,consultant@invivo.kz,,47.109611,51.896625,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,,52.823337,66.960935,Kazakhstan
Invivo,Clinic,+7 727 339 0480;+7 778 769 3881,consultant@invivo.kz,"2/Г улица Мажит Садыков, Шалкар",47.824044,59.616323,Kazakhstan
Isakov klinikasy,Clinic,,,,52.259879,76.947405,Kazakhstan
Kim's clinic,Clinic,,,,43.241512,76.928316,Kazakhstan
Kuralay,Clinic,,,,42.423329,68.799607,Kazakhstan
LIMFA SI,Clinic,+7 702 0357479; +7 71645 51991,,,52.349501,71.889683,Kazakhstan
LIMFA SI,Clinic,+7 702 3287979; +7 71645 60341,,,52.35313,71.880836,Kazakhstan
"LPK AO ""Zap.Kaz.REK""",Clinic,+77112543731,,,51.225405,51.402431,Kazakhstan
LS Clinic,Clinic,,,"232 улица Брусиловского, KZ",43.234088,76.879538,Kazakhstan
MCD,Clinic,,,,43.243944,76.917181,Kazakhstan
MEDICALLIFE,Clinic,,info@medicallife.kz,Turkestan,43.29885,68.338082,Kazakhstan
"MEDICO-диагностический центр ""Данель""",Clinic,+7 7182 66-01-01,,120 улица Академика Маргулана,52.27993,76.943238,Kazakhstan
MaxClinic,Clinic,,,,49.925959,82.629722,Kazakhstan
MedLide+,Clinic,,,,49.45859,57.408377,Kazakhstan
Medical Park,Clinic,,,"105Б Розыбакиев көшесі, Алматы",43.231329,76.890219,Kazakhstan
Mediclub Vostok,Clinic,,,,49.904139,82.619596,Kazakhstan
Medilogic,Clinic,,,"50 Гагарин даңғылы, Алматы, 050009",43.246831,76.894224,Kazakhstan
Medintel,Clinic,+77000500025,medintelmri@gmail.com,"2/4 Кенесары улица, 161200",43.30093,68.224958,Kazakhstan
Mediscan,Clinic,,,"12В улица Кенжебека Кумисбекова, Астана, 010000",51.171183,71.399466,Kazakhstan
Medline,Clinic,,,,51.167125,71.400432,Kazakhstan
Medlive,Clinic,,,,51.128241,71.463343,Kazakhstan
Meyirim,Clinic,,,,43.653364,51.158164,Kazakhstan
Meyirmed,Clinic,,,,43.2441,76.943517,Kazakhstan
Miramed Clinic,Clinic,,,,52.249034,76.95456,Kazakhstan
Nephrolife,Clinic,,,Ақтөбе,50.276429,57.194132,Kazakhstan
Neuro Rehab Clinic,Clinic,,,"46 Гагарин даңғылы, Алматы, 050009",43.246966,76.894058,Kazakhstan
New,Clinic,,,,51.162574,71.440393,Kazakhstan
Nova,Clinic,+7 700 400 3333,almaty@nova-med.kz,,43.264659,76.937969,Kazakhstan
Nova Medical Centre,Clinic,,,,49.948489,82.617786,Kazakhstan
On Clinic,Clinic,,,,51.162978,71.44039,Kazakhstan
On Clinic,Clinic,,,,43.227998,76.9069,Kazakhstan
Open clinic,Clinic,,,,47.103757,51.912902,Kazakhstan
Ophtalmology Clinic Medik-Service,Clinic,,,,42.340173,69.64671,Kazakhstan
Orda Medicus,Clinic,,,,51.182027,71.408955,Kazakhstan
Panacea Clinic,Clinic,,,,51.166781,71.442201,Kazakhstan
Premier Med,Clinic,7 7132 508414,,2 Белинский көшесі,50.317727,57.142045,Kazakhstan
Prime Green Clinic,Clinic,,,"Астана, KZ",51.082722,71.404862,Kazakhstan
Profimed,Clinic,,,115/2 Академик Бектұров көшесі,52.281457,76.94988,Kazakhstan
Prospect Medical,Clinic,,,,47.105959,51.864295,Kazakhstan
Resswee,Clinic,+77025475501,info@resswee.kz,,51.119673,71.460177,Kazakhstan
SOFIE MEDGROUP,Clinic,,,6 1а микрорайон,43.632925,51.183498,Kazakhstan
SOS International Aktau,Clinic,"+7-7292 418-661, +7-701 733-1054",sos.aktau@internationalsos.com,,43.660993,51.164157,Kazakhstan
Sak,Clinic,,,,51.174826,71.406989,Kazakhstan
Smart Clinic,Clinic,+77273764222,smart_pharm@mail.ru,3 улица Римского-Корсакова,43.232369,76.927683,Kazakhstan
Sono Clinic,Clinic,,,"116 улица Абая, KZ",43.597636,78.257191,Kazakhstan
Sunshine медицинский центр,Clinic,,,,43.251075,76.912903,Kazakhstan
Taima-T,Clinic,,,,42.422039,68.798833,Kazakhstan
Tulip medicine,Clinic,,,,51.128744,71.459725,Kazakhstan
Ultraline,Clinic,,,,51.156408,71.429328,Kazakhstan
UniMed+,Clinic,,,,51.131398,71.385138,Kazakhstan
Unic Clinic,Clinic,,,,50.300092,57.157458,Kazakhstan
VIAMEDIS Stepnogorsk,Clinic,+7(71645)78100,,021501,52.343694,71.87133,Kazakhstan
VITA MED УЗИ УЗД ГИНЕКОЛОГ,Clinic,,,,43.424645,77.024587,Kazakhstan
Visual Diagnostic,Clinic,,,,43.249811,76.91994,Kazakhstan
Visus,Clinic,+77233233470,,,50.630546,81.913081,Kazakhstan
Vita,Clinic,+7 (7112) 51–47–12,,,51.206293,51.371446,Kazakhstan
YMIT,Clinic,,,,42.896087,71.359932,Kazakhstan
Zein,Clinic,+7 7152 50 19 53;+7 7152 50 19 54;+7 771 029 0033,v.komarov@zein.kz,,54.86053,69.137172,Kazakhstan
Zein,Clinic,+7 7152 50 19 53;+7 7152 63 00 89;+7 771 029 0033,v.komarov@zein.kz,,54.872986,69.12183,Kazakhstan
bestdoctor.kz медицинский медиа центр,Clinic,+777800001557,info@bestdoctor.kz,"11/1 улица Сарайшык, Астана, 01000",51.1352,71.431772,Kazakhstan
Ішкі аурулар клиникасы,Clinic,,,"50А Райымбек даңғылы, Алматы, KZ",43.270882,76.958731,Kazakhstan
АБЖ Арыс,Clinic,,,,50.288583,57.166217,Kazakhstan
АЯЛА,Clinic,,,,51.100676,71.425087,Kazakhstan
Авиценна,Clinic,,,,42.338649,69.641942,Kazakhstan
Авиценна,Clinic,,,"97/1 Есет Батыр көшесі, Ақтөбе",50.299119,57.164586,Kazakhstan
Авиценна ВКО,Clinic,,,"25 Белинского, KZ",49.972425,82.600707,Kazakhstan
"Авиценна, лечебно-профилактическое учреждение",Clinic,,,156А улица Абая,53.287162,69.414205,Kazakhstan
Адонис клиника,Clinic,,,,49.805014,73.094947,Kazakhstan
Ай-Медикус,Clinic,,,,43.209318,76.840343,Kazakhstan
Айгерим,Clinic,+7 (7132) 90 51 00,,"35 Шернияз көшесі, Ақтөбе",50.281555,57.225762,Kazakhstan
Айя,Clinic,,,,51.15002,71.470458,Kazakhstan
Акай больница,Clinic,,,,45.624469,63.265786,Kazakhstan
Акжаикская ЦРБ,Clinic,,,,50.175004,51.173319,Kazakhstan
Акжаикская ЦРБ,Clinic,8 (71136)91-5-32,akj_medorg@mail.ru,,50.184219,51.175624,Kazakhstan
Акзере,Clinic,,,,43.310432,68.215413,Kazakhstan
Аккольская районная поликлиника,Clinic,,,,52.003216,70.940528,Kazakhstan
Акмарал,Clinic,,,"Н.Торекулов улица, Туркестан",43.304467,68.261846,Kazakhstan
Акниет плюс,Clinic,,,"63 Тахауи Ахтанов көшесі, Ақтөбе",50.281893,57.228708,Kazakhstan
Аксукская поликлиника,Clinic,,,,52.02949,76.927322,Kazakhstan
Акушерско-гинекологический центр,Clinic,,,,49.88121,73.199976,Kazakhstan
Алшынмед,Clinic,,,,47.122091,51.947982,Kazakhstan
Аман саулық,Clinic,,,"115 Бөкенбай Батыр көшесі, Ақтөбе",50.263802,57.194396,Kazakhstan
Аман-саулык,Clinic,,,,47.110336,51.863972,Kazakhstan
Амбулатория,Clinic,,,,51.725637,75.307437,Kazakhstan
Амбулатория,Clinic,,,"улица Абая, Үлкен Шаған",50.924266,51.149703,Kazakhstan
Амбулатория,Clinic,,,,52.861523,69.943594,Kazakhstan
Амбулатория,Clinic,,,"7 Тауелсиздик, Акжигит",45.038632,55.753574,Kazakhstan
Амбулаторный центр,Clinic,,,,50.329873,83.513782,Kazakhstan
Амбулаторный центр,Clinic,,,,49.965738,82.618568,Kazakhstan
Амина клиника,Clinic,,,"Кентауский трасса, Туркестан",43.317419,68.308923,Kazakhstan
Андрофарм,Clinic,+7 (7142) 22-88-16; +7 (7142) 21-16-05,mail@androfarm.kz,,53.186373,63.595821,Kazakhstan
АрСам,Clinic,,,,51.2353,51.360361,Kazakhstan
Асар,Clinic,,,"10 Шоқан Уәлиханов көшесі, Ақтөбе",50.280854,57.227992,Kazakhstan
Асем-ай,Clinic,,,улица Утегенова,42.352494,69.5837,Kazakhstan
Аскар мед,Clinic,,,,52.038466,76.923304,Kazakhstan
Асыл Мирас,Clinic,,,"7А улица Мангелик Ел, Ақтөбе",50.27402,57.139186,Kazakhstan
Атлант,Clinic,,,,44.822508,65.522029,Kazakhstan
Атырау облыстық офтальмология ауруханасы,Clinic,,,,47.079125,51.881279,Kazakhstan
Атырау облыстық психикалық денсаулық орталығы,Clinic,,,,47.079412,51.880804,Kazakhstan
Атырауская городская поликлиника № 3,Clinic,,,,47.130594,51.949561,Kazakhstan
Атырауская городская поликлиника № 5,Clinic,+7 7122 271899,,"24 улица Айтеке Би, Атырау",47.114934,51.917278,Kazakhstan
Аурухана,Clinic,,,,46.837923,74.970017,Kazakhstan
Ауылдық дәрігерлік емхана,Clinic,,,"Абылайхан, 160923",41.397324,69.118468,Kazakhstan
Аягоз,Clinic,,,,51.157192,71.476439,Kazakhstan
Аяжан,Clinic,+7 701 507 7725;+7 727 397 7747;+7 727 397 7753;+7 747 438 7425;+7 777 818 0816,otebaeva1973@mail.ru,,43.267288,76.954103,Kazakhstan
Ақсай клиникасы,Clinic,,,,46.148544,62.077886,Kazakhstan
БМС,Clinic,,,"124б Жанқожа батыр көшесі, Әйтеке би кенті",45.831986,62.14148,Kazakhstan
Баксы не традиционная медицина,Clinic,,,"1 Отырарская улица, Туркестан",43.286829,68.299306,Kazakhstan
Бану Ханым,Clinic,+7 747 242 1343,qualitylife.kz@gmail.com,,43.23063,76.951198,Kazakhstan
Батыс АвиГип,Clinic,,,,51.212161,51.373917,Kazakhstan
Береке,Clinic,,,,42.424474,69.835975,Kazakhstan
Биоритм,Clinic,+771645 30803,,,52.351216,71.888908,Kazakhstan
Бобырь клиникасы,Clinic,,,,52.267963,76.962846,Kazakhstan
Болат.махмүт Емхана,Clinic,+7758929770,,14 улица Кабанбай батыра,42.302085,69.605988,Kazakhstan
Болатжолы пол,Clinic,,,"23 улица Счастнова, Әйтеке би кенті",45.850383,62.155187,Kazakhstan
Больница,Clinic,,,Туркестан,43.299026,68.339234,Kazakhstan
Брак и семья,Clinic,,,,51.211216,51.385507,Kazakhstan
Будь здоров!,Clinic,+7 71645 62240;+7 771 2993233,,,52.343273,71.881045,Kazakhstan
Бірінші қалалық емхана,Clinic,,,"130 Мұхтар Әуезов көшесі, Петропавловск",54.861518,69.133718,Kazakhstan
Ветлаборатория,Clinic,,,Туркестан,43.304675,68.245732,Kazakhstan
Взгляд,Clinic,,,,54.876554,69.143123,Kazakhstan
Вита,Clinic,,,,50.435559,80.2426,Kazakhstan
Вита,Clinic,,,,45.626003,63.322675,Kazakhstan
Восточная медицина,Clinic,,,,43.217392,76.893935,Kazakhstan
Восточно-Казахстанский консультативно-диагностический центр,Clinic,,,"26 Әуезов даңғылы, KZ",49.949528,82.615673,Kazakhstan
Врачебная амбулатория,Clinic,+7 (71631) 23164,,улица Юбилейная,51.677646,71.018358,Kazakhstan
Врачебная амбулатория,Clinic,,,,52.260107,76.787444,Kazakhstan
Врачебная амбулатория,Clinic,,,45 Рауан ж/м,50.295272,57.356452,Kazakhstan
Врачебная амбулатория,Clinic,,,,53.230248,63.735345,Kazakhstan
Врачебная амбулатория,Clinic,,,,53.18215,63.66069,Kazakhstan
Врачебная амбулатория,Clinic,,,"11 улица Горького, KZ",49.933836,82.584479,Kazakhstan
Врачебная амбулатория,Clinic,,,"Комсомольская улица, Круглоозерное, 090011",51.07673,51.286772,Kazakhstan
Врачебная амбулатория,Clinic,,,"67 улица Максима Горького, Шемонаиха, KZ",50.623111,81.92434,Kazakhstan
Врачебная амбулатория Салимжан и К,Clinic,,,"2А Алматинская, Томарлы",47.157978,51.950428,Kazakhstan
Врачебная амбулатория с. Новоишимка,Clinic,,,,51.293327,70.721499,Kazakhstan
