Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Morales Childrens Clinic,Clinic,,,"Stella Maris Main Avenue, Pasig",14.578005,121.082356,Manila (Philippines)
Morato Medical Group,Clinic,,,E. Rodriguez Jr. Avenue,14.602571,121.078902,Manila (Philippines)
Mother Teresa Parish Clinic,Clinic,,,"Don Jesus Boulevard, Muntinlupa City, 1771",14.434795,121.042119,Manila (Philippines)
Mother and Child Clinic,Clinic,,,M. H. del Pilar Street,14.662195,120.969443,Manila (Philippines)
Mothercare Women’s Clinic,Clinic,,,,14.614086,120.99827,Manila (Philippines)
Mt. Carmel Maternity And Children's Clinic,Clinic,,,Manila,14.62762,120.984481,Manila (Philippines)
Muntinlupa Social Hygiene Clinic,Clinic,+632 8622460;+632 8623965;+632 8624012;+632 8610689,,"National Road, Muntinlupa",14.395943,121.044746,Manila (Philippines)
Murphy Super Health Center,Clinic,,,"18th Avenue, Quezon City",14.615724,121.063214,Manila (Philippines)
MyHealth Clinic,Clinic,,,Internal Avenue,14.580694,121.055962,Manila (Philippines)
NGC Health Center,Clinic,,,MRB Compound,14.696563,121.079346,Manila (Philippines)
NSPI Dialysis Center,Clinic,,,"146 West Avenue, Quezon City",14.652716,121.029599,Manila (Philippines)
Namayan Barangay Health Center,Clinic,,,,14.58021,121.019205,Manila (Philippines)
Natureborne OBGYN Clinic,Clinic,,,,14.679679,121.080839,Manila (Philippines)
Navotas Medical and Wellness Center,Clinic,,,M. Naval Street,14.662359,120.945742,Manila (Philippines)
Nemis Medical Clinic,Clinic,,,Kaliraya Street,14.625144,121.017189,Manila (Philippines)
Nephro Group of Dialysis Center,Clinic,,,"146 West Avenue, Quezon City",14.652808,121.029612,Manila (Philippines)
Nephrology Center of Las Pinas Dialysis Inc.,Clinic,,,"440 Alabang-Zapote Road, Las Piñas",14.436081,121.007738,Manila (Philippines)
New Lower Bicutan Health Center,Clinic,,,Taguig,14.498888,121.063045,Manila (Philippines)
New World BF Parañaque,Clinic,,,,14.446976,121.029314,Manila (Philippines)
New World Diagnostics,Clinic,,,"Taft Avenue, Manila, 1000",14.578679,120.987053,Manila (Philippines)
New World Diagnostics,Clinic,,,Sunrise Drive,14.541143,120.984589,Manila (Philippines)
New World Diagnostics,Clinic,,,D. Tuazon Street,14.634764,120.997128,Manila (Philippines)
Nisce Skin N Face,Clinic,,,,14.432901,121.010494,Manila (Philippines)
Nora Birthing Clinic,Clinic,,,,14.776518,121.058517,Manila (Philippines)
Nordic Medical Clinic Manila,Clinic,,,"470 San Andres Street, Manila, 1004",14.568577,120.984772,Manila (Philippines)
North Daang Hari Health Center,Clinic,,,,14.486829,121.046974,Manila (Philippines)
Novamedica,Clinic,,,Quirino Highway,14.721693,121.039711,Manila (Philippines)
Novus-Renal Care,Clinic,,,"1 Cordillera Street, Mandaluyong, 1550",14.57828,121.050166,Manila (Philippines)
Nuestra Señora de Buensuceso Polyclinic and Diagnostic Center,Clinic,,,"M. H. del Pilar Street, Parañaque, 1700",14.50112,120.992571,Manila (Philippines)
One Smile City,Clinic,,,,14.737128,121.059967,Manila (Philippines)
Optic Hall,Clinic,,,,14.733455,121.01569,Manila (Philippines)
OurHealth Medical and Diagnostic Clinic,Clinic,,,,14.58222,120.983749,Manila (Philippines)
P. Bernardo Health Center,Clinic,,,"Ermin Garcia Street, Quezon City, 1111",14.627999,121.046654,Manila (Philippines)
PAL Medical Office,Clinic,,,,14.528027,121.006465,Manila (Philippines)
PBM Doctors Clinic,Clinic,,,365 El Grande Avenue,14.461385,121.008069,Manila (Philippines)
PITX Clinic,Clinic,,,,14.508789,120.990854,Manila (Philippines)
Palatiw Barangay Health Clinic 2,Clinic,,,,14.563272,121.090356,Manila (Philippines)
Palomar Health Center,Clinic,,,"Claro M. Recto Avenue, Manila",14.605933,120.975783,Manila (Philippines)
Pamplona I Health Center,Clinic,,,"E. Trinidad Street, Las Piñas",14.458459,120.970006,Manila (Philippines)
Pamplona II Health Center,Clinic,,,,14.449507,120.974851,Manila (Philippines)
Paranaque Social Hygiene Clinic,Clinic,+63 2 8826 8219;+632 8826 8195,shc.paranaque@gmail.com,"San Antonio Avenue, Parañaque",14.470589,121.02238,Manila (Philippines)
Pasig Base,Clinic,,,2 A. Z. Avis Sr.,14.562044,121.071139,Manila (Philippines)
Paso De Blas Lying In Clinic,Clinic,,,Paso de Blas Road,14.707872,120.992434,Manila (Philippines)
Payatas Super Health Center,Clinic,,,"Diamond Hills Street, Quezon City",14.709886,121.096689,Manila (Philippines)
Payatas-B Health Center,Clinic,,,,14.716258,121.101179,Manila (Philippines)
Pediatric Clinic,Clinic,09173535275,,Brixton Street,14.573374,121.058205,Manila (Philippines)
Pembo Health Center,Clinic,,,"3 Santan Street, Taguig",14.543586,121.06032,Manila (Philippines)
Peregrine Eye and Laser Institute,Clinic,,,"50 Jupiter Street, Makati",14.560671,121.030931,Manila (Philippines)
Pet Mobile,Clinic,,,,14.46063,121.007993,Manila (Philippines)
Philippine Band of Mercy,Clinic,,,East Avenue,14.639134,121.047093,Manila (Philippines)
Philippine Gamma Knife Center,Clinic,+632 7259254,info@gammaknife.com.ph,,14.597248,121.046388,Manila (Philippines)
Philippine Kidney Dialysis Foundation,Clinic,,,"79 Scout Gandia Street, Quezon City, 1103",14.632089,121.033325,Manila (Philippines)
Philippine Orthopedic Institute,Clinic,+6328921541,,141 Dela Rosa Street,14.558623,121.015121,Manila (Philippines)
Physician Surgeon,Clinic,,,,14.47989,121.060986,Manila (Philippines)
Pimentel Medical Clinic,Clinic,(02) 8890 3130,,Pasong Tirad Street,14.572387,121.013749,Manila (Philippines)
Polyhealth,Clinic,,,General Luna Street,14.667226,120.947883,Manila (Philippines)
Ponce Medical Clinic,Clinic,,,,14.470903,121.057888,Manila (Philippines)
Primary Care Clinic,Clinic,,,,14.525773,121.055876,Manila (Philippines)
Prime Care,Clinic,,,,14.485554,121.042694,Manila (Philippines)
Prime Care,Clinic,,,,14.766737,121.044257,Manila (Philippines)
Prime Care - Dialysis Care,Clinic,,,,14.766738,121.044227,Manila (Philippines)
Pro Star Specialty Clinic,Clinic,,,,14.770204,121.077573,Manila (Philippines)
Project 7 Social Hygiene Clinic,Clinic,,,"29 Bansalangin Street, Quezon City",14.654499,121.023385,Manila (Philippines)
Putatan Health Center,Clinic,,,,14.394853,121.04982,Manila (Philippines)
QualiMed,Clinic,,,"EDSA, Makati",14.549686,121.029457,Manila (Philippines)
Quintin de Borja Health Center,Clinic,,,,14.542931,121.065678,Manila (Philippines)
Quinto Polyclinic,Clinic,+63 2 282 2713,,"# 37 Naval Street, Malabon City, 1471",14.674938,120.942524,Manila (Philippines)
R.E. Mallari Clinical Diagnostic Laboratory,Clinic,+63 2776855,remallariclinicaldiagnosticlab@gmail.com,"Rizal Avenue Extension, 1400",14.656372,120.984125,Manila (Philippines)
RITM Satellite Clinic,Clinic,,,"1850 Leon Guinto Street, Manila",14.573375,120.991005,Manila (Philippines)
RNV Ob-Gyne Clinic,Clinic,,,,14.618888,120.993593,Manila (Philippines)
RSV Polyclinic & Diagnostic Center,Clinic,,,,14.674993,121.046019,Manila (Philippines)
RTCC Medical Clinic,Clinic,,,,14.645472,121.052447,Manila (Philippines)
RVEC Clinics & Surgicenter,Clinic,,,Mayor Gil Fernando Avenue,14.63761,121.101858,Manila (Philippines)
RX Medica,Clinic,,,"Panghulo Road, Malabon, 1470",14.686831,120.956079,Manila (Philippines)
Racer HQ,Clinic,,,,14.622632,121.096498,Manila (Philippines)
Rebmann 88,Clinic,,,,14.633897,121.038452,Manila (Philippines)
Recina Derm,Clinic,,,,14.665509,121.021713,Manila (Philippines)
Red Cresent,Clinic,,,,14.671408,120.941416,Manila (Philippines)
Refinity Dermatology And Laser Clinic,Clinic,,,"United Street, Pasig, 1603",14.573407,121.059139,Manila (Philippines)
Renalink Nephrology Center,Clinic,,,Governor Wenceslao Pascual Avenue,14.670223,120.971435,Manila (Philippines)
Richstone Surgicare,Clinic,,,,14.626469,121.015268,Manila (Philippines)
Rockford Clinic,Clinic,,,1406 Masangkay Street,14.609504,120.979481,Manila (Philippines)
Rosario Reyes Health Center,Clinic,,,"627 San Andres Street, Manila, 1004",14.569582,120.987802,Manila (Philippines)
Rosario Specialist Clinic,Clinic,,,Pasig,14.59005,121.084831,Manila (Philippines)
Rosario Super Health Center,Clinic,,,Dr. Sixto Antonio Avenue,14.586722,121.084302,Manila (Philippines)
Sabli Health Clinic,Clinic,,,,14.487182,121.046857,Manila (Philippines)
Sacred Angel,Clinic,,,"Quirino Highway, Quezon City, 1118",14.735325,121.068678,Manila (Philippines)
Safeway Diagnostics and Medical Clinic Inc.,Clinic,,,Magsaysay Boulevard,14.600984,121.000715,Manila (Philippines)
Saint Camillus Medical & Maternity Clinic,Clinic,,,,14.51201,121.060869,Manila (Philippines)
Saint Dymphna Medical Clinic,Clinic,,,F. B. Harrison Street,14.546635,120.993869,Manila (Philippines)
Saint Theresa Medical Clinic,Clinic,,,,14.463519,121.022587,Manila (Philippines)
Saint Vianny Clinic,Clinic,,,,14.689554,120.97728,Manila (Philippines)
Salandanan Pediatric Clinic,Clinic,,,"A. V. Cruz Street, Pasig",14.550077,121.081571,Manila (Philippines)
San Isidro Health Center,Clinic,,,,14.471164,121.007194,Manila (Philippines)
San Joaquin DOTS Center,Clinic,,,Elisco Road,14.5511,121.076178,Manila (Philippines)
San Jose Barangay Health Center,Clinic,,,,14.580275,121.029399,Manila (Philippines)
San Jose Clinic,Clinic,,,,14.474295,120.998346,Manila (Philippines)
San Juan City Health Office Ⅰ,Clinic,,,,14.603721,121.027204,Manila (Philippines)
San Juan City Social Hygiene Clinic,Clinic,+632 6421262;+63926 7542917,,"F. Manalo Street, San Juan, 1500",14.598376,121.024917,Manila (Philippines)
San Roque Barangay Health Center,Clinic,,,"M. A. Roxas Street, Marikina",14.623751,121.097056,Manila (Philippines)
San Roque Medical Clinic,Clinic,,,"Montillano Street, Muntinlupa, 1770",14.419293,121.047096,Manila (Philippines)
Santa Ana Health Center,Clinic,,,J. P. Rizal Street,14.526696,121.074656,Manila (Philippines)
Santa Elena Health Center,Clinic,,,Marikina,14.632941,121.097582,Manila (Philippines)
"Santa Faustina Lying-in, Medical, and Diagnostic Center Co.",Clinic,,,173 M.H. del Pilar Street,14.692759,120.955117,Manila (Philippines)
Santo Niño Health Center,Clinic,,,,14.440107,121.043149,Manila (Philippines)
Santo Tomas Health Center,Clinic,,,L. B. Jose Street,14.56438,121.080596,Manila (Philippines)
Sanver Medical Clinic,Clinic,,,,14.659308,120.97076,Manila (Philippines)
Sauyo Health Center,Clinic,,,,14.687804,121.037716,Manila (Philippines)
Sea Landers Diagnostic and Treatment Center,Clinic,+63 2 5309 2629,,,14.573414,120.984119,Manila (Philippines)
Shimmian,Clinic,,,,14.43304,121.010597,Manila (Philippines)
Shinagawa Lasik BGC,Clinic,,,,14.552336,121.051641,Manila (Philippines)
Silk,Clinic,,,,14.644491,121.120309,Manila (Philippines)
Silverio Health Center,Clinic,,,,14.471297,121.012221,Manila (Philippines)
Silverio Medical Clinic,Clinic,,,,14.407449,121.046696,Manila (Philippines)
Singapore Diagnostics,Clinic,,,,14.557595,121.017187,Manila (Philippines)
Sitio De Asis Clinic,Clinic,,,,14.481965,121.046087,Manila (Philippines)
Sitio De Asis Medical & Diagnostic Laboratory,Clinic,,,,14.482315,121.045986,Manila (Philippines)
Sitio Maligaya Health Center,Clinic,,,,14.524968,120.998373,Manila (Philippines)
Skin 101,Clinic,,,,14.608664,121.070775,Manila (Philippines)
Skin Optima,Clinic,,,"Scout Rallos Street, Quezon City, 1103",14.633434,121.038501,Manila (Philippines)
Skin Station,Clinic,+63 2410279,,,14.597197,120.976533,Manila (Philippines)
Skintelligence Dermatology,Clinic,,,,14.580794,121.010123,Manila (Philippines)
Smile Savers Dental Clinic,Clinic,,,425 M. de la Fuente Street,14.606074,120.999374,Manila (Philippines)
Smileglow,Clinic,,,,14.644202,121.117341,Manila (Philippines)
Soledad and Macapugay Pediatric Clinic,Clinic,,,San Diego Street,14.655186,120.986132,Manila (Philippines)
Specialist Care,Clinic,,,,14.641917,121.110952,Manila (Philippines)
St. Anne Orthopedic,Clinic,,,,14.580782,121.013233,Manila (Philippines)
St. Camillus Polyclinic,Clinic,,,Archimedes Street,14.568619,121.008357,Manila (Philippines)
St. Cecilia Polyclinic,Clinic,+63 2 526 2643;+63 2 526 2621,stceciliapolyclinic@hotmail.com,"A. Mabini Street, Manila, 1000",14.57907,120.980478,Manila (Philippines)
St. Ignatius De Loyola Health Care Services,Clinic,,,Shoe Avenue,14.636415,121.097116,Manila (Philippines)
St. John of God,Clinic,,,Manila,14.598959,120.987938,Manila (Philippines)
St. Jude Medical Clinic and Diagnostic Center,Clinic,,,M. H. del Pilar Street,14.668132,120.965504,Manila (Philippines)
St. Luke's Medical Center Extension Clinic,Clinic,,,"177 Jorge Bocobo Street, Manila",14.579147,120.981847,Manila (Philippines)
"St. Martin Polyclinic, Inc.",Clinic,,,,14.578104,120.987951,Manila (Philippines)
St. Martin Polyclinic. Inc,Clinic,,,,14.578103,120.988055,Manila (Philippines)
St. Peter's Rock Family Medical Polyclinic,Clinic,,,,14.757148,121.056285,Manila (Philippines)
St. Rita Family Clinic,Clinic,,,,14.614625,121.061894,Manila (Philippines)
St. Stamford Clinic,Clinic,,,"6762 Ayala Avenue, Makati, 1226",14.555924,121.021989,Manila (Philippines)
St.Peter-Paul Medical Clinic,Clinic,,,"1182 Grey Street, 1004",14.579277,120.981319,Manila (Philippines)
Sto. Domingo Diagnostic and Medical Center Corp.,Clinic,+632 3818435; +632 7408362,,,14.627379,121.011972,Manila (Philippines)
Sumilang Super Health Center,Clinic,,,,14.559157,121.073212,Manila (Philippines)
Sumilang Super Health Center,Clinic,,,Dr. Garcia Street,14.55881,121.073258,Manila (Philippines)
Sunriser Clinic,Clinic,,,,14.728727,121.011032,Manila (Philippines)
Supercare Medical Services,Clinic,,,L. P. Leviste Street,14.560853,121.018824,Manila (Philippines)
SureMom OB-Gyn,Clinic,,,,14.772359,121.077762,Manila (Philippines)
TB DOTS Clinic,Clinic,,,Mandaluyong,14.57884,121.041948,Manila (Philippines)
TLC Ob-Gyn & Medical Clinic,Clinic,,,,14.620492,120.992051,Manila (Philippines)
TMS dialysis center,Clinic,,,,14.588269,121.043675,Manila (Philippines)
Tala Animal Bite Clinic,Clinic,,,,14.766945,121.063482,Manila (Philippines)
Talon Dos Health Center,Clinic,,,,14.440161,120.991594,Manila (Philippines)
Tambo Health Center,Clinic,,,,14.515407,120.996143,Manila (Philippines)
Teknomed,Clinic,,,E. Rodriguez Sr. Avenue,14.624549,121.041206,Manila (Philippines)
Terencio Medical Clinic,Clinic,,,J. P. Rizal Street,14.638081,120.974386,Manila (Philippines)
The Aivee Clinic,Clinic,,,"Filinvest Avenue, Muntinlupa",14.419017,121.034571,Manila (Philippines)
The Lord's Grace Clinic,Clinic,,,,14.550958,120.985016,Manila (Philippines)
The Medical City,Clinic,,,,14.573947,121.048906,Manila (Philippines)
The Medical City,Clinic,,,,14.685624,120.977499,Manila (Philippines)
The Medical City,Clinic,,,,14.604157,121.018001,Manila (Philippines)
The Medical City,Clinic,,,,14.50795,121.050814,Manila (Philippines)
The Medical City,Clinic,,,,14.587388,121.105305,Manila (Philippines)
The Medical City Clinic,Clinic,,,,14.611244,121.079687,Manila (Philippines)
The Medical City Clinic,Clinic,+6328332 4264,,EDSA,14.657215,121.020661,Manila (Philippines)
The Medical City Clinic,Clinic,,,,14.604274,121.034199,Manila (Philippines)
The Medical City Clinic,Clinic,,,Pasay,14.536567,120.981425,Manila (Philippines)
The Medical City Clinic,Clinic,+63 2 8838 3750;+63 2 8838 0008,,"EDSA, Makati City",14.541961,121.018225,Manila (Philippines)
The Medical City-Trinoma,Clinic,,,,14.654354,121.034209,Manila (Philippines)
The Queen's Clinic,Clinic,,,Zabarte Road,14.750586,121.04486,Manila (Philippines)
The Zen Insitute Medical Spa,Clinic,,,"69 Scout Rallos Street, Quezon City",14.633956,121.036142,Manila (Philippines)
Three Kings Diagnostic Clinic,Clinic,,,,14.64932,120.973037,Manila (Philippines)
Tokyo Healthlink,Clinic,,,"2247 Chino Roces Avenue, Makati, 1231",14.543754,121.017312,Manila (Philippines)
Tomatis,Clinic,,,,14.553071,121.043729,Manila (Philippines)
Tongdetang Medical Laboratory Medical Center,Clinic,,,,14.535101,120.995082,Manila (Philippines)
TopChoice Medical Clinic,Clinic,,,,14.605585,121.084105,Manila (Philippines)
Topmed Diagnostics and Animal Bite Center,Clinic,,,,14.646263,121.052864,Manila (Philippines)
Transglobal Medical Clinic,Clinic,,,Sampaloc Street,14.565367,121.008707,Manila (Philippines)
Tres Pemanah,Clinic,,,Quezon City,14.64992,121.074708,Manila (Philippines)
Tuktukan Health Center,Clinic,,,Taguig City,14.52836,121.071733,Manila (Philippines)
Tumana Health Center & Lying-in Clinic,Clinic,+63 029431286,,Bagong Farmers Avenue I,14.653432,121.102582,Manila (Philippines)
UP Diliman Health Center,Clinic,+632 8426 9779,,Carlos P. Garcia Avenue,14.647691,121.065275,Manila (Philippines)
Unlab Medical Clinic,Clinic,+63 2 8400 5129; +63 2 5310 5208,,"876 G. Apacible Street, Manila, 1000",14.57887,120.987358,Manila (Philippines)
Urology Center of the Philippines Inc.,Clinic,,,"Maginoo Street, Quezon City, 1100",14.642072,121.053591,Manila (Philippines)
V. Tongco Medical and Diagnostic Clinic,Clinic,,,C. Arellano Street,14.671335,120.944006,Manila (Philippines)
VDerma Clinic,Clinic,,,,14.644977,121.061078,Manila (Philippines)
Venancio T. Campued Medical Clinic,Clinic,,,,14.676866,121.033804,Manila (Philippines)
Vizcarra Diagnostic Center,Clinic,,,,14.579679,120.97981,Manila (Philippines)
Water Cress,Clinic,,,,14.603106,121.033417,Manila (Philippines)
Well Family Clinic,Clinic,,,147 Countryside Avenue,14.585137,121.101353,Manila (Philippines)
Wenceslao dela faz health center,Clinic,,,,14.666742,121.057629,Manila (Philippines)
Westmed Diagnostic Clinic,Clinic,,,"West Avenue, Quezon City",14.653576,121.029382,Manila (Philippines)
Westview Specialty Clinic,Clinic,,,,14.700038,121.066144,Manila (Philippines)
"Windsor International Maritime Clinic, Inc.",Clinic,+63 2 8521 9543,,"General Luna Street, Manila, 1002",14.59049,120.973947,Manila (Philippines)
Women's Grace Maternity Clinic & Diagnostic Center,Clinic,,,"Jose P. Rizal Street, Marikina",14.635199,121.09445,Manila (Philippines)
Wound Algorithm Polyclinic Center,Clinic,+63 2 512 1495,,,14.418294,121.04329,Manila (Philippines)
Xanderm,Clinic,,,,14.575314,121.047562,Manila (Philippines)
Zapote Health Center,Clinic,,,,14.465437,120.968431,Manila (Philippines)
Zapote Health Center,Clinic,,,,14.464438,120.976759,Manila (Philippines)
carepoint,Clinic,,,United Nations Avenue,14.579885,120.979925,Manila (Philippines)
health Clinic,Clinic,,,,14.618513,121.060455,Manila (Philippines)
mata ng buhay,Clinic,,,,14.705982,121.052868,Manila (Philippines)
skinhouse,Clinic,,,,14.630847,120.995657,Manila (Philippines)
A. R. Bautista Children And General Hospital,Hospital,,,"Kalookan, 1400",14.7303,121.043441,Manila (Philippines)
A. Zarate General Hospital,Hospital,,,,14.468683,120.980532,Manila (Philippines)
AMOSUP Seamen's Hospital,Hospital,,,"Cabildo Street, Manila",14.58748,120.97764,Manila (Philippines)
Acebedo General Hospital,Hospital,,,"General Luis Street, Valenzuela, 1440",14.718803,121.00515,Manila (Philippines)
Adventist Medical Center Manila,Hospital,+632 8525-9192 to 98,info@amcmanila.org,"1945 Donada Street, Pasay, 1300",14.555996,120.995281,Manila (Philippines)
Aesthetic Avenue Medical Clinic,Hospital,,,"BF Resort Drive, Las Piñas",14.442217,120.991616,Manila (Philippines)
Air Force General Hospital,Hospital,,,"Pasay, 1309",14.516912,121.019923,Manila (Philippines)
Alabang Medical Center,Hospital,(02)7750275,alabangmedicalcenter8@yahoo.com,"Alabang-Zapote Road, Muntinlupa",14.427765,121.024479,Manila (Philippines)
Alabang Medical Clinic,Hospital,,,,14.391035,121.044319,Manila (Philippines)
Alabang Medical Clinic,Hospital,,,"Alabang-Zapote Road, Las Piñas, 1740, PH",14.442882,120.996977,Manila (Philippines)
Alabang Medical Clinic,Hospital,+63 0288611187,,"A. Bunye Street, Muntinlupa, 1781",14.419632,121.050899,Manila (Philippines)
Alfonso Clinic,Hospital,,,"M. Suarez Avenue, Pasig",14.568195,121.086105,Manila (Philippines)
Alfonso Specialist Hospital,Hospital,,,"185 Doctor Sixto Antonio Avenue, Pasig",14.59011,121.084648,Manila (Philippines)
Allied Care Experts Medical Center,Hospital,,,,14.544057,121.065302,Manila (Philippines)
Allied Care Experts Medical Center Valenzuela,Hospital,366-0000;366-0001;366-0002;366-0003;366-0004;366-0005,info@acemcvalenzuela.com,"548 MacArthur Highway, Valenzuela, 1444",14.715255,120.957334,Manila (Philippines)
Amang Rodriguez Memorial Medical Center,Hospital,,,"Sumulong Highway, Marikina",14.636102,121.098444,Manila (Philippines)
Ambulatory CPU Lingap Bata – UST Medical Social Service Dapartment,Hospital,,,"España Boulevard, Manila",14.611503,120.990071,Manila (Philippines)
Amisola Maternity Hospital,Hospital,,,Manila,14.632853,120.978105,Manila (Philippines)
Ann Francis Mother & Child Hospital,Hospital,,,Quirino Highway,14.694371,121.031257,Manila (Philippines)
Armed Forces of the Philippines Medical Center,Hospital,,,"V. Luna Road, Quezon City, 1100",14.634832,121.052001,Manila (Philippines)
Asian Hospital and Medical Center,Hospital,+63 2 8771 9000; +63 2 8876 5739,,"2205 Civic Drive, Muntinlupa, 1781",14.413205,121.043612,Manila (Philippines)
BF Maternity Clinic,Hospital,,,"BF Resort Drive, Las Piñas",14.442296,120.991586,Manila (Philippines)
Banaag Dental Clinic,Hospital,,,,14.677015,120.942472,Manila (Philippines)
Barangay 174 Health Center and Lying In,Hospital,,,,14.762644,121.047746,Manila (Philippines)
Beato-Cauilan Hospital,Hospital,,,"National Road, Muntinlupa, 1773",14.37098,121.049366,Manila (Philippines)
Bermudez Polymedic Hospital,Hospital,,,"Malaria Road, Caloocan",14.770095,121.07828,Manila (Philippines)
Bernardino General Hospital,Hospital,,,"Quirino Highway, Quezon City, 1116",14.700195,121.03485,Manila (Philippines)
Bernardino General Hospital 2,Hospital,+63289398050 ;+63289610328,,,14.740153,121.046643,Manila (Philippines)
Bicutan Medican Center,Hospital,,,,14.498754,121.063848,Manila (Philippines)
Bignay Health Station,Hospital,,,,14.747888,120.996787,Manila (Philippines)
CB Dialysis Center,Hospital,,,,14.660274,120.951334,Manila (Philippines)
CGEA Station Hospital,Hospital,,,Segundo Avenue,14.612393,121.064116,Manila (Philippines)
CSM Dental Clinic,Hospital,,,"Rizal Avenue Extension, Malabon, 1470",14.658747,120.952532,Manila (Philippines)
Cabinte Maternity & Children's Hospital,Hospital,,,"Marcos Alvarez Avenue, Las Piñas",14.42416,120.999646,Manila (Philippines)
Calalang General Hospital,Hospital,,,"MacArthur Highway, Valenzuela",14.672686,120.982533,Manila (Philippines)
Caloocan City Medical Center South,Hospital,,,,14.648341,120.973598,Manila (Philippines)
Caloocan City North Medical Center,Hospital,,,,14.756152,121.050205,Manila (Philippines)
Camarin Doctors Hospital,Hospital,+63960 600 2967,,"1 Camarin Road, Caloocan",14.753514,121.04012,Manila (Philippines)
Camp Panopio Hospital,Hospital,,,P. Tuazon Boulevard,14.615668,121.05179,Manila (Philippines)
Capitol Medical Center,Hospital,,,,14.634097,121.02252,Manila (Philippines)
Cardinal Santos Medical Center,Hospital,,,"10 Wilson Street, San Juan",14.597432,121.045961,Manila (Philippines)
Casaul General Hospital,Hospital,,,,14.679386,121.020596,Manila (Philippines)
Casual General Hospital,Hospital,,,"Quirino Highway, Quezon City, 1118",14.737001,121.070637,Manila (Philippines)
Chinese General Hospital and Medical Center,Hospital,,,"Blumentritt Road, Manila",14.626064,120.987899,Manila (Philippines)
Christ the King Medical Center,Hospital,,,"130 Alabang-Zapote Road, Las Piñas",14.459049,120.969995,Manila (Philippines)
"Commcare, Inc.",Hospital,,,"45 Montclair Street, Parañaque",14.501349,121.023788,Manila (Philippines)
Commonwealth Hospital and Medical Center,Hospital,,,Regalado Highway,14.7314,121.060641,Manila (Philippines)
Cruz-Dalida Hospital,Hospital,+63284174080 ;+63283521849,cruz_dalidahospital@yahoo.com,"F. Salvador Avenue, Quezon City, 1117",14.723293,121.044023,Manila (Philippines)
Cruz-Rabe Hospital,Hospital,,,Taguig City,14.529332,121.070722,Manila (Philippines)
De Guzman Clinic,Hospital,,,"Marikina, 1809",14.657041,121.106694,Manila (Philippines)
De Los Santos Medical Center,Hospital,+63 2 7889 35762,customercare@dlsmc.ph,"201 E. Rodriguez Sr. Avenue, Quezon City, 1113",14.620208,121.017512,Manila (Philippines)
De Ocampo Memorial Medical Center,Hospital,,,Manila,14.599831,120.999627,Manila (Philippines)
Diliman Doctors Hospital,Hospital,+6328836900,,"251 Commonwealth Avenue, Quezon City",14.668385,121.076095,Manila (Philippines)
Divine Heart,Hospital,,,"General Luis Street, Quezon City",14.722055,121.035854,Manila (Philippines)
Doctor J. Sabili General Hospital,Hospital,,,,14.48889,121.057822,Manila (Philippines)
Doctor Jose N. Rodriguez Memorial Hospital & Sanitarium,Hospital,+63 920 982 4758;+63 925 354 7547,,"Saint Joseph Avenue, Calocan",14.766709,121.065655,Manila (Philippines)
Dr. Jesus C. Delgado Memorial Hospital,Hospital,,,"Kamuning Road, Quezon City, 1103",14.627783,121.034768,Manila (Philippines)
Dr. Jose Fabella Memorial Hospital,Hospital,,,,14.615685,120.980512,Manila (Philippines)
Dr. Montano G. Ramos General Hospital,Hospital,+63 289276628,,"Bukidnon Street, Quezon City, 1100",14.659386,121.023597,Manila (Philippines)
Dr. Montano G. Ramos General Hospital,Hospital,,,"141 Mindanao Avenue, Quezon City, 1100",14.670531,121.032084,Manila (Philippines)
East Avenue Medical Center,Hospital,,,"East Avenue, Quezon City, 1100",14.641912,121.047924,Manila (Philippines)
Fairview General Hospital,Hospital,,,,14.705673,121.072025,Manila (Philippines)
Fairview Polymedic Hospital,Hospital,,,"Quirino Highway, Kalookan, 1400",14.729371,121.04251,Manila (Philippines)
Far Eastern University - Nicanor Reyes Medical Foundation,Hospital,,,"Regalado Avenue, Quezon City, 1118",14.698783,121.0669,Manila (Philippines)
Fatima University Medical Center,Hospital,,,Valenzuela,14.678061,120.980462,Manila (Philippines)
Fe Del Mundo Medical Center,Hospital,,,"11 Banawe Street, Quezon City, 1113",14.620599,121.009217,Manila (Philippines)
Fort Bonifacio General Hospital,Hospital,,,Taguig,14.53098,121.047896,Manila (Philippines)
Garcia General Hospital,Hospital,,,"45 Bayan-Bayanan Avenue, Marikina, 1810",14.65122,121.110939,Manila (Philippines)
Gat Andres Bonifacio Medical Center,Hospital,+63 2 8243 8841,gabmc@manila.gov.ph,"924 Delpan Street, Manila, 1012",14.601099,120.964884,Manila (Philippines)
General Malvar Hospital,Hospital,,,Commonwealth Avenue,14.66759,121.072642,Manila (Philippines)
Golden Acres Doctors' Hospital,Hospital,,,,14.419055,120.997974,Manila (Philippines)
Healthway Cancer Care Hospital,Hospital,,,,14.502842,121.048451,Manila (Philippines)
Holylife Hospital,Hospital,,,"President Quezon Street, Pasig",14.592024,121.095774,Manila (Philippines)
Hope General Hopital,Hospital,,,29 Buenamar Street,14.7193,121.039034,Manila (Philippines)
Hospital of the Infant Jesus Medical Center,Hospital,"+632 7312771,151",info@hijmc.com,A. H. Lacson Avenue,14.614032,120.989276,Manila (Philippines)
