Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Family Medicine Center of Mount Pleasant,Clinic,+1-319-385-6700,,"501 South White Street, Mount Pleasant, 52641",40.961669,-91.559085,USA
Family Medicine Clinic,Clinic,+1-517-279-5378,,,41.937594,-84.989407,USA
Family Practice and Orthopedic Care Center,Clinic,+1-517-279-9599,,"410 North Willowbrook Road, Coldwater, 49036",41.953963,-84.970912,USA
Family Practice of Cadillac,Clinic,+1-231-775-9741,,"827 East Division Street, Cadillac, 49601",44.252923,-85.38468,USA
Family Vision Care Center,Clinic,,,,43.112465,-94.678591,USA
Family Vision Center,Clinic,+1 319 385 2020,,"501 South White Street, Mount Pleasant, 52641",40.962874,-91.559268,USA
Family and Specialty Medical Center,Clinic,+1-712-792-4000,,"515 North Main Street, Carroll, 51401",42.064898,-94.867834,USA
Farmington Community Health Center,Clinic,+1-505-327-4796,,"1001 West Broadway Avenue, Farmington, 87401",36.725583,-108.222124,USA
Farmington Medical Clinic,Clinic,+1-319-293-3171,,"206 South 4th Street, Farmington, 52626",40.639608,-91.740363,USA
Fayette Clinic,Clinic,+1-563-425-3381,,"110 King Street, Fayette, 52142",42.843391,-91.803644,USA
Federal City Shelter Clinic,Clinic,,,,38.8959,-77.0133,USA
First Avenue Family Planning Michelle Wagner Center,Clinic,+1 888 743 7526,,"2017 1st Avenue, San Diego, 92103",32.726559,-117.163667,USA
Floyd Valley Clinics-Marcus,Clinic,+1-712-376-4181,,"101 East Pine Street, Marcus, 51035",42.82437,-95.807509,USA
Floyd Valley Clinics-Remsen,Clinic,+1-712-786-1114,,"15 East 2nd Street, Remsen, 51050",42.814839,-95.972549,USA
Foot and Ankle Clinic,Clinic,,,,43.962222,-86.418889,USA
Foot and Ankle Clinic,Clinic,,,,43.127418,-95.149148,USA
Fort Dodge VA Outpatient Clinic,Clinic,+1-515-576-2235,,"2419 2nd Avenue North, 50501",42.507689,-94.163653,USA
Fort Madison Eye Clinic,Clinic,+1 319 372 2321,,"716 Avenue G, Fort Madison, 52627",40.631185,-91.310986,USA
Fort Madison Family Physicians Center,Clinic,,,,40.625514,-91.383083,USA
Fort Madison Foot Clinic,Clinic,,,,40.6305,-91.337839,USA
Fort Madison Medical Clinic,Clinic,,,,40.62575,-91.383716,USA
Four Seasons Surgery Centers,Clinic,,,"1211 West 6th Street, Ontario, 91762",34.084576,-117.67185,USA
Franklin Medical Clinic - Dows,Clinic,+1-515-852-4113,,"103 East Ellsworth Street, Dows, 50071",42.656722,-93.500825,USA
Franklin Medical Clinic - Dumont,Clinic,+1-641-857-6696,,"606 2nd Street, Dumont, 50625",42.750544,-92.972221,USA
Franklin Medical Clinic - Latimer,Clinic,+1-641-579-6340,,"109 South Akir Street, Latimer, 50452",42.763781,-93.368117,USA
Fred LeRoy Health and Wellness Center,Clinic,+1 402 734 5275,,"2602 J Street, Omaha, 68107",41.214914,-95.950453,USA
Fredericksburg Family Health Clinic,Clinic,+1-563-237-5316,,"115 Schult Ridge Road, Fredericksburg, 50630",42.959073,-92.198132,USA
Fredericksburg Health Department,Clinic,+1-540-899-4142,,"608 Jackson Street, Fredericksburg, 22401",38.297652,-77.462982,USA
Frenius Medical Care,Clinic,+1-906-789-8009,,"3501 Ludington Street, Escanaba, 49829",45.741404,-87.097538,USA
Garner Medical Clinic,Clinic,+1-641-923-2651,,"730 West 3rd Street, Garner, 50438",43.103039,-93.612109,USA
Gaul Dermatology,Clinic,+1-712-262-6906,,"2004 Highway Boulevard, Spencer, 51301",43.15831,-95.147155,USA
Gaylord Family Practice Associates,Clinic,,,,45.026589,-84.651892,USA
Gaylord Veterans Administration Outpatient Clinic,Clinic,+1-989-732-7525,,"806 South Otsego Avenue, Gaylord, 49732",45.019368,-84.678005,USA
"Genesis Health Group, Bettendorf OB/GYN",Clinic,+1 563 355 1000,,"865 Lincoln Road, Bettendorf, 52722",41.536301,-90.519798,USA
"Genesis Health Group, Bettendorf Pediatrics",Clinic,+1 563 344 8600,,"865 Lincoln Road, Bettendorf, 52722",41.536175,-90.519825,USA
"Genesis Health Group, Clinton Internal Medicine",Clinic,+1 563 242 7522,,"221 Main Avenue, Clinton, 52732",41.872993,-90.180552,USA
Genesis Women’s Center at Healthpark,Clinic,+1 813 236 5150,,"5802 North 30th Street, Tampa, 33610",28.000775,-82.427457,USA
Gibson Medical Center,Clinic,,,"5400 Gibson Boulevard Southeast, Albuquerque, 87108",35.057825,-106.581968,USA
Goldschmidt Cancer Center,Clinic,+1-573-632-4800,,"1432 Southwest Boulevard, Jefferson City, 65109",38.563011,-92.200749,USA
Gothenburg Vision Clinic,Clinic,,,,40.927852,-100.160633,USA
Graettinger Medical Clinic,Clinic,+1-712-859-3131,,"109 West Robins Avenue, Graettinger, 51342",43.238016,-94.751371,USA
Gramercy Outpatient Surgery Center,Clinic,+1-713-660-6900,,"2727 Gramercy Street, Houston, 77025",29.703943,-95.421409,USA
Grand Island Clinic,Clinic,+1 308 382 1100,,"2444 West Faidley Avenue, Grand Island, 68803",40.924959,-98.367936,USA
Grand River Medical Group Family Practice Clinic,Clinic,+1-563-583-9300,,"320 North Grandview Avenue, Dubuque, 52001",42.496013,-90.687068,USA
Grand Traverse Band Clinic,Clinic,+1-231-534-7200,,,45.017268,-85.614576,USA
Grayling Family Practice Clinic,Clinic,+1-989-348-7671,,"1010 North Down River Road, Grayling, 49738",44.670469,-84.712923,USA
Great Lakes Family Care,Clinic,+1-231-775-6521,,"520 Cobb Street, Cadillac, 49601",44.244211,-85.384946,USA
Great Lakes Medical Clinic,Clinic,,,,42.085316,-86.420169,USA
"Great River Clinic, Mediapolis",Clinic,+1-319-394-3177,,"401 North Orchard Street, Mediapolis, 52637",41.010525,-91.164336,USA
Great River Eye Specialists,Clinic,+1 319 768 4500,,"1223 South Gear Avenue, West Burlington, 52655",40.809342,-91.173204,USA
Great River Gastroenterology,Clinic,+1 319 768 1520,,"1223 South Gear Avenue, West Burlington, 52655",40.809881,-91.174527,USA
Great River Medicine Specialists,Clinic,,,"1223 South Gear Avenue, West Burlington, 52655",40.809501,-91.173252,USA
Great River Women's Health,Clinic,+1 319 768 2750,,"1223 South Gear Avenue, West Burlington, 52655",40.809605,-91.173033,USA
Grinnell Eye Care,Clinic,+1 641 236 4002,,"208 West Street, Grinnell, 50112",41.733441,-92.726917,USA
Grinnell Regional Family Practice,Clinic,+1-641-236-2500,,"210 4th Avenue, Grinnell, 50112",41.742689,-92.734193,USA
Guam Seventh-day Adventist Clinic,Clinic,+1 671 646 8881,,"388 Ypao Road, Tamuning, 96913",13.498821,144.789612,USA
Gundersen Calmar Clinic,Clinic,+1-563-562-3211,,"106 East Main Street, Calmar, 52132",43.182772,-91.864204,USA
Gundersen Lansing Clinic,Clinic,+1-563-538-4874,,"50 North 4th Street, Lansing, 52151",43.362099,-91.218573,USA
Gundersen West Union Clinic,Clinic,+1-563-422-3817,,,42.968012,-91.809342,USA
Gunderson Postville Clinic,Clinic,+1-563-864-7512,,"107 South Reynolds Street, Postville, 52162",43.085347,-91.570099,USA
Guthrie Clinic Owego Fifth Avenue,Clinic,+1-607-687-1122,,"500 5th Avenue, Owego, 13827",42.105833,-76.249444,USA
Hale Saint Joseph Medical Clinic,Clinic,+1-989-728-4211,,"116 Church Street, Hale, 48739",44.376644,-83.806598,USA
Hallberg Family Practice Clinic,Clinic,,,,42.675078,-91.902951,USA
Harlan Clinic,Clinic,+1-712-755-5130,,"1220 Chatburn Avenue, Harlan, 51537",41.646655,-95.327499,USA
Harlan Vision Clinic,Clinic,+1-712-755-3893,,"2306 12th Street, Harlan, 51537",41.64619,-95.325271,USA
Harrisonburg Health Clinic,Clinic,,,,38.45022,-78.866019,USA
Hart Family Medical,Clinic,+1-231-873-5675,,"611 East Main Street, Hart, 49420",43.701897,-86.356548,USA
Hastings Medical Park,Clinic,,,"2115 North Kansas Avenue, Hastings, 68901",40.606965,-98.38678,USA
Hawarden Family Medical Center,Clinic,+1-712-551-1000,,,42.99656,-96.486393,USA
Hawarden clinic,Clinic,+1-712-551-3400,,"Hawarden, 51023",42.998327,-96.479691,USA
Hazel Hawkins Community Healthcare Clinic,Clinic,,,"301 The Alameda, San Juan Bautista, 95045",36.84138,-121.535202,USA
Headache Clinic,Clinic,,,,41.138786,-96.035648,USA
Health First Physicians,Clinic,,,"10675 Loveland Madeira Road, Loveland, 45140",39.254691,-84.296019,USA
Health Services Inc.,Clinic,,,"1845 Cherry Street, Montgomery, 36107",32.370517,-86.283694,USA
Health Trust Physicians Clinic,Clinic,+1 515-462-2950,,"300 West Hutchings Street, Winterset, 50273",41.328406,-94.017072,USA
Healy-Murphy Center,Clinic,,,,29.427321,-98.48093,USA
Heartland Foot and Ankle Clinic,Clinic,,,,40.826473,-91.143289,USA
Hedrick Medical Clinic,Clinic,,,,41.172513,-92.309072,USA
Hegg Medical Clinic,Clinic,+1-712-476-8100,,"2121 Hegg Drive, Rock Valley, 51247",43.201819,-96.283581,USA
Hillside Health Center,Clinic,,,Laws Avenue,39.127643,-123.211669,USA
Holy Family Clinic,Clinic,,,,42.000255,-83.93746,USA
Honor Family Medicine Clinic,Clinic,,,,44.666714,-86.026719,USA
Horn Physicians Clinic - Ida Grove,Clinic,+1-712-364-2514,,"700 East 2nd Street, Ida Grove, 51445",42.338512,-95.457877,USA
Horn Physicians Clinic - Mapleton,Clinic,+1-712-881-4676,,"520 Main Street, Mapleton, 51034",42.165633,-95.790569,USA
Hortense T. Moss Health Center,Clinic,+1 215 951 2986,,"4201 Henry Avenue, Philadelphia, 19144",40.022454,-75.193692,USA
Hospers Medical Clinic,Clinic,+1-712-752-8800,,"102 3rd Avenue South, Hospers, 51238",43.071649,-95.904738,USA
Hospice of St. Lawrence County,Clinic,,,,44.635324,-75.080151,USA
Hudson Health Center,Clinic,+1 901 678 2287,,"Memphis, 38152",35.12009,-89.936477,USA
Hull Medical Clinic,Clinic,,,"807 Main Street, Hull, 51239",43.186909,-96.134196,USA
Humboldt Eye Clinic,Clinic,+1-515-332-2020,,"1409 13th Street North, Humboldt, 50548",42.73719,-94.22655,USA
Humeston Medical Clinic,Clinic,+1-641-877-6108,,"109 Broad Street, Humeston, 50123",40.859057,-93.49876,USA
Huntington Park Care Center,Clinic,,,,41.138838,-96.034385,USA
Huron Family Medicine,Clinic,+1-989-362-4170,,"700 East German Street, Tawas City, 48763",44.276069,-83.509083,USA
Ida Family Clinic,Clinic,,,,41.90905,-83.57369,USA
Indian Hills Medical Clinic,Clinic,+1-712-239-3300,,"2600 Outer Drive North, Sioux City, 51104",42.537132,-96.375988,USA
Inland Surgery Center,Clinic,+1 909 793 4701,,"1620 Laurel Avenue, Redlands, 92373",34.037524,-117.203488,USA
Interlake Medical Center,Clinic,,,,47.629104,-122.139128,USA
Internal Medicine Consultants,Clinic,,,,41.070074,-94.384103,USA
Internal Medicine of Northern Michigan,Clinic,+1-231-487-2460,,"560 West Mitchell Street, Petoskey, 49770",45.373347,-84.970731,USA
International Health Providers,Clinic,+1 671 633 4447,,"655 Harmon Loop Road, Dededo, 96929",13.510212,144.821059,USA
Iowa City Family Practice Center,Clinic,,,"North 1st Avenue, Iowa City, 52245",41.665005,-91.50273,USA
Iowa Eye Institute,Clinic,,,,42.644633,-95.204501,USA
Iowa Eye Institute,Clinic,,,,43.156149,-95.169363,USA
Iowa Ortho,Clinic,+1 641 621 1390,,"404 Jefferson Street, Pella, 50219",41.412815,-92.913543,USA
Ireton Community Clinic,Clinic,+1-712-278-1011,,"318 Main Street, Ireton, 51027",42.975235,-96.318511,USA
JCHC Clinics,Clinic,,,,40.986795,-91.965191,USA
JCHC Professional Clinic,Clinic,,,,40.985758,-91.96519,USA
Jefferson Eye Care,Clinic,+1-515-386-8196,,"117 East Lincolnway Street, Jefferson, 50129",42.015083,-94.373987,USA
Jefferson Surgical Clinic,Clinic,+1 540 283 6000,,"1234 Franklin Road Southwest, Roanoke, 24014",37.261989,-79.946269,USA
Jones Eye Clinic,Clinic,+1-712-239-3937,,"4405 Hamilton Boulevard, Sioux City, 51104",42.545718,-96.408311,USA
Jones Regional Medical Center Family Medicine – Anamosa,Clinic,+1-319-462-3571,,"1791 Highway 64 East, Anamosa, 52205",42.101949,-91.263214,USA
Jones Regional Medical Center Family Medicine – Monticello,Clinic,+1-319-465-6702,,"740 East Oak Street, Monticello, 52310",42.231966,-91.179284,USA
Jonesville Health Care,Clinic,,,,41.978983,-84.666291,USA
Kahler Chiropractic Health Center,Clinic,,,,48.41043,-114.339378,USA
Kalkaska Family Practice,Clinic,+1-231-258-7777,,"419 South Coral Street, Kalkaska, 49646",44.731185,-85.184324,USA
Kanawha Medical Clinic,Clinic,+1-641-762-3696,,"106 North Main Street, Kanawha, 50447",42.93467,-93.793445,USA
Kaweah Delta Urgent Care,Clinic,+1 559 624 6090,,"1633 South Court Street, Visalia, 93291",36.315847,-119.292333,USA
Keokuk Clinic,Clinic,+1-319-524-6274,,"1603 Morgan Street, Keokuk, 52632",40.406677,-91.387425,USA
Keokuk County Medical Clinic,Clinic,+1-641-622-1170,,"1314 South Stuart Street, Sigourney, 52591",41.32255,-92.206128,USA
Keosauqua Medical Clinic,Clinic,+1-319-293-3171,,"304 Franklin Street, Keosauqua, 52565",40.736543,-91.958239,USA
Keota Community Clinic,Clinic,,,,41.364101,-91.953449,USA
Kingsley Mercy Medical Clinic,Clinic,+1-712-378-2921,,"111 Main Street, Kingsley, 51028",42.587297,-95.96696,USA
Kingstree Primary Care,Clinic,+1 843 355 3621,,"342 West Main Street, Kingstree, 29556",33.662985,-79.835857,USA
Kinston Clinic,Clinic,,,,35.273476,-77.583822,USA
Kline Clinic,Clinic,,,,39.956731,-82.937125,USA
La Clinica del Pueblo,Clinic,,,,38.928498,-77.035393,USA
Lac Vieux Desert Clinic,Clinic,,,,46.278428,-89.175569,USA
Lake County Urology Center,Clinic,,,,41.982945,-86.115747,USA
Lake County Urology Clinic,Clinic,,,,41.800833,-85.403056,USA
Lakeview Internal Medicine,Clinic,,,,46.49696,-84.348524,USA
Lamoille County Mental Health Services,Clinic,+1 802 888 5026,,"72 Harrel Street, Morrisville, 05661",44.568245,-72.595932,USA
Larchwood Chiropractic Clinic,Clinic,,,,43.45399,-96.434807,USA
Le Mars Optometric Clinic,Clinic,+1-712-546-4183,,"120 1st Street Northwest, Le Mars, 51031",42.794062,-96.16874,USA
Lee Memorial Medical Care,Clinic,,,,41.983056,-86.115833,USA
Lee Memorial Medical Group,Clinic,,,,41.983333,-86.115556,USA
Lenox Medical Clinic,Clinic,+1-641-333-4545,,"100 Main Street, Lenox, 50851",40.881728,-94.559276,USA
Lime Springs Medical Clinic,Clinic,+1-563-566-2243,,"101 West Main Street, Lime Springs, 52155",43.448632,-92.280868,USA
Lineville Medical Clinic,Clinic,+1-641-876-2070,,"101 Main Street, Lineville, 50147",40.580664,-93.524861,USA
Listerud Rural Health Clinic,Clinic,+1 406 653 2150,,"301 Knapp Street, Wolf Point, 59201",48.101368,-105.641955,USA
Litchfield Family Health Clinic,Clinic,,,,42.050312,-84.758207,USA
Little Flower Clinic (formerly school),Clinic,,,,35.45506,-97.522261,USA
Little River Band Health Center,Clinic,,,"2608 Government Center Drive, Manistee, 49660",44.284157,-86.240453,USA
Little River Medical Center,Clinic,+1 843 663 8000,,"4303 Live Oak Drive, Little River, 29566",33.883228,-78.598624,USA
Madison County Medical Associates Center,Clinic,+1 515-462-1162,,"60 East Court Avenue, Winterset, 50273",41.334332,-94.012961,USA
Madsen Health Center,Clinic,,,,40.758004,-111.836098,USA
Main Street Family Practice,Clinic,+1-989-343-1367,,"117 South Burgess Street, West Branch, 48661",44.275727,-84.23351,USA
Mammoth Clinic,Clinic,+1-307-344-7965,,,44.977165,-110.698332,USA
Manistique Lake Family Clinic,Clinic,+1-906-586-3300,,"W17530 Main Street, Curtis, 49820",46.206254,-85.757243,USA
Mannam Medical Center,Clinic,+1 718 792 6000,,"616 Castle Hill Avenue, Bronx, 10473",40.819651,-73.847797,USA
Maquoketa Family Clinic,Clinic,+1-563-652-6711,,"206 Arcade Street, Maquoketa, 52060",42.071703,-90.675076,USA
Maquoketa Medical Associates Center,Clinic,,,,42.059642,-91.001388,USA
Marquette Foot Care,Clinic,+1-906-225-7709,,"1414 West Fair Avenue, Marquette, 49855",46.557469,-87.417066,USA
Marquette Internal Medicine & Pediatric Associates,Clinic,+1-906-225-4500,,"1414 West Fair Avenue, Marquette, 49855",46.557572,-87.417077,USA
Marquette University Medical Clinic,Clinic,+1 414 288 7184,,"545 North 15th Street, Milwaukee, 53233",43.037127,-87.931858,USA
Mary Bennett Murray Infirmary,Clinic,,,,32.795807,-79.959365,USA
Massena Medical Center,Clinic,+1-712-779-3626,,"92 Main Street, Massena",41.251046,-94.769303,USA
Mattapan Community Health Center,Clinic,+1 617 296 0061,,"1575 Blue Hill Avenue, Mattapan, 02126",42.269873,-71.094041,USA
Mayo Clinic Health System,Clinic,+1-641-592-2361,,"309 South 10th Avenue East, Lake Mills, 50450",43.410447,-93.529375,USA
Mayo Clinic Health System,Clinic,+1-712-864-3360,,"412 6th Street, Armstrong, 50514",43.398847,-94.480531,USA
Mayo Clinic Health System – Northland,Clinic,+1 715 458 4380,,"2049 15th Avenue, Cameron, 54822",45.422323,-91.73573,USA
Maywood Medical Clinic,Clinic,,,,41.926111,-83.388889,USA
McCrary Rost Clinic,Clinic,+1-712-665-8555,,"1160 3rd Street, Lake View, 51450",42.30991,-95.041791,USA
McFarland Clinic,Clinic,,,,42.466241,-93.817787,USA
McFarland Clinic,Clinic,+1-515-733-5191,,"705 8th Street, Story City, 50248",42.189873,-93.593821,USA
McFarland Clinic,Clinic,+1-515-382-5471,,"230 South 6th Street, Nevada, 50278",42.010176,-93.453991,USA
McFarland Clinic Southside,Clinic,,,,42.015948,-92.916418,USA
McLaren Northern Michigan – Elk Rapids Family Medicine,Clinic,+1-231-264-8282,,"124 Ames Street, Elk Rapids, 49629",44.899937,-85.40513,USA
Medical Associates Cascade Clinic,Clinic,+1-563-852-7756,,"805 Johnson Street Southwest, Cascade, 52033",42.292009,-91.014092,USA
Medical Associates Clinic,Clinic,+1-563-584-3000,,"1000 Langworthy Street, Dubuque, 52001",42.49248,-90.676088,USA
Medical Associates Clinic,Clinic,,,,40.759172,-92.415796,USA
Medical Clinic,Clinic,+1-712-382-2626,,"1219 Main Street, Hamburg, 51640",40.605924,-95.657364,USA
Medical Clinic,Clinic,+1-712-629-2975,,"710 Center Street, Tabor, 51653",40.89951,-95.673339,USA
Medical Clinic,Clinic,+1-712-374-2649,,"313 Main Street, Sidney, 51640",40.741957,-95.646614,USA
Medical Clinic in Bussey,Clinic,+1-641-944-5813,,"411 Merrill Street, Bussey, 50044",41.204891,-92.886921,USA
Medical Clinic in Monroe,Clinic,+1-888-628-3150,,"100 East Sherman Street, Monroe, 50170",41.516979,-93.102248,USA
Medical Clinic in New Sharon,Clinic,+1-641-637-4046,,"302 Park Avenue, New Sharon, 50207",41.467555,-92.645111,USA
Medical Group,Clinic,,,,41.299704,-92.62982,USA
Meharry Clinics,Clinic,,,,36.166804,-86.806511,USA
Meherrin Dialysis Center,Clinic,,,,36.699509,-77.540948,USA
Memorial Pembroke 24/7 Care Center,Clinic,+1 954 276 6501,,"801 South Douglas Road, Pembroke Pines, 33025",26.002593,-80.262108,USA
Mercy Clinics Family Medicine Perry,Clinic,+1-515-465-3553,,"616 10th Street, Perry, 50220",41.833401,-94.093028,USA
Mercy Community Health Center Prudenville,Clinic,+1-989-366-2900,,"2585 West Houghton Lake Drive, Prudenville, 48651",44.299094,-84.693441,USA
Mercy Community Health Center Roscommon,Clinic,+1-989-275-1200,,"234 Lake Street, Roscommon, 48653",44.492347,-84.596132,USA
Mercy Family Clinic - Forest City,Clinic,+1-641-585-2904,,"635 IA 9, Forest City, 50436",43.272093,-93.627859,USA
Mercy Family Clinic - Lake Mills,Clinic,+1-641-592-3900,,"505 South 1st Avenue East, Lake Mills, 50450",43.418566,-93.527157,USA
Mercy Family Clinic - Northwood,Clinic,+1-641-324-1221,,"803 9th Avenue North, Northwood, 50459",43.453963,-93.220118,USA
Mercy Family Clinic - Regency,Clinic,+1-641-428-6900,,"621 South Illinois Avenue, Mason City, 50401",43.145715,-93.170211,USA
Mercy Family Clinic - Rockford,Clinic,+1-641-756-3303,,"702 East Main Street, Rockford, 50468",43.05272,-92.938677,USA
Mercy Family Clinic - Sheffield,Clinic,+1-641-892-4495,,"203 South 2nd Street, Sheffield, 50475",42.892169,-93.213848,USA
Mercy Family Medicine of Kalona,Clinic,+1-319-656-3151,,"503 3rd Street, Kalona, 52247",41.486269,-91.709883,USA
Mercy Urbandale Medical Clinic,Clinic,,,,41.635691,-93.7037,USA
MercyCare Monticello,Clinic,+1-319-465-5937,,"619 South Main Street, Monticello, 52310",42.232759,-91.185083,USA
MercyCare Tama,Clinic,+1-641-484-3333,,"402 Siegel Street, Tama, 52339",41.963184,-92.579126,USA
MercyOne Oelwein Family Medicine,Clinic,+1-319-283-6153,,"129 8th Avenue Southeast, Oelwein, 50662",42.675817,-91.902114,USA
MercyOne Waverly Family Medicine,Clinic,+1-319-352-9500,,"217 20th Street Northwest, Waverly, 50677",42.727539,-92.495466,USA
Methodist Physicians Clinic,Clinic,+1 402 354 7750,,"101 East Centennial Road, Papillion, 68046",41.168429,-96.042323,USA
Methodist Physicians Clinic - Red Oak,Clinic,+1-712-623-7250,,"1400 Senate Avenue, Red Oak, 51566",41.027201,-95.21636,USA
Methodist Physicians Clinic South,Clinic,+1 402 354 7700,,"3353 L Street, Omaha, 68107",41.211988,-95.96319,USA
Miami Surgical Center,Clinic,+1-305-595-2414,,"7600 Southwest 87th Avenue, Miami, 33173",25.69826,-80.334507,USA
Michiana Surgical Associates,Clinic,,,,41.795278,-85.408056,USA
MidMichigan Health Park,Clinic,+1-989-422-5122,,"9249 West Lake City Road, Houghton Lake, 48629",44.334757,-84.797806,USA
MidMichigan Health Park - Harrison,Clinic,+1-989-539-4434,,"815 North Clare Avenue, Harrison, 48625",43.998438,-84.789802,USA
MidMichigan Medical Offices - Clare,Clinic,,,"602 Beech Street, Clare, 48617",43.820309,-84.769709,USA
MidMichigan Medical Offices - Roscommon,Clinic,+1-989-275-8931,,"135 Lake Street, Roscommon, 48653",44.489323,-84.597615,USA
Midland Pediatrics Center,Clinic,,,,41.138831,-96.035401,USA
Midwest Health Center,Clinic,+1-712-243-5790,,"1101 East 7th Street, Atlantic, 50022",41.403664,-94.997506,USA
Midwest Minor Medical Center,Clinic,,,,41.234406,-96.123663,USA
Miles City VA Clinic,Clinic,+1-406-874-5600,,"316 South Haynes Avenue, Miles City, 59301-4764",46.404838,-105.821411,USA
Mill Creek Family Practice,Clinic,+1-712-448-2000,,"5616 460th Street, Paullina, 51046",42.983314,-95.681797,USA
Missouri Baptist Medical Center Outpatient Center - Sunset Hills,Clinic,+1 314 525 0500,,"3844 South Lindbergh Boulevard, Sunset Hills, 63127",38.548567,-90.403463,USA
Moncrief Army Health Clinic,Clinic,+1 803 751 2160,,"4500 8th Division Road, Fort Jackson, 29207",34.011963,-80.937813,USA
Monroe Cancer Center,Clinic,+1-734-240-1800,,"800 Stewart Road, Monroe, 48162",41.939709,-83.396321,USA
Monroe County Professional Clinic,Clinic,,,,41.0437,-92.796367,USA
Montefiore Comprehensive Health Care Center,Clinic,+1 718 579 2500,,"305 East 161st Street, Bronx, 10451",40.825324,-73.917003,USA
Montefiore South Bronx Center Children and Families,Clinic,,,"871 Prospect Avenue, Bronx, 10459",40.8207,-73.901566,USA
Montgomery Area Mental Health Authority,Clinic,+1 334 279 7830,,"2140 Upper Wetumpka Road, Montgomery, 36107",32.38874,-86.276168,USA
Moss Memorial Health Clinic,Clinic,+1 337 480 8100,,"1000 Walters Street, Lake Charles, 70607",30.182851,-93.208066,USA
Mount Ayr Medical Clinic,Clinic,+1-641-464-4470,,"504 North Cleveland Street, Mount Ayr, 50854",40.718722,-94.222765,USA
Mount Vernon Neighborhood Health Network,Clinic,+1 914 699 7200,,"107 West 4th Street, Mount Vernon, 10550",40.903625,-73.838581,USA
Moville Area Medical Clinic,Clinic,+1-712-873-5225,,"410 Main Street, Moville, 51039",42.488515,-96.070218,USA
Munson Dialysis Center,Clinic,+1-231-935-0447,,"4062 West Royal Drive, Traverse City, 49684",44.761048,-85.655085,USA
Muscatine Foot and Ankle Clinic,Clinic,,,,41.450028,-91.030705,USA
NMU WellBeing Center,Clinic,+1-906-227-2355,,,46.561744,-87.41139,USA
"NYC Health + Hospitals/Gotham Health, Morrisania",Clinic,+1 718 960 2781,,"1225 Gerard Avenue, Bronx, 10452",40.836222,-73.920093,USA
"NYC Health + Hospitals/Gotham Health, Sydenham",Clinic,+1 212 932 6500,,"264 West 118th Street, New York, 10026",40.805186,-73.953619,USA
Naguabo Medical Mall,Clinic,,,,18.213824,-65.741,USA
Nashua Area Medical Center,Clinic,+1-641-435-4181,,"109 Woodbridge Street, Nashua, 50658",42.952476,-92.536296,USA
Naubinway Family Health Clinic,Clinic,+1-906-477-9008,,"11650 US 2, Naubinway, 49762",46.094819,-85.449756,USA
Naval Health Clinic New England,Clinic,+1 888 628 9633,,"43 Smith Road, Newport",41.504652,-71.321383,USA
Naval Health Clinic Patuxent River,Clinic,+1 301 342 1419,,"47149 Buse Road, Patuxent River, 20670",38.271941,-76.44561,USA
New Buffalo Medical Center,Clinic,,,"225 South Whittaker Street, New Buffalo, 49117",41.792222,-86.742778,USA
New York Eye Surgery Center,Clinic,+1 718 519 1000,,"1101 Pelham Parkway North, Bronx, 10469",40.858433,-73.855339,USA
Newberry Tribal Community Health Center,Clinic,+1-906-293-8181,,"4935 Zeez-ba-tik Lane, Newberry, 49868",46.302364,-85.484883,USA
Newton Clinic,Clinic,+1-641-792-2112,,"300 North 4th Avenue East, Newton, 50208",41.703341,-93.05083,USA
Newton Foot and Ankle Clinic,Clinic,+1 641 792 6446,,"204 North 2nd Avenue West, Newton, 50208",41.700268,-93.055198,USA
Nordic Medical Center,Clinic,+1-906-246-3800,,"W4243 State Highway 69, Felch, 49831",45.996187,-87.829542,USA
Norfolk Psychiatric Center,Clinic,,,,36.852043,-76.19055,USA
North Liberty Family Health Centre,Clinic,+1-319-626-6006,,"420 Community Drive, North Liberty, 52317",41.750494,-91.606641,USA
Northern Menominee Health Center,Clinic,+1-906-497-5263,,"N16088 Balsam Lane, Spalding, 49886",45.694666,-87.500051,USA
Northern Menominee Health Center South,Clinic,+1-906-497-5263,,"805 1st Street, Menominee, 49858",45.106072,-87.604499,USA
Northern Michigan Allergy and Asthma Center,Clinic,+1-231-487-6575,,"405 North Division Road, Petoskey, 49770",45.375708,-84.925635,USA
Northern Michigan Sports Medicine Center,Clinic,+1-231-347-9300,,"4048 Cedar Bluff Drive, Petoskey, 49770",45.35798,-85.024902,USA
Northern Michigan Sports Medicine Clinic,Clinic,+1-231-348-7002,,"8452 M-119, Harbor Springs",45.427326,-84.908709,USA
Northern Pines Health Center,Clinic,+1-231-269-4185,,"11293 North M-37, Buckley, 49620",44.501607,-85.697385,USA
Northern Region Community Health Center,Clinic,,,,13.522388,144.834065,USA
Northridge Family Practice,Clinic,+1-989-728-6000,,"3190 Northridge Drive, Hale, 48739",44.369507,-83.806679,USA
Northside Clinic,Clinic,+1-712-239-4300,,"4230 Hamilton Boulevard, Sioux City, 51104",42.543273,-96.406152,USA
"Northwest Iowa Bone, Joint and Sports Surgeons Center",Clinic,+1-712-262-7511,,"1200 1st Avenue East, Spencer, 51301",43.149463,-95.143054,USA
Northwest Iowa Urologists Center,Clinic,,,,42.759142,-95.548035,USA
