Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Three Rivers Medical,Clinic,,,,-38.669932,178.025265,New Zealand
Ti Rakau OMS,Clinic,+64 9 280 3322,reception@troms.nz,,-36.916132,174.872865,New Zealand
Titirangi Osteopathic Clinic,Clinic,,,,-36.938076,174.657407,New Zealand
Tokoroa Physiotherapy Centre,Clinic,,,,-38.219252,175.870997,New Zealand
Totara Health,Clinic,,,,-39.637202,176.844134,New Zealand
Trinity MRI,Clinic,,,,-36.864759,174.774928,New Zealand
Triton Hearing,Clinic,+64 3 332 4030,,"187 Colombo Street, Christchurch, 8023, NZ",-43.555233,172.636442,New Zealand
"Triton Hearing Clinic, Hills Road",Clinic,,,"120 Hills Road, Christchurch, 8013, NZ",-43.512772,172.651918,New Zealand
"Triton Hearing Clinic, Papanui",Clinic,,,"413 Papanui Road, Christchurch, 8052, NZ",-43.502603,172.612578,New Zealand
"Triton Hearing Clinic, Shirley",Clinic,,,"23 Marshland Road, Christchurch",-43.506017,172.662223,New Zealand
"Triton Hearing Clinic, St Albans",Clinic,,,"9 Caledonian Road, Christchurch, NZ",-43.52058,172.635302,New Zealand
Triton Hearing Howiick,Clinic,,,50 Picton Street,-36.893681,174.931339,New Zealand
Tuatapere Medical Centre,Clinic,,,,-46.127541,167.689608,New Zealand
Tui Medical,Clinic,,,31 Hukanui Road,-37.761735,175.28707,New Zealand
Tui Radiology,Clinic,,,,-37.761865,175.286921,New Zealand
Urology Associates,Clinic,+64 3 355 5129,,"132 Peterborough Street, Christchurch, 8013, NZ",-43.526442,172.637824,New Zealand
VECA Medical Health Centre Onewa,Clinic,+64 9 553 9950,,"225 Onewa Road, Auckland, 0626",-36.809815,174.72707,New Zealand
Victoria Clinic,Clinic,+64 7 834 0333,,"173 Anglesea Street, Hamilton",-37.791485,175.282766,New Zealand
Visique,Clinic,,,,-36.910483,174.651146,New Zealand
Viva Physiotherapy,Clinic,,,,-36.926492,174.670452,New Zealand
Waikato District Health Board - Community and Southern Rural Health - Vision and Hearing Clinic,Clinic,,,51 Gallagher Drive,-37.813196,175.268877,New Zealand
Waikato Osteopathic Centre,Clinic,,,,-37.765566,175.267809,New Zealand
Waitematā Specialist Centre,Clinic,,,15 Shea Terrace,-36.783349,174.75772,New Zealand
Wakatipu Medical Centre,Clinic,,,,-45.001807,168.782049,New Zealand
Waterford Birth Centre,Clinic,,,,-37.793154,175.289075,New Zealand
Waverley Health Centre,Clinic,,,,-45.884442,170.531054,New Zealand
WeCare Lincoln,Clinic,,,Vernon Drive,-43.642267,172.475683,New Zealand
Wellington SCL,Clinic,,,,-40.875158,175.063989,New Zealand
Wellington Sexual Health Service,Clinic,,,,-41.296852,174.773877,New Zealand
Western Heights Health Centre,Clinic,,,,-38.128731,176.220047,New Zealand
Westland Medical Centre,Clinic,+64 3 755 8180,,"54 Sewell Street, Hokitika, 7810",-42.717295,170.964851,New Zealand
Whanau Ora Community Clinic,Clinic,,,,-36.991029,174.851408,New Zealand
Whangarei Physio Services,Clinic,,,,-35.687368,174.302847,New Zealand
Whataroa Health Centre,Clinic,,,,-43.262031,170.362959,New Zealand
White Cross,Clinic,,,,-36.781108,174.721138,New Zealand
Younger By Design,Clinic,,,,-36.86457,174.776913,New Zealand
Youth Health Clinic,Clinic,,,"49 Lincoln Road, Auckland, 0610",-36.870942,174.628498,New Zealand
eastMED Integrated Medical Centre,Clinic,,,,-36.862087,174.858848,New Zealand
endota Spa,Clinic,,,,-36.724922,174.694448,New Zealand
laserclinics,Clinic,,,Ponsonby Road,-36.856194,174.746854,New Zealand
Ōrere Health Clinic,Clinic,,,"50 Howard Road, Ōrere Point, 2585",-36.95914,175.24282,New Zealand
Ōtorohanga Medical / Te Whare Hauora o Ōtorohanga,Clinic,+64 7 873 7079,reception@otorohangamc.co.nz,,-38.181223,175.210355,New Zealand
24 Hour Surgery,Hospital,+64 3 365 7777,,"401 Madras Street, Christchurch, 8013, NZ",-43.521619,172.641532,New Zealand
Accident and Urgent Medical Centre,Hospital,+64 4 384 4944,,"17 Adelaide Road, Wellington",-41.301904,174.779877,New Zealand
Albany Veterinary Hospital,Hospital,,,,-36.739009,174.692041,New Zealand
Alexandra Hospital,Hospital,,,"5 Alexandra Grove, Nelson",-41.340652,173.199734,New Zealand
Althorp Private Hospital,Hospital,,,,-37.740239,176.126202,New Zealand
Amberwood Hospital and Rest Home,Hospital,,,,-36.827072,174.608702,New Zealand
Aranui Rest Home and Hospital,Hospital,,,,-36.886301,174.710442,New Zealand
Ascot Hospital,Hospital,,,,-36.887492,174.800523,New Zealand
Ashburton Hospital,Hospital,,,,-43.894456,171.746819,New Zealand
Auckland City Hospital,Hospital,09 307 8888,,"2 Park Road, Auckland, 1023",-36.859739,174.770482,New Zealand
Auckland City Surgical Services Limited,Hospital,,,,-36.873708,174.782235,New Zealand
Auckland Radiology Oncology,Hospital,,,Mountain Road,-36.873406,174.769779,New Zealand
Auckland Skin and Cancer Foundation,Hospital,,,,-36.87972,174.791678,New Zealand
Auckland Spinal Rehabilitation Unit,Hospital,+6492709070,info@nzspinaltrust.org.nz,"30 Bairds Road, Auckland, 2025",-36.956766,174.855302,New Zealand
Awhinatia Health Centre,Hospital,,,,-37.055711,174.933492,New Zealand
Bay Radiology,Hospital,+6475780273,,"281 Cheyne Road, 3112",-37.742462,176.137083,New Zealand
Bay of Islands Hospital,Hospital,,,"21 Hospital Road, Kawakawa, 0210",-35.386281,174.069394,New Zealand
Bay of Islands Hospital,Hospital,+6494040280,,"Hospital Road, Kawakawa, 0210",-35.386294,174.069256,New Zealand
Beach Haven Hospital,Hospital,,,,-36.78822,174.700173,New Zealand
Bethesda Home and Hospital,Hospital,,,,-36.997177,174.883728,New Zealand
Bidwell Hospital,Hospital,,,,-44.394316,171.242623,New Zealand
Birthright,Hospital,,,,-36.873329,174.782604,New Zealand
Bluff Medical Centre,Hospital,,,2 Tone Street,-46.604411,168.350465,New Zealand
Botany SuperClinic,Hospital,,,,-36.922402,174.91373,New Zealand
Bowen Hospital,Hospital,,,"98 Churchill Drive, Wellington",-41.259206,174.766869,New Zealand
Braemar Hospital,Hospital,,,24 Ohaupo Road,-37.807901,175.278984,New Zealand
Brightside Hospital,Hospital,,,,-36.879079,174.771155,New Zealand
Buchanan Rehabilitation and Carrington Haemodialysis,Hospital,,,,-36.87366,174.711855,New Zealand
Bupa Hillsborough Care Home,Hospital,,,,-36.924005,174.768477,New Zealand
Burwood Hospital,Hospital,,,"300 Burwood Road, Christchurch, 8083, NZ",-43.480151,172.684946,New Zealand
CHT Highfield Home and Hospital,Hospital,,,,-38.02171,175.333358,New Zealand
Cancer Society,Hospital,,,,-36.86323,174.770016,New Zealand
Canterbury Charity Hospital,Hospital,,,,-43.486329,172.583222,New Zealand
Cascades Rest Home and Hospital,Hospital,,,,-37.79759,175.281949,New Zealand
Chalmers Hospital,Hospital,,,,-39.051874,174.082685,New Zealand
Child & Youth Services Te Roopu Kimiora,Hospital,,,,-35.119902,173.262122,New Zealand
Child Development Service,Hospital,,,"440 Montreal Street, Christchurch, NZ",-43.521313,172.631069,New Zealand
Christchurch Hospital,Hospital,+64 3 364 0600,,"Riccarton Avenue, Christchurch, 8011, NZ",-43.533748,172.625238,New Zealand
Christchurch Outpatients,Hospital,,,,-43.534882,172.627013,New Zealand
Christchurch Public Hospital,Hospital,,,"2 Riccarton Avenue, Christchurch, 8011, NZ",-43.534333,172.625489,New Zealand
Christchurch Public Hospital,Hospital,,,,-43.533755,172.625831,New Zealand
Claud Switzer Residential Care,Hospital,,,,-35.12178,173.271456,New Zealand
Crest Hospital,Hospital,+64 6 953 2480,,,-40.348959,175.6119,New Zealand
Darfield Hospital,Hospital,,,,-43.487206,172.117662,New Zealand
Dargaville Hospital,Hospital,,,,-35.929441,173.87391,New Zealand
Dunedin Hospital,Hospital,+64 3 474 0999,,"201 Great King Street, Dunedin, 9016",-45.869452,170.508725,New Zealand
Elizabeth Knox Home and Hospital,Hospital,,,,-36.886191,174.778476,New Zealand
Emergency Care Centre,Hospital,,,"55/75 Lincoln Road, Auckland, 0610",-36.870464,174.630538,New Zealand
Erin Park Rest Home and Hospital,Hospital,,,,-37.023372,174.887656,New Zealand
Feilding Health Centre,Hospital,,,,-40.217317,175.570162,New Zealand
Five Rivers Medical Centre,Hospital,,,,-41.092399,175.448765,New Zealand
Forensic Community Team,Hospital,,,,-43.548678,172.589334,New Zealand
Forte Health,Hospital,+64 3 365 8333,,"132 Peterborough Street, Christchurch, 8013, NZ",-43.526268,172.637791,New Zealand
Franklin Memorial Hospital,Hospital,,,,-37.245624,174.738124,New Zealand
Franklin Private Hospital,Hospital,,,,-37.20802,174.908569,New Zealand
Friends of Lincoln Maternity Hospital,Hospital,,,,-43.635206,172.489167,New Zealand
Gillies Hospital,Hospital,,,,-36.881157,174.772379,New Zealand
Gisborne Hospital,Hospital,,,"421 Ormond Road, Gisborne, 4010",-38.63781,178.004821,New Zealand
Golden Bay Community Health,Hospital,+64 3 525 0060,,10 Central Takaka Road,-40.878379,172.81703,New Zealand
Goodwood Park Healthcare Facility,Hospital,,,,-36.76594,174.575519,New Zealand
Gore Hospital,Hospital,,,,-46.102956,168.937392,New Zealand
Grace Hospital,Hospital,+6475775270,,"281 Cheyne Road, 3112",-37.742461,176.135669,New Zealand
Grace Orthopaedic Centre,Hospital,+6475431856,,"335 Cheyne Road, 3112",-37.742046,176.136093,New Zealand
Greenlane Clinical Centre,Hospital,+64 9 367 0000,,214 Green Lane West,-36.894917,174.780017,New Zealand
Hamilton Radiology - Rototuna Branch,Hospital,,,,-37.729418,175.274785,New Zealand
Hastings Health Centre,Hospital,,,"303 St Aubyn Street West, Hastings, 4122",-39.637197,176.844524,New Zealand
Hauora Waikato Tamahere Hospital and Healing Centre,Hospital,,,28A Duncan Road,-37.856765,175.391401,New Zealand
Hawkes Bay Hospital,Hospital,+64 6 878 8109,,,-39.628569,176.82536,New Zealand
Hayman Home and Hospital,Hospital,,,,-37.002748,174.881393,New Zealand
Hillcrest Hospital,Hospital,,,,-36.972628,174.804627,New Zealand
Hillmorton Hospital,Hospital,,,"65 Sylvan Street, Christchurch, NZ",-43.547265,172.591698,New Zealand
Hillmorton Hospital,Hospital,,,"Annex Road South, Christchurch, 8024",-43.548084,172.590509,New Zealand
Horowhenua Health Centre,Hospital,,,,-40.633377,175.286005,New Zealand
Hospice Waikato,Hospital,,,"334 Cobham Drive, Hamilton, 3216",-37.802904,175.31686,New Zealand
Howick Baptist Home and Hospital,Hospital,,,"139 Union Road, Auckland",-36.901618,174.920451,New Zealand
Hutt Hospital,Hospital,+64 4 566 6999,,"638 High Street, Lower Hutt, 5010",-41.204785,174.924298,New Zealand
Hāwera Hospital,Hospital,+64 6 278 7109,,,-39.587251,174.266386,New Zealand
Juilan Lofts and Zachary Moaveni Plastic Surgeons,Hospital,,,,-36.881472,174.799892,New Zealand
Kaikoura Hospital,Hospital,+64 3 319 7760,,"25 Deal Street, Kaikoura, 7300",-42.404705,173.681624,New Zealand
Kaitaia Hospital,Hospital,,,"29 Redan Road, Kaitaia, 0410",-35.118877,173.26148,New Zealand
Kaitaia Hospital,Hospital,+6494089180,,"29 Redan Road, Kaitaia, 0410",-35.119245,173.260701,New Zealand
Kapiti Health Centre,Hospital,+64 4 296 4100,,"35 Warrimoo Street, Paraparaumu, 5032, NZ",-40.910109,175.007471,New Zealand
Kaweka Hospital,Hospital,,,,-39.627356,176.822501,New Zealand
Kenepuru Community Hospital,Hospital,+64 4 385 5999,,"16 Hospital Drive, Porirua, 5022",-41.146392,174.834607,New Zealand
Kensington Hospital,Hospital,,,,-35.708631,174.319626,New Zealand
Kimihia Resthome and Hospital,Hospital,,,,-37.542845,175.166163,New Zealand
Kākāriki Hospital,Hospital,,,,-36.88863,174.794771,New Zealand
"Lady Elizabeth Home , Hospital and College",Hospital,,,,-37.036526,174.927163,New Zealand
Lakes District Hospital,Hospital,,,,-45.023005,168.735669,New Zealand
Laura Fergusson Brain Injury Trust,Hospital,,,,-43.510159,172.581614,New Zealand
Leeston Medical Centre,Hospital,+64 3 324 3850,,57-59 High Street Leeston,-43.76127,172.299292,New Zealand
Lexham Gardens Rest Home and Hospital,Hospital,,,,-36.883695,174.739663,New Zealand
Longview Rest Home and Hospital,Hospital,,,"14 Sunrise Boulevard, Wellington, 5028",-41.183715,174.823442,New Zealand
Mackenzie Health Centre,Hospital,+64 3 976 0503,twizelreception@kurowmedicalcentre.org.nz,"3A Benmore Place, Twizel, 7901",-44.264506,170.101085,New Zealand
Manor Park Private Hospital,Hospital,+6445635240,,"14 Manor Park Road, Manor Park, Lower Hutt, 5019",-41.158776,174.977021,New Zealand
Manukau Health Park,Hospital,,,,-37.008467,174.887831,New Zealand
Manurewa Lifecare Rest Home and Hospital,Hospital,,,,-37.011273,174.890747,New Zealand
Mason Clinic,Hospital,,,,-36.874477,174.706374,New Zealand
McKenzie Hospital,Hospital,,,,-44.082546,171.249012,New Zealand
Medical Centre,Hospital,,,,-36.243192,175.467122,New Zealand
Medical Centre,Hospital,,,,-37.274687,175.495668,New Zealand
Mercy Ascot Hospital,Hospital,,,,-36.873359,174.770455,New Zealand
Mercy Hospice Auckland,Hospital,+64 9 361 5966,hello@mercyhospice.org.nz,,-36.847384,174.747329,New Zealand
Mercy Hospital,Hospital,,,,-45.861333,170.499079,New Zealand
Mercy Parklands Hospital & Retirement Home,Hospital,,,,-36.891524,174.815531,New Zealand
Mercy Radiology 2,Hospital,,,Mountain Road,-36.873313,174.769765,New Zealand
Merrilands Medical Centre,Hospital,,,,-39.066528,174.102123,New Zealand
Middlemore Hospital,Hospital,09 276 0000,,"100 Hospital Road, Auckland, 2025",-36.964104,174.841351,New Zealand
Mossbrae Healthcare Centre,Hospital,,,,-45.882847,170.347419,New Zealand
Mountain View Rest Home,Hospital,,,,-38.095716,176.705378,New Zealand
Murchison Hospital,Hospital,,,,-41.806162,172.328402,New Zealand
Napier Health Centre,Hospital,+64 6 834 1815,,"76 Wellesley Road, Napier, 4140",-39.495508,176.913265,New Zealand
Nelson Hospital,Hospital,,,,-41.287193,173.272097,New Zealand
Nile Road Medical Centre,Hospital,,,,-36.779086,174.750348,New Zealand
North Shore Hospital,Hospital,+64 9 486 8900,,124 Shakespeare Road,-36.781904,174.756777,New Zealand
Northaven Hospital,Hospital,,,,-36.611005,174.698235,New Zealand
Northbridge Hospital,Hospital,,,,-36.796843,174.754329,New Zealand
Nurse Maude Hospital,Hospital,,,"24 McDougall Avenue, Christchurch, 8014, NZ",-43.510706,172.622622,New Zealand
Opotiki Health Centre,Hospital,,,,-38.006651,177.285978,New Zealand
Ormiston Hospital,Hospital,+64 9 250 1157,,Ormiston Road,-36.96473,174.904777,New Zealand
Palmerston North Regional Hospital,Hospital,+64 6 356 9169,,50 Ruahine Street,-40.3388,175.619826,New Zealand
Papakura Private Hospital,Hospital,,,,-37.056341,174.934023,New Zealand
Papatoetoe Private Hospital,Hospital,,,,-36.983238,174.856144,New Zealand
Parkhaven Hospital,Hospital,,,,-36.969331,174.826972,New Zealand
Picton Street Surgery,Hospital,,,,-36.892479,174.929756,New Zealand
Plastic and Cosmetic Surgery,Hospital,,,,-36.879678,174.791361,New Zealand
Pohlen Hospital,Hospital,,,,-37.808652,175.77889,New Zealand
Princess Margaret Hospital,Hospital,,,,-43.571317,172.621232,New Zealand
Pukekohe Hospital,Hospital,+64 9 237 0600,,"1 Tuakau Road, Pukekohe, 2120",-37.217518,174.904313,New Zealand
Puriri Court Rest Home and Hospital,Hospital,,,,-35.694645,174.312254,New Zealand
Radius Kensington Resthome & Hospital,Hospital,,,135 Maeroa Road,-37.775652,175.259695,New Zealand
Radius Waipuna,Hospital,,,,-36.907899,174.853395,New Zealand
Ranfurly Medical Centre,Hospital,,,,-45.128999,170.110555,New Zealand
Rangiora Hospital,Hospital,,,,-43.289479,172.590679,New Zealand
Rangipapa Forensic Psychiatry Inpatient Unit,Hospital,,,,-41.140548,174.832276,New Zealand
Rannerdale War Vets Home,Hospital,,,,-43.534745,172.574971,New Zealand
Rawene Hospital,Hospital,,,,-35.407853,173.506061,New Zealand
Regional Forensic Psychiatric Service,Hospital,,,,-43.547097,172.587383,New Zealand
Rhapsody Hospital and Rest Home,Hospital,,,,-39.066519,174.071702,New Zealand
Rhoda Read Community Hospital,Hospital,,,,-37.645201,175.517707,New Zealand
Riverside Care Home and Hospital,Hospital,,,,-39.078471,174.109105,New Zealand
Rosewood Rest Home & Hospital,Hospital,,,"288 Woodham Road, Christchurch, 8062, NZ",-43.525352,172.680635,New Zealand
Ross Home & Hospital,Hospital,,,,-45.846758,170.536299,New Zealand
Rotorua Hospital,Hospital,,,"1 Pukeroa Street, Rotorua, 3040",-38.131968,176.248087,New Zealand
Royston Private Hospital,Hospital,,,,-39.641327,176.83479,New Zealand
Saint Christopher Hospital,Hospital,,,,-36.976066,174.861891,New Zealand
Saint Joans Hospital,Hospital,,,,-37.7654,175.289045,New Zealand
Saint Margaret's Hospital,Hospital,,,,-36.835915,174.657785,New Zealand
Saint Marks Surgical Centre,Hospital,,,,-36.873543,174.780395,New Zealand
Shorecare Urgent Care Northcross,Hospital,,,,-36.730904,174.724113,New Zealand
Southern Cross Auckland Surgical Centre,Hospital,,,,-36.873878,174.77989,New Zealand
Southern Cross Hamilton Hospital,Hospital,,,"21 Puutikitiki Street, Hamilton, 3216",-37.78915,175.29037,New Zealand
Southern Cross Hospital,Hospital,,,"232 Wairau Road, Auckland, 0627",-36.770436,174.732559,New Zealand
Southern Cross Hospital,Hospital,+64 3 968 3100,christchurch@southerncrosshospitals.co.nz,"131 Bealey Avenue, Christchurch, 8013, NZ",-43.520022,172.634651,New Zealand
Southern Cross Hospital New Plymouth,Hospital,,,"205 Saint Aubyn Street, New Plymouth, 4310",-39.058609,174.063552,New Zealand
Southern Cross Nelson Hospital,Hospital,+64 3 548 8566,administration@manukastreet.org.nz,"36 Manuka Street, 7010",-41.278785,173.290468,New Zealand
Southern Cross Rotorua Hospital,Hospital,,,,-38.158329,176.238919,New Zealand
Southern Cross Wellington Hospital,Hospital,,,"90 Hanson Street, Wellington, 6021",-41.309434,174.775535,New Zealand
Southland Hospital,Hospital,,,,-46.43851,168.356988,New Zealand
Specialist Medical and Surgical Centre,Hospital,,,,-36.779741,174.755211,New Zealand
Springhill Rehabilitation Centre,Hospital,,,,-39.500084,176.911467,New Zealand
St George's Hospital,Hospital,,,"249 Papanui Road, Christchurch, 8140, NZ",-43.510655,172.618424,New Zealand
St John first aid,Hospital,,,,-45.543489,169.314191,New Zealand
Surgery South,Hospital,,,,-36.987628,174.883265,New Zealand
Surgical Specialists,Hospital,,,,-37.707794,176.158408,New Zealand
Taihape Health Centre,Hospital,+64 6 388 0926,reception@thl.org.nz,3 Hospital Road,-39.680575,175.795082,New Zealand
Tainui Village Rest Home and Hospital,Hospital,,,,-39.07319,174.06167,New Zealand
Taranaki Base Hospital,Hospital,,,,-39.072234,174.055771,New Zealand
Taumarunui Hospital,Hospital,,,,-38.889578,175.251948,New Zealand
Taupo Hospital,Hospital,,,,-38.698906,176.099187,New Zealand
Tauranga Hospital,Hospital,+64 7 579 8000,,"829 Cameron Road, Tauranga, 3112",-37.707828,176.14778,New Zealand
Te Aroha Community Hospital,Hospital,,,,-37.54502,175.696965,New Zealand
Te Kuiti Hospital,Hospital,,,"24 Ailsa Street, 3910",-38.333609,175.153027,New Zealand
Te Mana Care Centre,Hospital,+64 9 483 9209,,"23 Gatman Street, Birkdale, 0626",-36.804258,174.701634,New Zealand
Te Nikau Hospital & Health Centre,Hospital,,,,-42.463342,171.192862,New Zealand
Te Puia Springs Hospital,Hospital,,,,-38.055324,178.305152,New Zealand
Te Puna Hauora Health Clinic,Hospital,,,"166 Birkdale Road, Auckland, 0626",-36.797948,174.700625,New Zealand
Te Whare Mauri Ora,Hospital,,,,-43.546875,172.58965,New Zealand
Tend Constellation Drive Medical Centre,Hospital,,,,-36.749073,174.72866,New Zealand
Thames Hospital,Hospital,,,"610 Mackay Street, Thames, 3500",-37.136373,175.544065,New Zealand
Timaru Public Hospital,Hospital,,,,-44.408877,171.256337,New Zealand
Tokoroa Hospital,Hospital,,,,-38.230976,175.86037,New Zealand
Tuapeka Community Health Company,Hospital,,,"43 Whitehaven Street, Lawrence, 9532",-45.919628,169.690031,New Zealand
Twizel Medical Centre,Hospital,,,,-44.260928,170.097737,New Zealand
Tōtara Hospice,Hospital,,,,-37.003641,174.917082,New Zealand
Waikari Hospital,Hospital,,,,-42.968022,172.687727,New Zealand
Waikato Hospital,Hospital,,,,-37.805377,175.283245,New Zealand
Waimarino (District Mental Health Services),Hospital,,,,-36.854736,174.632374,New Zealand
Wairarapa Hospital,Hospital,,,,-40.948899,175.674847,New Zealand
Wairau Hospital,Hospital,+64 3 520 9999,,"30 Hospital Road, Blenheim, 7201",-41.535975,173.943768,New Zealand
Wairoa Hospital,Hospital,,,,-39.041876,177.41533,New Zealand
Waitākere Hospital,Hospital,09 839 0000,,"55-75 Lincoln Road, Auckland, 0610",-36.869578,174.630685,New Zealand
Waiuku Health Plus,Hospital,,,,-37.252538,174.725651,New Zealand
Wakari Hospital,Hospital,,,,-45.858953,170.473013,New Zealand
Wakefield Hospital,Hospital,,,"80 Florence Street, Wellington, 6021",-41.317096,174.779053,New Zealand
Wanaka Lakes Health Centre,Hospital,+64 3 443 0432,,23 Cardrona Valley Road,-44.709578,169.137459,New Zealand
Wellington Regional Hospital,Hospital,+64 4 385 5999,,"39 Riddiford Street, Wellington",-41.30892,174.780412,New Zealand
Whakatane Hospital,Hospital,,,,-37.964944,176.977074,New Zealand
Whanganui Hospital,Hospital,,,"100 Heads Road, Whanganui, 4501",-39.94411,175.037265,New Zealand
Whangarei Hospital,Hospital,,,,-35.73611,174.30329,New Zealand
Whenuapai Medical Center,Hospital,,,,-36.792101,174.613486,New Zealand
White Cross Lunn Avenue,Hospital,,,"110 Lunn Avenue, Auckland, 1072",-36.888622,174.830752,New Zealand
White cross doctors,Hospital,,,,-35.726774,174.326356,New Zealand
Woodlands Rest Home & Village,Hospital,,,"6 Edgewood Crescent, Motueka, 7120",-41.116578,173.013864,New Zealand
Youth Specialty Services,Hospital,,,"Linden Grove Avenue, Christchurch, 8024, NZ",-43.549189,172.595549,New Zealand
Ōamaru Hospital,Hospital,+64 3 433 0290,,,-45.09917,170.968202,New Zealand
