Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Sante,Clinic,+373 781 19 988;+373 786 67 266,pr@clinica-sante.md,,46.97888,28.871191,Moldova
Sante,Clinic,+373 786 67 266;+373 787 74 430,pr@clinica-sante.md,,47.043063,28.85639,Moldova
Secția Ambulatorie de Traumatologie și Ortopedie,Clinic,+373 22 438 380,,"32 Strada Petru Rareș, Chișinău, MD-2005, MD",47.033293,28.840348,Moldova
Serviciu de Asistenșă Medicală Primară „Codru”,Clinic,,,"802/1 Șoseaua Muncești, Chișinău, MD",46.937573,28.948251,Moldova
Serviciul Medicină Aeronautică al AAC,Clinic,,,"80/3 Bulevardul Dacia, Chișinău, MD",46.937636,28.930627,Moldova
Sirexton,Clinic,,,"59 Strada 31 August 1989, Chișinău, MD-2001, MD",47.016184,28.83876,Moldova
Sonomed,Clinic,,,"88/1 Strada Ismail, Chișinău, MD-2001, MD",47.017419,28.850054,Moldova
Spitalul Multidisciplinar „Repromed+”,Clinic,+37322955500,,"Municipiul Chișinău, Strada Valea Crucii 19",46.972813,28.855657,Moldova
Synevo,Clinic,,,"2F Strada Mihai Eminescu, Fălești, MD",47.573528,27.709534,Moldova
Synevo,Clinic,,,"Strada Boris Glavan, Cantemir, MD",46.273802,28.20299,Moldova
Sănatate EVP,Clinic,,,"23 Bulevardul Cuza-Vodă, Chișinău, MD-2072, MD",46.977849,28.85494,Moldova
TerraMed,Clinic,+373 22 202 373,,"44 Bulevardul Cuza Vodă, Chișinău, MD",46.974538,28.848273,Moldova
TerraMed,Clinic,+37322503405,,"15/4 Strada Trandafirilor, Chișinău, MD-2038, MD",46.997157,28.853398,Moldova
TestRapid,Clinic,,,"52 Strada Vlaicu Pârcălab, Chișinău, MD",47.023164,28.836421,Moldova
TibetMed,Clinic,+373 22 001 122,info@tibetmed.md,"30 Strada Vlaicu Pârcălab, Chișinău, MD-2012, MD",47.019044,28.830388,Moldova
Up&Go Rehab Clinic,Clinic,079414166,,"1/A Strada Plaiului, Codru",46.968876,28.83302,Moldova
Valincea,Clinic,,,"41 Strada Bulgară, Chișinău, MD",47.017503,28.839804,Moldova
Vertebromed,Clinic,,,"108 Strada Alexandru cel Bun, Chișinău, MD-2005, MD",47.029479,28.834276,Moldova
Școala Spatelui,Clinic,,,"4/1 Strada Nicolae Dimo, Chișinău, MD-2068, MD",47.037985,28.86076,Moldova
"Аптека ООО ""Ассорти-плюс""",Clinic,,,"31б улица 40 лет Победы, MD",46.852812,29.459062,Moldova
Детская консультация,Clinic,+373 (210) 3-26-44,,"6 улица Ленина, Григориополь, MD-4000, MD",47.148477,29.292913,Moldova
Детская поликлиника,Clinic,(555) 4-02-64,,"69 улица Вальченко, Рыбница, MD-5500, MD",47.766733,28.989272,Moldova
ЛечСанУпр,Clinic,,,,47.020338,28.833225,Moldova
Лечебно-диагностический центр,Clinic,,,"112 улица Кирова, Рыбница, MD-5500, MD",47.761755,29.004392,Moldova
Лечебно-реабилитационный центр,Clinic,,,"112 улица Кирова, Рыбница, MD-5500, MD",47.761785,29.003877,Moldova
Поликлиника,Clinic,,,"22 Ленинградская улица, MD",46.846474,29.4665,Moldova
Поликлиника,Clinic,,,"улица 50 лет ВЛКСМ, MD",46.828656,29.454913,Moldova
Поликлиника,Clinic,,,,46.822732,29.658047,Moldova
Поликлиника,Clinic,,,,46.640664,29.826668,Moldova
Поликлиника,Clinic,,,,45.682235,28.407044,Moldova
Поликлиника,Clinic,,,,46.880649,29.638855,Moldova
Поликлиника,Clinic,,,"34 улица Дзержинского, Григориополь, MD",47.148588,29.293583,Moldova
Поликлиника,Clinic,,,"2 улица Свердлова, MD",47.851054,29.143543,Moldova
Поликлиника №1,Clinic,+373 53345449,,"22 Комсомольская улица, Тирасполь, MD-3300, MD",46.836855,29.670737,Moldova
Поликлиника №3 филиал,Clinic,,,,46.864619,29.631867,Moldova
Поликлиника №5,Clinic,,,"81/10 улица Шевченко, Тирасполь, MD-3300, MD",46.844872,29.613677,Moldova
Поликлиника №6,Clinic,,,,46.839131,29.566558,Moldova
Профилакторий «Тиротекс»,Clinic,,,"50/2 Комсомольская улица, Тирасполь, MD-3300, MD",46.836334,29.671267,Moldova
Республиканский центр профилактической дезинфекции,Clinic,,,"54 улица Дзержинского, MD",46.819752,29.470304,Moldova
Сельская врачебная амбулатория,Clinic,,,,47.385214,29.211281,Moldova
ТираМед,Clinic,+373 (533) 89-898,,"75 улица 25 Октября, Тирасполь, MD-3300, MD",46.836617,29.619291,Moldova
Физиотерапевтическая поликлиника,Clinic,+373 53393415,fizio@idknet.com,MD-3300,46.838347,29.597295,Moldova
Центр Микрохирургии глаза,Clinic,,,"улица Шевченко, Тирасполь, MD-3300, MD",46.834218,29.614926,Moldova
Центр здоровья им. Елены Димчогло,Clinic,,,"улица Ленина, MD",46.189011,28.767428,Moldova
450-й военный госпиталь Министерства обороны РФ,Hospital,,,,46.839606,29.631511,Moldova
Ambulatoriul Bardar,Hospital,,,"2 Strada Limba Noastră, Bardar, MD-6811, MD",46.902512,28.674713,Moldova
Ambulatoriul Bușila (abandonat),Hospital,,,"1 Strada Speranțelor, Bușila, MD",47.387801,27.813666,Moldova
Ambulatoriul Cărbuna (închis),Hospital,,,Cărbuna,46.713423,28.947677,Moldova
Ambulatoriul Săghieni (abandonat),Hospital,,,"16 Strada Ștefan cel Mare și Sfânt, Săghieni, MD",47.245811,27.97208,Moldova
Azil de batrini,Hospital,,,"60 Strada 27 August 1989, Rezina, MD-5400, MD",47.74925,28.95508,Moldova
Blocul central,Hospital,,,"17 Strada Vlaicu Pârcălab, Chișinău, MD",47.017934,28.828142,Moldova
Centru Sănătății din sat. Năpădeni,Hospital,,,,47.403886,28.148153,Moldova
Centru de reabilitare pentru copii,Hospital,,,,48.167892,27.659472,Moldova
Centru de sănătate satului Copceac,Hospital,,,,45.839211,28.69409,Moldova
Centrul Clinic Republican „Constructorul”,Hospital,,,"15 Strada Nikolai Zelinski, Chișinău, MD-2038, MD",46.992032,28.853805,Moldova
Centrul Consultativ,Hospital,,,,47.773068,27.897507,Moldova
Centrul Consultativ Diagnostic AMT Rîșcani,Hospital,,,"11 Strada Alecu Russo, Chișinău, MD",47.043821,28.86637,Moldova
Centrul Fiziopneumologic de Reabilitare pentru Copii din Cornești,Hospital,,,"70 Strada Ștefan cel Mare și Sfânt, Cornești, MD",47.368333,27.997121,Moldova
Centrul Medical de Urgență Cimișlia / Serviciu de Ambulanță Cimișlia,Hospital,,,"131/C Strada Alexandru cel Bun, Cimișlia, MD-4101, MD",46.524708,28.775323,Moldova
Centrul Medical „Neurogen”,Hospital,+37379858324,neurogenmoldova@gmail.com,"3/2 Bulevardul Mircea cel Bătrân, Chișinău, MD-2044, MD",47.040109,28.889108,Moldova
Centrul Medical „Sfântul Panteleimon”,Hospital,,,"15 Strada Igor Vieru, Chișinău, MD",47.051548,28.893164,Moldova
Centrul Medicilor de Familie,Hospital,,,Mingir,46.673656,28.328901,Moldova
Centrul Medicilor de Familie (blocul 2),Hospital,,,Rezina,47.748256,28.960881,Moldova
Centrul Medicilor de Familie Cantemir,Hospital,,,"22 Strada Nicolae Testemițanu, Cantemir, MD-7301, MD",46.276346,28.206031,Moldova
Centrul Medicilor de Familie Căinari,Hospital,,,"57/A Strada Trandafirilor, Căinari, MD-7701, MD",46.685222,29.057984,Moldova
Centrul Medicilor de Familie Căușeni,Hospital,,,"18 Strada Ana și Alexandru, Căușeni, 4301, MD",46.655257,29.408917,Moldova
Centrul Medicilor de Familie Rezina,Hospital,,,"5 Bulevardul Alexei Șciusev, Rezina, MD",47.746852,28.96117,Moldova
Centrul Medicilor de Familie Vorniceni,Hospital,,,Vorniceni,47.152193,28.426463,Moldova
Centrul Medicilor de Familie de la Soroca Nouă,Hospital,,,,48.175925,28.316104,Moldova
Centrul Medicilor de Familie nr. 1,Hospital,,,"101B Strada Decebal, Bălți, MD",47.774694,27.895791,Moldova
Centrul Medicilor de Familie nr. 10,Hospital,,,"19 Strada Socoleni, Chișinău, MD",47.060414,28.839689,Moldova
Centrul Medicilor de Familie nr. 12,Hospital,,,"17 Strada Miron Costin, Chișinău, MD-2068, MD",47.050167,28.86843,Moldova
Centrul Medicilor de Familie nr. 2,Hospital,,,"28 Strada Independenței, Chișinău",46.976446,28.857513,Moldova
Centrul Medicilor de Familie nr. 4,Hospital,,,"24 Strada Ion Creangă, Chișinău, MD-2064, MD",47.032438,28.804495,Moldova
Centrul Medicilor de Familie nr. 5 „Sfânta Maria”,Hospital,+37322592338,,"1 Strada Ion Luca Caragiale, Chișinău, MD",47.034907,28.790472,Moldova
Centrul Medicilor de Familie Ștefan Vodă,Hospital,,,"2 Strada Nicolae Testemițeanu, Ștefan Vodă, MD",46.514803,29.671231,Moldova
Centrul Național de Asistență Medicală Urgentă Prespitalicească,Hospital,,,,46.995777,28.831526,Moldova
Centrul Național de Medicină Sportivă „Atletmed”,Hospital,,,"7/1 Stradela Studenților, Chișinău, MD-2020, MD",47.06313,28.847552,Moldova
Centrul Național de Transfuzie a Sângelui (Blocul B),Hospital,,,"65 Strada Gheorghe Asachi, Chișinău, MD",46.997636,28.821476,Moldova
Centrul Național de Transfuzie a Sângelui (CNTS),Hospital,+373 22 109 055,,"11 Strada Academiei, Chișinău, MD",47.003376,28.813377,Moldova
Centrul Pneumofiziologic,Hospital,,,,47.7542,27.906229,Moldova
"Centrul Republican Experimental de Protezare, Ortopedie și Reabilitare",Hospital,,,"Chișinău, MD",47.028803,28.847841,Moldova
Centrul Republican de Diagnostică Medicală / Institutul de Pneumologie „Chiril Draganiuc”,Hospital,,crdm@mednet.md,"13 Strada Constantin Vârnav, Chișinău, MD",46.996762,28.832203,Moldova
Centrul Republican de Reabilitare pentru Copii (CRRC),Hospital,(+373) 22 733 083,,"147 Strada Grenoble, Chișinău, MD",46.989604,28.834005,Moldova
Centrul Sănătății Familiei „Galaxia”,Hospital,+373-254-25737,,"63 Strada Păcii, Rezina, MD-5400, MD",47.750498,28.973138,Moldova
Centrul de Diagnostic German,Hospital,,,"4/2 Bulevardul Constantin Negruzzi, Chișinău, MD",47.013923,28.85186,Moldova
Centrul de Medicină Legală,Hospital,,,"8 Strada Vladimir Korolenko, Chișinău, MD-2025, MD",46.99476,28.8257,Moldova
Centrul de Medicină Preventivă,Hospital,,,"Chișinău, MD",46.997114,28.821158,Moldova
Centrul de Medicină Preventivă al Ministerului Apărării,Hospital,,,"61 Strada Vasile Lupu, Chișinău, MD-2008, MD",47.021648,28.799879,Moldova
Centrul de Medicină „Speranța”,Hospital,,,"Iargara-Sărata Nouă, Sărata Nouă, MD",46.473412,28.403091,Moldova
Centrul de Recuperare pentru Copii Ceadîr-Lunga,Hospital,,,Ceadîr-Lunga,46.092499,28.838074,Moldova
Centrul de Sanatate Publică Ungheni,Hospital,,,"5 Strada Alexandru Cosmescu, Ungheni, MD",47.215058,27.790913,Moldova
Centrul de Sănătate Bardar (în reconstrucție),Hospital,,,"12 Strada Limba Noastră, Bardar, MD-6811, MD",46.902281,28.675218,Moldova
Centrul de Sănătate Bubuieci,Hospital,+373 22 414 958,cs.bubuieci@ms.md,"22/A Strada Miorița, Bubuieci, MD-2081, MD",46.980493,28.935233,Moldova
Centrul de Sănătate Colonița,Hospital,,,"3 Strada Hipocrat, Colonița, MD-2082",47.043842,28.959819,Moldova
Centrul de Sănătate Comrat,Hospital,,,"46 Strada Victoriei, Comrat, MD",46.301843,28.658075,Moldova
Centrul de Sănătate Costești,Hospital,,,"113 Strada Ștefan cel Mare și Sfânt, Costești, MD-6813, MD",46.867007,28.769127,Moldova
Centrul de Sănătate Cricova,Hospital,,,"108 Strada Chișinău, Cricova, MD",47.14306,28.864393,Moldova
Centrul de Sănătate Călărași,Hospital,,,"1 Strada Bojole, Călărași, MD",47.249615,28.322896,Moldova
Centrul de Sănătate Durlești,Hospital,,,"56 Strada Cartușa, Durlești, MD",47.018035,28.745383,Moldova
Centrul de Sănătate Horești,Hospital,,,"95 Strada Ștefan cel Mare și Sfânt, Horești, MD-6816",46.826238,28.870535,Moldova
Centrul de Sănătate Iargara,Hospital,,,"61 Strada 31 August 1989, Iargara, MD-6321, MD",46.425678,28.437733,Moldova
Centrul de Sănătate Larga,Hospital,,,"Strada Ștefan cel Mare și Sfînt, Larga, MD",48.368903,26.836443,Moldova
Centrul de Sănătate Nr. 1 Orhei,Hospital,,,Orhei,47.387167,28.823952,Moldova
Centrul de Sănătate Publică,Hospital,024623966,,"16 Strada Alexandr Pușkin, MD-4601, MD",48.169395,27.302716,Moldova
Centrul de Sănătate Publică Briceni,Hospital,,,,48.35384,27.084889,Moldova
Centrul de Sănătate Publică Chișinău,Hospital,,,"49 Strada Alexandru Hâjdeu, Chișinău, MD",47.024206,28.847964,Moldova
Centrul de Sănătate Publică Criuleni,Hospital,,,"1 Bulevardul Biruinței, Criuleni, MD",47.212842,29.161722,Moldova
Centrul de Sănătate Publică Dondușeni,Hospital,,,,48.243068,27.594925,Moldova
Centrul de Sănătate Publică Hîncești,Hospital,,,"Strada Cuza-Vodă, Hîncești, MD",46.833362,28.583376,Moldova
Centrul de Sănătate Publică Nisporeni,Hospital,,,,47.08525,28.181793,Moldova
Centrul de Sănătate Publică Raional Cahul,Hospital,,,"20 Strada Prospectul Republicii, Cahul, MD",45.906845,28.192989,Moldova
Centrul de Sănătate Publică Rezina,Hospital,,,Rezina,47.746815,28.959437,Moldova
Centrul de Sănătate Publică Taraclia,Hospital,,,"1 Strada Păcii, Taraclia, MD-7401, MD",45.915182,28.668916,Moldova
"Centrul de Sănătate Publică, Raionul Ialoveni",Hospital,+37326822142,,"23 Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.948392,28.774897,Moldova
Centrul de Sănătate Pîrlița,Hospital,,,"10 Strada Ion Păun, Pîrlița, MD",47.329049,27.878886,Moldova
Centrul de Sănătate Răzeni,Hospital,,,"10 Strada Budapesta, Răzeni, MD-7727",46.770963,28.892611,Moldova
Centrul de Sănătate Sculeni,Hospital,,,"12 Strada Dimitrie Cantemir, Sculeni, MD",47.331498,27.624458,Moldova
Centrul de Sănătate Soroca,Hospital,+37323022710,,"14 Strada Mihai Eminescu, Soroca, MD-3000, MD",48.154236,28.298482,Moldova
Centrul de Sănătate Stăuceni,Hospital,,,"6 Strada Păcii, Stăuceni, MD",47.091456,28.866595,Moldova
Centrul de Sănătate Sîngera,Hospital,,,,46.91765,28.972795,Moldova
Centrul de Sănătate Sîngera,Hospital,+37322413069,,"20 Strada 31 August 1989, Sîngera, MD-2091",46.917576,28.972652,Moldova
Centrul de Sănătate Ungheni,Hospital,,,"27 Strada Romană, Ungheni, MD",47.210199,27.797027,Moldova
Centrul de Sănătate Țipala,Hospital,,,Țipala,46.825706,28.972681,Moldova
Centrul de Sănătate „Bujor”,Hospital,,,,46.918097,28.268549,Moldova
Centrul de Sănătate „Mileştii Mici”,Hospital,+37326868256,,"1 Strada Nicolae Testemiţanu, Mileștii Mici, MD-6819, MD",46.910259,28.807275,Moldova
Centrul de Sănătate „Natalea Munteanu” din Cornești,Hospital,,,"78 Strada Ștefan cel Mare și Sfânt, Cornești, MD",47.369934,27.996139,Moldova
Centrul de medicină preventivă,Hospital,,,"16 Strada Biruinței, MD",46.303836,28.65822,Moldova
Centrul de sănătate Boghiceni,Hospital,,,,46.943637,28.323597,Moldova
Centrul de sănătate Crihana Veche,Hospital,,,,45.839597,28.192418,Moldova
Centrul de sănătate „Grătiești“,Hospital,,,Grătiești,47.092897,28.83109,Moldova
Centrul de transfuzie a sîngelui,Hospital,,,,47.773404,27.894064,Moldova
Centrul medicilor de familie,Hospital,,,,47.753056,27.577129,Moldova
Centrul medicilor de familie „Brătuleni”,Hospital,,,"6 Strada Ștefan cel Mare și Sfânt, Brătuleni, MD-6417, MD",47.140292,27.978684,Moldova
Clinica Dentară „Innova”,Hospital,,,"6, Strada Hristo Botev, Chișinău, MD-2043, MD",46.987922,28.844681,Moldova
Clinica Universitară Stomatologică a Universității de Stat de Medicină și Farmacie „Nicolae Testemițanu”,Hospital,,,,47.033761,28.824057,Moldova
Clinica de chirurgie estetică „Neogen”,Hospital,,,"37 Strada Mihail Lomonosov, Chișinău, MD-2009, MD",47.003238,28.827437,Moldova
Comisia medicală a conducătorilor mijloacelor de transport,Hospital,,,"47 Strada Ismail, Chișinău, MD-2001, MD",47.018066,28.848449,Moldova
Direcția Medico-Sanitară a Serviciului de Informații și Securitate,Hospital,,,"23 Strada Vlaicu Pârcălab, Chișinău, MD",47.018427,28.828534,Moldova
Dispensarul Municipal Dermato-Venerologic,Hospital,,,"47 Strada Columna, Chișinău, MD-2001, MD",47.018246,28.848198,Moldova
Dispensarul Republican de Narcologie (Secția nr. 4),Hospital,,,,47.059959,28.839961,Moldova
ExtraMed&Excellence,Hospital,,,"23 Strada Grenoble, Chișinău, MD",46.989402,28.828048,Moldova
Fostul Spital nodului feroviar Ocnița,Hospital,,,"4 Strada Sănătății, Ocniţa, MD",48.403188,27.487808,Moldova
Hospital Cociulia,Hospital,,,,46.362231,28.411902,Moldova
Hospital Fundurii Vechi,Hospital,,,,47.737935,27.711779,Moldova
IMSP Centrul de Sănătate Taraclia,Hospital,,,"2/B Strada Grigore Cotovschi, Taraclia, MD-7401, MD",45.91655,28.675047,Moldova
IMSP Centrul de sănătate,Hospital,,,"40 Strada Ștefan cel Mare, MD",47.088951,29.078694,Moldova
IMSP Spitalul Clinic de Psihiatrie,Hospital,+37378944901,,"3 Strada Costiujeni, Codru, MD",46.954293,28.834285,Moldova
IMSP Spitalul Raional Ialoveni,Hospital,+37326821252,,"7 Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.954227,28.770905,Moldova
IMSP Spitalul Raional Ștefan Vodă,Hospital,,,"1 Strada Nicolae Testemițeanu, Ștefan Vodă, MD",46.5175,29.673549,Moldova
Immuno+,Hospital,,,"34/1 Strada Independenței, Chișinău, MD",46.977105,28.860146,Moldova
Institutul Mamei și Copilului,Hospital,+373 22 781 210,,"93 Strada Burebista, Chișinău, MD",46.980768,28.87169,Moldova
Institutul Oncologic,Hospital,,,"30 Strada Nicolae Testemițanu, MD",46.992073,28.826443,Moldova
Institutul de Cardiologie (Clinica),Hospital,,,"29/1 Strada Nicolae Testemițanu, Chișinău, MD",46.991266,28.834064,Moldova
Institutul de Medicină Urgentă,Hospital,+373 22 25 07 04,,"1 Strada Toma Ciorbă, Chișinău, MD-2004, MD",47.029257,28.818525,Moldova
Institutul de Neurologie și Neurochirurgie „Diomid Gherman”,Hospital,,,"2/1 Strada Vladimir Korolenko, Chișinău, MD",46.99576,28.823252,Moldova
Institutului de Cardiologie (Dispensarul),Hospital,,,,46.995435,28.831684,Moldova
Instituția Medico-Sanitară Publică Asociația Medicală Teritorială Buiucani,Hospital,+37322582922,,"2 Strada Ion Luca Caragiale, Chișinău, MD",47.035139,28.789144,Moldova
Instituția Medico-sanitare publice Spitalul Raional Ocnița,Hospital,,,"20 Strada Sănătății, Ocnița, MD",48.399307,27.491521,Moldova
MagnaMed,Hospital,,,"3 Strada Academician Natalia Gheorghiu, Chișinău, MD",46.998028,28.836515,Moldova
Maternitatea Bălţi,Hospital,,,"Strada Ștefan cel Mare și Sfânt, Bălți, MD",47.763755,27.932246,Moldova
Maternitatea Municipală nr. 2 / Centrul Municipal de Andrologie,Hospital,,,,47.030037,28.841684,Moldova
Maternitatea Spitalului Raional Ialoveni,Hospital,+37326822292,,"25 Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.948023,28.774732,Moldova
Oficiu Medicilor de Familie,Hospital,,,,47.16898,28.829655,Moldova
Oficiul Medicilor de Familie Cărbuna,Hospital,,,Cărbuna,46.711841,28.951701,Moldova
Oficiul Medicilor de Familie Drujba,Hospital,,,Drujba,47.43366,28.075227,Moldova
Oficiul Medicilor de Familie Petrești,Hospital,,,"3 Stradela Bisericii, Petrești, MD",47.308461,27.748152,Moldova
Oficiul Medicilor de Familie Ruseștii Noi,Hospital,,,"Strada Victoriei, Ruseștii Noi, MD",46.93012,28.652392,Moldova
Oficiul Medicilor de Familie Văsieni,Hospital,,,"47 Strada La Poalele Țiglei, Văsieni, MD-6830, MD",46.968442,28.583903,Moldova
Oficiul Medicilor de Familie Văsieni,Hospital,,,"30 Strada Ion Creangă, Văsieni, MD-6830, MD",46.973096,28.579166,Moldova
Oficiul Medicilor de Familie „Măcărești”,Hospital,,,"197 Strada Națională, Măcărești, MD",47.050741,27.970823,Moldova
Oficiul Mediciul de Familie Hîncești,Hospital,,,"151 Strada Mihalcea Hîncu, Hîncești, MD",46.828315,28.587895,Moldova
PAMU Marinici,Hospital,,,"64 Strada Tineretului, Marinici, MD",46.963578,28.160426,Moldova
PAMU Văsieni,Hospital,,,"34 Bulevardul Dacia, Văsieni, MD-6830, MD",46.973253,28.578905,Moldova
PUNCTUL MEDEICAL (s. Șendreni),Hospital,,,,47.122088,28.181877,Moldova
Policlinica,Hospital,,,,47.687055,27.350286,Moldova
Policlinica,Hospital,,,,46.720432,29.420753,Moldova
Policlinica CFM,Hospital,,,"48 Strada Națională, Ungheni, MD",47.212781,27.807494,Moldova
Policlinica Ochiul Alb,Hospital,,,"Strada Mihai Viteazul, Ochiul Alb, MD",48.017303,27.659767,Moldova
"Policlinica Stomatologică Republicană, Secția Copii",Hospital,,,"48 Strada Mihail Kogălniceanu, Chișinău, MD",47.017653,28.828577,Moldova
Policlinica de Stat,Hospital,,,"70 Strada 31 August 1989, Chișinău, MD-2012, MD",47.020457,28.833452,Moldova
Punct Medical,Hospital,,,,46.38351,28.255327,Moldova
Punct Medical,Hospital,,,,46.824866,28.368082,Moldova
Punct medical,Hospital,,,,48.436136,27.646529,Moldova
Punctul Medical,Hospital,,,,46.697048,28.230756,Moldova
Punctul de asistența medicală urgentă,Hospital,,,,47.089926,29.077554,Moldova
Punctul traumatologic nr. 1,Hospital,,,,47.036585,28.853626,Moldova
SAMU Ungheni,Hospital,,,"46/1 Strada Națională, Ungheni, MD",47.212323,27.807129,Moldova
Sanatoriul Nufărul Alb,Hospital,+373 299 23 440,,Cahul,45.902391,28.204548,Moldova
Serviciul medical de urgenta Rezina,Hospital,,,,47.747133,28.960658,Moldova
Spital,Hospital,,,,47.650002,28.35781,Moldova
Spital,Hospital,,,,46.185008,28.387765,Moldova
Spital,Hospital,,,,47.131142,28.713136,Moldova
Spital,Hospital,,,,47.132728,28.385691,Moldova
Spital,Hospital,,,Sadaclia,46.450177,28.877835,Moldova
Spital Gonța,Hospital,,,Briceni,48.353368,27.084542,Moldova
Spital abandonat,Hospital,,,,45.719726,28.174022,Moldova
Spitalul Boldurești,Hospital,,,,47.135677,28.047651,Moldova
Spitalul Cioc-Maidan,Hospital,,,,46.362023,28.819886,Moldova
Spitalul Clinic Militar Central (SCMC),Hospital,,,"32 Strada Vasile Lupu, Chișinău, MD",47.023992,28.797852,Moldova
Spitalul Clinic Municipal Bălți,Hospital,,,Bălți,47.772648,27.896508,Moldova
Spitalul Clinic Municipal de Boli Contagioase de Copii,Hospital,,,"49 Strada Mihail Lomonosov, Chișinău, MD",46.998835,28.826052,Moldova
Spitalul Clinic Municipal de Ftiziopneumologie,Hospital,,,"147 Strada Grenoble, Chișinău, MD",46.988082,28.83215,Moldova
Spitalul Clinic Municipal nr. 1 „Gheorghe Paladi”,Hospital,,,,47.005543,28.844267,Moldova
Spitalul Clinic Municipal nr. 2 „Sfântul Arhanghel Mihail”,Hospital,+373 22 292 652,arhanghel_mihail@yahoo.com,"38 Strada Arhanghel Mihail, Chișinău, MD-2005, MD",47.033058,28.841686,Moldova
Spitalul Clinic Municipal nr. 3 „Sfânta Treime“,Hospital,,,"Strada Alecu Russo, Chișinău, MD",47.044909,28.867671,Moldova
Spitalul Clinic Municipal nr. 4,Hospital,,,"150 Strada Columna, Chișinău, MD",47.033239,28.827005,Moldova
Spitalul Clinic Municipal pentru Copii nr. 1,Hospital,,,"7 Strada Serghei Lazo, Chișinău, MD-2004, MD",47.027175,28.820617,Moldova
Spitalul Clinic Municipal pentru Copii nr. 3 „Valentin Ignatenco”,Hospital,,,"149 Strada Grenoble, Chișinău, MD",46.985981,28.834291,Moldova
"Spitalul Clinic Republican pentru copii ""Emilian Coțaga""",Hospital,+373 22 727 776;+373 22 727 739,,"2 Strada Vasile Alecsandri, Chișinău, MD",47.006422,28.828221,Moldova
Spitalul Clinic Republican „Timofei Moșneaga”,Hospital,,,"29 Strada Nicolae Testemițanu, Chișinău, MD-2025, MD",46.99342,28.834232,Moldova
Spitalul Clinic al Ministerului Sănătății,Hospital,,,"51 Strada Alexandr Pușkin, Chișinău, MD",47.031105,28.845938,Moldova
Spitalul Clinic al Ministerului Sănătății (Clinica nr. 2 / Secția Consultativ-Diagnostică nr. 2 / Centrul de Recuperare Sanatorială),Hospital,,,"37 Strada Gheorghe Cașu, Chișinău, MD-2025, MD",47.001732,28.830556,Moldova
Spitalul Clinic de Boli Infecțioase „Toma Ciorbă”,Hospital,,,"163 Bulevardul Ștefan cel Mare și Sfânt, Chișinău, MD-2004, MD",47.032725,28.818111,Moldova
Spitalul Clinic de Traumatologie și Ortopedie,Hospital,,,"190 Bulevardul Ștefan cel Mare, MD",47.033333,28.821388,Moldova
Spitalul Cornești,Hospital,,,,47.370965,27.996741,Moldova
Spitalul Dermatologic din Cahul,Hospital,,,"16 Strada Ștefan cel Mare și Sfânt, Cahul, MD",45.905907,28.189153,Moldova
Spitalul Feroviar,Hospital,,,,47.777908,27.892731,Moldova
Spitalul Feroviarilor din Basarabeasca,Hospital,,,"14/A Strada Nikolai Gogol, Basarabeasca, MD",46.329102,28.993895,Moldova
Spitalul Gangura,Hospital,,,,46.731943,29.017408,Moldova
Spitalul Internațional „Medpark”,Hospital,+373 22 40 00 40,info@medpark.md,"24 Strada Andrei Doga, Chișinău, MD-2024, MD",47.033742,28.854226,Moldova
Spitalul Multidisciplinar „Repromed+”,Hospital,,,"19 Strada Valea Crucii, Chișinău, MD",46.972819,28.855631,Moldova
Spitalul Polivalent Novamed,Hospital,,,"30 Strada Doctor Tudor Strișcă, Chișinău, MD",46.988481,28.834332,Moldova
Spitalul Raional Anenii Noi,Hospital,,,"30 Stradela Uzinelor, Anenii Noi, MD",46.875747,29.228085,Moldova
Spitalul Raional Basarabeasca,Hospital,,,"55 Strada Trudovaia, Basarabeasca, MD",46.34256,28.951523,Moldova
Spitalul Raional Cahul,Hospital,+373 299 34 492,,,45.916114,28.219087,Moldova
Spitalul Raional Cantemir,Hospital,,,"1 Strada Nicolae Testemițanu, Cantemir, MD-7301, MD",46.275822,28.203842,Moldova
Spitalul Raional Ceadîr-Lunga,Hospital,,,Ceadîr-Lunga,46.062203,28.811353,Moldova
Spitalul Raional Cimișlia,Hospital,,,"133 Strada Alexandru cel Bun, Cimișlia, MD-4101, MD",46.526159,28.775825,Moldova
Spitalul Raional Comrat „Isaac Gurfinchel“,Hospital,,,"2 Strada Odessa, MD",46.301623,28.634719,Moldova
Spitalul Raional Criuleni,Hospital,,,"1 Strada Ștefan cel Mare și Sfânt, Criuleni, MD",47.204687,29.167022,Moldova
Spitalul Raional Călărași,Hospital,,,Călărași,47.25464,28.328502,Moldova
Spitalul Raional Căușeni,Hospital,,,"54 Strada Iuri Gagarin, Căușeni, 4301, MD",46.655848,29.405722,Moldova
Spitalul Raional Drochia,Hospital,,,,48.030653,27.801114,Moldova
Spitalul Raional Edineț,Hospital,,,"Strada Șoseaua Bucovina, Edineț, MD",48.184317,27.29745,Moldova
Spitalul Raional Florești,Hospital,,,,47.914579,28.298111,Moldova
Spitalul Raional Fălești,Hospital,+37325922448,,"36 Strada Ștefan cel Mare și Sfânt, Fălești, MD",47.57791,27.706586,Moldova
